Time[kyr]	Energy[TeV]	Diff_spectrum[TeV/s]
0.10608183551394486	0.4669074130371087	3.8294580235034974e-16
0.10608183551394486	0.5843414133735175	3.8048338605544955e-16
0.10608183551394486	0.73131177156149	3.778881795694057e-16
0.10608183551394486	0.9152473108773888	3.7492226633993e-16
0.10608183551394486	1.145445311620912	3.713306982493245e-16
0.10608183551394486	1.433541455212313	3.668433465489998e-16
0.10608183551394486	1.7940979660601692	3.611801825732247e-16
0.10608183551394486	2.2453396796568557	3.540600203770373e-16
0.10608183551394486	2.8100752424979167	3.4521233099716083e-16
0.10608183551394486	3.5168500071697446	3.343921581493553e-16
0.10608183551394486	4.401388897307794	3.213981008931777e-16
0.10608183551394486	5.508402174062154	3.06092866338992e-16
0.10608183551394486	6.8938453790739365	2.884253576906568e-16
0.10608183551394486	8.627747685955875	2.684526265295212e-16
0.10608183551394486	10.797751623277094	2.46359217784617e-16
0.10608183551394486	13.513543089324356	2.2247079820928254e-16
0.10608183551394486	16.9123955799608	1.9725830361428756e-16
0.10608183551394486	21.16610887037016	1.7132881379423025e-16
0.10608183551394486	26.48969287610527	1.4539975847735057e-16
0.10608183551394486	33.15223563140027	1.202545787188772e-16
0.10608183551394486	41.490504721981516	9.668032829669091e-17
0.10608183551394486	51.92596967591172	7.539138453255745e-17
0.10608183551394486	64.986105733132	5.694788411031153e-17
0.10608183551394486	81.33105582266927	4.16823561907517e-17
0.10608183551394486	101.78699841461257	2.965192914853462e-17
0.10608183551394486	127.38790787182369	2.063406858133595e-17
0.10608183551394486	159.427818137042	1.4177624299203637e-17
0.10608183551394486	199.52623149688787	9.705117260685089e-18
0.11253355826007651	0.03162277660168379	4.834729076988879e-16
0.11253355826007651	0.03957636451737871	4.716313499638305e-16
0.11253355826007651	0.049530395390044064	4.604806408445742e-16
0.11253355826007651	0.06198800969747555	4.503925360116314e-16
0.11253355826007651	0.07757889506019756	4.4140681724220153e-16
0.11253355826007651	0.09709111468707553	4.335113292044358e-16
0.11253355826007651	0.12151094113758888	4.2666676028363157e-16
0.11253355826007651	0.1520727088542537	4.208083148191716e-16
0.11253355826007651	0.19032120533149788	4.1584637978929683e-16
0.11253355826007651	0.23818975457029212	4.1166660999486093e-16
0.11253355826007651	0.2980979396564727	4.081298382847747e-16
0.11253355826007651	0.3730739039877967	4.05072156454843e-16
0.11253355826007651	0.4669074130371087	4.0230554408488554e-16
0.11253355826007651	0.5843414133735175	3.9961919612225233e-16
0.11253355826007651	0.73131177156149	3.9678143679735725e-16
0.11253355826007651	0.9152473108773888	3.9354159557941177e-16
0.11253355826007651	1.145445311620912	3.896314485290031e-16
0.11253355826007651	1.433541455212313	3.84767296761403e-16
0.11253355826007651	1.7940979660601692	3.7865567046559686e-16
0.11253355826007651	2.2453396796568557	3.7100268589013805e-16
0.11253355826007651	2.8100752424979167	3.6152663340724457e-16
0.11253355826007651	3.5168500071697446	3.499738106472543e-16
0.11253355826007651	4.401388897307794	3.3613753988667256e-16
0.11253355826007651	5.508402174062154	3.198798147682977e-16
0.11253355826007651	6.8938453790739365	3.011544489603052e-16
0.11253355826007651	8.627747685955875	2.8002992605370957e-16
0.11253355826007651	10.797751623277094	2.5670930988783395e-16
0.11253355826007651	13.513543089324356	2.315439150663366e-16
0.11253355826007651	16.9123955799608	2.0503677242804604e-16
0.11253355826007651	21.16610887037016	1.7783193759470565e-16
0.11253355826007651	26.48969287610527	1.5068616411483053e-16
0.11253355826007651	33.15223563140027	1.2442113544323526e-16
0.11253355826007651	41.490504721981516	9.985700980951159e-17
0.11253355826007651	51.92596967591172	7.773197047712689e-17
0.11253355826007651	64.986105733132	5.861716644744993e-17
0.11253355826007651	81.33105582266927	4.2841457874437734e-17
0.11253355826007651	101.78699841461257	3.044425021775254e-17
0.11253355826007651	127.38790787182369	2.1174871171039108e-17
0.11253355826007651	159.427818137042	1.4549849735635867e-17
0.11253355826007651	199.52623149688787	9.962326613449888e-18
0.11937766417144363	0.03162277660168379	5.085856856210745e-16
0.11937766417144363	0.03957636451737871	4.96110117939295e-16
0.11937766417144363	0.049530395390044064	4.843583315217171e-16
0.11937766417144363	0.06198800969747555	4.737209463099726e-16
0.11937766417144363	0.07757889506019756	4.642392370112586e-16
0.11937766417144363	0.09709111468707553	4.558997625951462e-16
0.11937766417144363	0.12151094113758888	4.486604375661319e-16
0.11937766417144363	0.1520727088542537	4.424522933383091e-16
0.11937766417144363	0.19032120533149788	4.371801861033003e-16
0.11937766417144363	0.23818975457029212	4.327228989579777e-16
0.11937766417144363	0.2980979396564727	4.289330679607257e-16
0.11937766417144363	0.3730739039877967	4.2563729801209995e-16
0.11937766417144363	0.4669074130371087	4.22636867993811e-16
0.11937766417144363	0.5843414133735175	4.1970918647680325e-16
0.11937766417144363	0.73131177156149	4.1660988228266596e-16
0.11937766417144363	0.9152473108773888	4.1307487519800225e-16
0.11937766417144363	1.145445311620912	4.088220106878207e-16
0.11937766417144363	1.433541455212313	4.0355338562160455e-16
0.11937766417144363	1.7940979660601692	3.9696150594149304e-16
0.11937766417144363	2.2453396796568557	3.8873929803509334e-16
0.11937766417144363	2.8100752424979167	3.785935176877512e-16
0.11937766417144363	3.5168500071697446	3.6626155257105026e-16
0.11937766417144363	4.401388897307794	3.5153152794236705e-16
0.11937766417144363	5.508402174062154	3.3426509749795577e-16
0.11937766417144363	6.8938453790739365	3.144216922014423e-16
0.11937766417144363	8.627747685955875	2.9208228795663937e-16
0.11937766417144363	10.797751623277094	2.674698719192684e-16
0.11937766417144363	13.513543089324356	2.409631063915574e-16
0.11937766417144363	16.9123955799608	2.1309901677769589e-16
0.11937766417144363	21.16610887037016	1.845605885725464e-16
0.11937766417144363	26.48969287610527	1.5614571897376514e-16
0.11937766417144363	33.15223563140027	1.2871580506558248e-16
0.11937766417144363	41.490504721981516	1.0312502328924727e-16
0.11937766417144363	51.92596967591172	8.013555986192148e-17
0.11937766417144363	64.986105733132	6.032899751321832e-17
0.11937766417144363	81.33105582266927	4.4029259762559784e-17
0.11937766417144363	101.78699841461257	3.125632233539758e-17
0.11937766417144363	127.38790787182369	2.1729606212112404e-17
0.11937766417144363	159.427818137042	1.493188580051088e-17
0.11937766417144363	199.52623149688787	1.0226080087258437e-17
0.12663801734674032	0.03162277660168379	5.350019718830945e-16
0.12663801734674032	0.03957636451737871	5.218582531317612e-16
0.12663801734674032	0.049530395390044064	5.094727703551637e-16
0.12663801734674032	0.06198800969747555	4.982559601299762e-16
0.12663801734674032	0.07757889506019756	4.882506331525676e-16
0.12663801734674032	0.09709111468707553	4.794419571977718e-16
0.12663801734674032	0.12151094113758888	4.717848862908774e-16
0.12663801734674032	0.1520727088542537	4.652060163021139e-16
0.12663801734674032	0.19032120533149788	4.59604336924544e-16
0.12663801734674032	0.23818975457029212	4.548513528581136e-16
0.12663801734674032	0.2980979396564727	4.507910283208312e-16
0.12663801734674032	0.3730739039877967	4.472399422347742e-16
0.12663801734674032	0.4669074130371087	4.4398807698107516e-16
0.12663801734674032	0.5843414133735175	4.4080041321084365e-16
0.12663801734674032	0.73131177156149	4.374192116191847e-16
0.12663801734674032	0.9152473108773888	4.335662950256435e-16
0.12663801734674032	1.145445311620912	4.2894489401598164e-16
0.12663801734674032	1.433541455212313	4.2324224112418225e-16
0.12663801734674032	1.7940979660601692	4.161362144751755e-16
0.12663801734674032	2.2453396796568557	4.073060459860383e-16
0.12663801734674032	2.8100752424979167	3.964466008935243e-16
0.12663801734674032	3.5168500071697446	3.832862041009125e-16
0.12663801734674032	4.401388897307794	3.6760789007237933e-16
0.12663801734674032	5.508402174062154	3.492733895502577e-16
0.12663801734674032	6.8938453790739365	3.282485185627943e-16
0.12663801734674032	8.627747685955875	3.0462788282143643e-16
0.12663801734674032	10.797751623277094	2.7865588727807344e-16
0.12663801734674032	13.513543089324356	2.507403388828844e-16
0.12663801734674032	16.9123955799608	2.2145425290981297e-16
0.12663801734674032	21.16610887037016	1.9152158282817313e-16
0.12663801734674032	26.48969287610527	1.6178325040153042e-16
0.12663801734674032	33.15223563140027	1.33141865447654e-16
0.12663801734674032	41.490504721981516	1.0648652430704829e-16
0.12663801734674032	51.92596967591172	8.260356065646204e-17
0.12663801734674032	64.986105733132	6.208432734570167e-17
0.12663801734674032	81.33105582266927	4.524644280723428e-17
0.12663801734674032	101.78699841461257	3.208865226357548e-17
0.12663801734674032	127.38790787182369	2.2298635925225718e-17
0.12663801734674032	159.427818137042	1.532395471784628e-17
0.12663801734674032	199.52623149688787	1.0496473271243054e-17
0.13433993325989002	0.03162277660168379	5.627893698423104e-16
0.13433993325989002	0.03957636451737871	5.489415075789136e-16
0.13433993325989002	0.049530395390044064	5.358879251005565e-16
0.13433993325989002	0.06198800969747555	5.240598757848949e-16
0.13433993325989002	0.07757889506019756	5.135017495708396e-16
0.13433993325989002	0.09709111468707553	5.04197209816369e-16
0.13433993325989002	0.12151094113758888	4.960980513696294e-16
0.13433993325989002	0.1520727088542537	4.89126155779194e-16
0.13433993325989002	0.19032120533149788	4.83174290535404e-16
0.13433993325989002	0.23818975457029212	4.781062516393718e-16
0.13433993325989002	0.2980979396564727	4.737568294748485e-16
0.13433993325989002	0.3730739039877967	4.699320080389813e-16
0.13433993325989002	0.4669074130371087	4.664098452510615e-16
0.13433993325989002	0.5843414133735175	4.629422187150292e-16
0.13433993325989002	0.73131177156149	4.592573143865219e-16
0.13433993325989002	0.9152473108773888	4.55062137897261e-16
0.13433993325989002	1.145445311620912	4.500445900503152e-16
0.13433993325989002	1.433541455212313	4.4387635220339677e-16
0.13433993325989002	1.7940979660601692	4.362200503146499e-16
0.13433993325989002	2.2453396796568557	4.267407049416076e-16
0.13433993325989002	2.8100752424979167	4.1512093375670725e-16
0.13433993325989002	3.5168500071697446	4.010798589464379e-16
0.13433993325989002	4.401388897307794	3.8439555953232175e-16
0.13433993325989002	5.508402174062154	3.649303072834572e-16
0.13433993325989002	6.8938453790739365	3.426571362608258e-16
0.13433993325989002	8.627747685955875	3.176855014479416e-16
0.13433993325989002	10.797751623277094	2.902828150822102e-16
0.13433993325989002	13.513543089324356	2.608879274229732e-16
0.13433993325989002	16.9123955799608	2.3011193839920386e-16
0.13433993325989002	21.16610887037016	1.9872189384240688e-16
0.13433993325989002	26.48969287610527	1.676036823468102e-16
0.13433993325989002	33.15223563140027	1.377026514876382e-16
0.13433993325989002	41.490504721981516	1.0994370309084128e-16
0.13433993325989002	51.92596967591172	8.513740481887434e-17
0.13433993325989002	64.986105733132	6.38841251931741e-17
0.13433993325989002	81.33105582266927	4.6493703468645625e-17
0.13433993325989002	101.78699841461257	3.294175702195392e-17
0.13433993325989002	127.38790787182369	2.2882325987055646e-17
0.13433993325989002	159.427818137042	1.572627571256049e-17
0.13433993325989002	199.52623149688787	1.07735947742257e-17
0.14251026703029981	0.03162277660168379	5.92018985458092e-16
0.14251026703029981	0.03957636451737871	5.774290346505322e-16
0.14251026703029981	0.049530395390044064	5.636710662877148e-16
0.14251026703029981	0.06198800969747555	5.511982008998437e-16
0.14251026703029981	0.07757889506019756	5.400564510068661e-16
0.14251026703029981	0.09709111468707553	5.302278540727026e-16
0.14251026703029981	0.12151094113758888	5.216608342102116e-16
0.14251026703029981	0.1520727088542537	5.142722627376648e-16
0.14251026703029981	0.19032120533149788	5.0794830808204e-16
0.14251026703029981	0.23818975457029212	5.025446022976514e-16
0.14251026703029981	0.2980979396564727	4.978862315116271e-16
0.14251026703029981	0.3730739039877967	4.937679843904301e-16
0.14251026703029981	0.4669074130371087	4.899553326129704e-16
0.14251026703029981	0.5843414133735175	4.861863403689254e-16
0.14251026703029981	0.73131177156149	4.821743767931268e-16
0.14251026703029981	0.9152473108773888	4.776108757725178e-16
0.14251026703029981	1.145445311620912	4.721676616686648e-16
0.14251026703029981	1.433541455212313	4.655001503077528e-16
0.14251026703029981	1.7940979660601692	4.572550700773403e-16
0.14251026703029981	2.2453396796568557	4.47082701358924e-16
0.14251026703029981	2.8100752424979167	4.3465305729691547e-16
0.14251026703029981	3.5168500071697446	4.1967593223266864e-16
0.14251026703029981	4.401388897307794	4.0192461708843627e-16
0.14251026703029981	5.508402174062154	3.8126243938233154e-16
0.14251026703029981	6.8938453790739365	3.5767055389087877e-16
0.14251026703029981	8.627747685955875	3.312745713317856e-16
0.14251026703029981	10.797751623277094	3.0236660088027597e-16
0.14251026703029981	13.513543089324356	2.714185412416513e-16
0.14251026703029981	16.9123955799608	2.3908177503820134e-16
0.14251026703029981	21.16610887037016	2.0616865330995667e-16
0.14251026703029981	26.48969287610527	1.7361203517396262e-16
0.14251026703029981	33.15223563140027	1.4240155466519809e-16
0.14251026703029981	41.490504721981516	1.1349878420714227e-16
0.14251026703029981	51.92596967591172	8.773854818971986e-17
0.14251026703029981	64.986105733132	6.572937945855123e-17
0.14251026703029981	81.33105582266927	4.77717534691688e-17
0.14251026703029981	101.78699841461257	3.381616329832215e-17
0.14251026703029981	127.38790787182369	2.348104463388863e-17
0.14251026703029981	159.427818137042	1.6139064012066117e-17
0.14251026703029981	199.52623149688787	1.1057525365395681e-17
0.15117750706156624	0.03162277660168379	6.227656085527423e-16
0.15117750706156624	0.03957636451737871	6.073935647046453e-16
0.15117750706156624	0.049530395390044064	5.928929373628389e-16
0.15117750706156624	0.06198800969747555	5.797398172488707e-16
0.15117750706156624	0.07757889506019756	5.679818827654134e-16
0.15117750706156624	0.09709111468707553	5.575994151865325e-16
0.15117750706156624	0.12151094113758888	5.485372426641009e-16
0.15117750706156624	0.1520727088542537	5.407069122180624e-16
0.15117750706156624	0.19032120533149788	5.339875939646333e-16
0.15117750706156624	0.23818975457029212	5.282262744067164e-16
0.15117750706156624	0.2980979396564727	5.232377750011557e-16
0.15117750706156624	0.3730739039877967	5.188050555417176e-16
0.15117750706156624	0.4669074130371087	5.146803041330573e-16
0.15117750706156624	0.5843414133735175	5.105870242143451e-16
0.15117750706156624	0.73131177156149	5.062229889146881e-16
0.15117750706156624	0.9152473108773888	5.012632700371338e-16
0.15117750706156624	1.145445311620912	4.953628359345106e-16
0.15117750706156624	1.433541455212313	4.881600942712869e-16
0.15117750706156624	1.7940979660601692	4.792852091761259e-16
0.15117750706156624	2.2453396796568557	4.683731805469729e-16
0.15117750706156624	2.8100752424979167	4.550810613229238e-16
0.15117750706156624	3.5168500071697446	4.3910920982811864e-16
0.15117750706156624	4.401388897307794	4.2022633130701413e-16
0.15117750706156624	5.508402174062154	3.98297378495674e-16
0.15117750706156624	6.8938453790739365	3.7331260406682406e-16
0.15117750706156624	8.627747685955875	3.454151732206293e-16
0.15117750706156624	10.797751623277094	3.149236872617954e-16
0.15117750706156624	13.513543089324356	2.8234520987032765e-16
0.15117750706156624	16.9123955799608	2.4837371147611934e-16
0.15117750706156624	21.16610887037016	2.1386915173196972e-16
0.15117750706156624	26.48969287610527	1.7981342527535706e-16
0.15117750706156624	33.15223563140027	1.4724202243310285e-16
0.15117750706156624	41.490504721981516	1.1715402612863671e-16
0.15117750706156624	51.92596967591172	9.040847029003002e-17
0.15117750706156624	64.986105733132	6.762109754547638e-17
0.15117750706156624	81.33105582266927	4.908131943588126e-17
0.15117750706156624	101.78699841461257	3.471240673921314e-17
0.15117750706156624	127.38790787182369	2.4095161653843368e-17
0.15117750706156624	159.427818137042	1.6562529762647727e-17
0.15117750706156624	199.52623149688787	1.1348337063114398e-17
0.160371874375133	0.03162277660168379	6.551079034390592e-16
0.160371874375133	0.03957636451737871	6.389115897950837e-16
0.160371874375133	0.049530395390044064	6.236279335680895e-16
0.160371874375133	0.06198800969747555	6.097571540222208e-16
0.160371874375133	0.07757889506019756	5.973486385724813e-16
0.160371874375133	0.09709111468707553	5.863807725882154e-16
0.160371874375133	0.12151094113758888	5.767945485104231e-16
0.160371874375133	0.1520727088542537	5.684958557444344e-16
0.160371874375133	0.19032120533149788	5.6135644316171365e-16
0.160371874375133	0.23818975457029212	5.5521414226484e-16
0.160371874375133	0.2980979396564727	5.498729177900855e-16
0.160371874375133	0.3730739039877967	5.451032322186854e-16
0.160371874375133	0.4669074130371087	5.406432553710051e-16
0.160371874375133	0.5843414133735175	5.362011438246731e-16
0.160371874375133	0.73131177156149	5.314582567156978e-16
0.160371874375133	0.9152473108773888	5.260724761523751e-16
0.160371874375133	1.145445311620912	5.196811008263593e-16
0.160371874375133	1.433541455212313	5.119047585900105e-16
0.160371874375133	1.7940979660601692	5.02356361157935e-16
0.160371874375133	2.2453396796568557	4.906550766748165e-16
0.160371874375133	2.8100752424979167	4.764446448589104e-16
0.160371874375133	3.5168500071697446	4.594158991251564e-16
0.160371874375133	4.401388897307794	4.393331998583419e-16
0.160371874375133	5.508402174062154	4.160637534980729e-16
0.160371874375133	6.8938453790739365	3.8960796735651863e-16
0.160371874375133	8.627747685955875	3.6012805770905795e-16
0.160371874375133	10.797751623277094	3.2797102432592097e-16
0.160371874375133	13.513543089324356	2.936813288503733e-16
0.160371874375133	16.9123955799608	2.5799794557541115e-16
0.160371874375133	21.16610887037016	2.2183083873944967e-16
0.160371874375133	26.48969287610527	1.8621306445962696e-16
0.160371874375133	33.15223563140027	1.5222755743782544e-16
0.160371874375133	41.490504721981516	1.2091172067224112e-16
0.160371874375133	51.92596967591172	9.314867400906097e-17
0.160371874375133	64.986105733132	6.956030559185784e-17
0.160371874375133	81.33105582266927	5.042314241802195e-17
0.160371874375133	101.78699841461257	3.5631031109181905e-17
0.160371874375133	127.38790787182369	2.4725047259568066e-17
0.160371874375133	159.427818137042	1.699687685599874e-17
0.160371874375133	199.52623149688787	1.1646092169636795e-17
0.17012542798525887	0.03162277660168379	6.891286093980602e-16
0.17012542798525887	0.03957636451737871	6.720635578953774e-16
0.17012542798525887	0.049530395390044064	6.559542900048906e-16
0.17012542798525887	0.06198800969747555	6.413263699521351e-16
0.17012542798525887	0.07757889506019756	6.282309369718786e-16
0.17012542798525887	0.09709111468707553	6.166443307550904e-16
0.17012542798525887	0.12151094113758888	6.065034528490285e-16
0.17012542798525887	0.1520727088542537	5.977081813273139e-16
0.17012542798525887	0.19032120533149788	5.901223958227711e-16
0.17012542798525887	0.23818975457029212	5.835742339755361e-16
0.17012542798525887	0.2980979396564727	5.778561783826477e-16
0.17012542798525887	0.3730739039877967	5.727254890251339e-16
0.17012542798525887	0.4669074130371087	5.679055434457094e-16
0.17012542798525887	0.5843414133735175	5.630883245902782e-16
0.17012542798525887	0.73131177156149	5.579379190481466e-16
0.17012542798525887	0.9152473108773888	5.520941528146219e-16
0.17012542798525887	1.145445311620912	5.451758059905065e-16
0.17012542798525887	1.433541455212313	5.367849252137304e-16
0.17012542798525887	1.7940979660601692	5.26516460036672e-16
0.17012542798525887	2.2453396796568557	5.139731852499043e-16
0.17012542798525887	2.8100752424979167	4.987851785242469e-16
0.17012542798525887	3.5168500071697446	4.80633681280097e-16
0.17012542798525887	4.401388897307794	4.592789918228805e-16
0.17012542798525887	5.508402174062154	4.345912623499749e-16
0.17012542798525887	6.8938453790739365	4.06582196475398e-16
0.17012542798525887	8.627747685955875	3.754346618288623e-16
0.17012542798525887	10.797751623277094	3.415260799641459e-16
0.17012542798525887	13.513543089324356	3.054406651535561e-16
0.17012542798525887	16.9123955799608	2.6796492644787616e-16
0.17012542798525887	21.16610887037016	2.30061323117386e-16
0.17012542798525887	26.48969287610527	1.9281625909151833e-16
0.17012542798525887	33.15223563140027	1.5736171654906214e-16
0.17012542798525887	41.490504721981516	1.2477419229044017e-16
0.17012542798525887	51.92596967591172	9.596068516596254e-17
0.17012542798525887	64.986105733132	7.154804807530326e-17
0.17012542798525887	81.33105582266927	5.1797977264836625e-17
0.17012542798525887	101.78699841461257	3.657258730656602e-17
0.17012542798525887	127.38790787182369	2.5371070832866443e-17
0.17012542798525887	159.427818137042	1.744230166115341e-17
0.17012542798525887	199.52623149688787	1.1950842249971631e-17
0.18047217668271703	0.03162277660168379	7.249147515145306e-16
0.18047217668271703	0.03957636451737871	7.069340771274447e-16
0.18047217668271703	0.049530395390044064	6.899542793500756e-16
0.18047217668271703	0.06198800969747555	6.745275447468073e-16
0.18047217668271703	0.07757889506019756	6.607068066912024e-16
0.18047217668271703	0.09709111468707553	6.484661986823463e-16
0.18047217668271703	0.12151094113758888	6.377382597935795e-16
0.18047217668271703	0.1520727088542537	6.284164814291059e-16
0.18047217668271703	0.19032120533149788	6.203563994784393e-16
0.18047217668271703	0.23818975457029212	6.133758877897846e-16
0.18047217668271703	0.2980979396564727	6.072552862114075e-16
0.18047217668271703	0.3730739039877967	6.017379083460508e-16
0.18047217668271703	0.4669074130371087	5.965315241851404e-16
0.18047217668271703	0.5843414133735175	5.913110736477829e-16
0.18047217668271703	0.73131177156149	5.8572246982603e-16
0.18047217668271703	0.9152473108773888	5.793865757982194e-16
0.18047217668271703	1.145445311620912	5.719027676578785e-16
0.18047217668271703	1.433541455212313	5.628536789637197e-16
0.18047217668271703	1.7940979660601692	5.518155657015744e-16
0.18047217668271703	2.2453396796568557	5.38374238118835e-16
0.18047217668271703	2.8100752424979167	5.22145768893154e-16
0.18047217668271703	3.5168500071697446	5.028017649150944e-16
0.18047217668271703	4.401388897307794	4.800987909822771e-16
0.18047217668271703	5.508402174062154	4.539107055197132e-16
0.18047217668271703	6.8938453790739365	4.2426174069513663e-16
0.18047217668271703	8.627747685955875	3.913571255862449e-16
0.18047217668271703	10.797751623277094	3.5560684990789176e-16
0.18047217668271703	13.513543089324356	3.176373622687916e-16
0.18047217668271703	16.9123955799608	2.7828535613083436e-16
0.18047217668271703	21.16610887037016	2.3856837249632386e-16
0.18047217668271703	26.48969287610527	1.9962840895663752e-16
0.18047217668271703	33.15223563140027	1.6264810967673248e-16
0.18047217668271703	41.490504721981516	1.2874379719733104e-16
0.18047217668271703	51.92596967591172	9.884605192744105e-17
0.18047217668271703	64.986105733132	7.358538727341407e-17
0.18047217668271703	81.33105582266927	5.3206591848086546e-17
0.18047217668271703	101.78699841461257	3.7537632222788284e-17
0.18047217668271703	127.38790787182369	2.6033599532271017e-17
0.18047217668271703	159.427818137042	1.78989916569127e-17
0.18047217668271703	199.52623149688787	1.2262627052884722e-17
0.1914481976169958	0.03162277660168379	7.625578624043679e-16
0.1914481976169958	0.03957636451737871	7.436121305087911e-16
0.1914481976169958	0.049530395390044064	7.257144197176938e-16
0.1914481976169958	0.06198800969747555	7.094448803045297e-16
0.1914481976169958	0.07757889506019756	6.94858281428837e-16
0.1914481976169958	0.09709111468707553	6.819263784190175e-16
0.1914481976169958	0.12151094113758888	6.70577058874065e-16
0.1914481976169958	0.1520727088542537	6.606970292793637e-16
0.1914481976169958	0.19032120533149788	6.521329792335166e-16
0.1914481976169958	0.23818975457029212	6.446919160515698e-16
0.1914481976169958	0.2980979396564727	6.381413391150252e-16
0.1914481976169958	0.3730739039877967	6.3220983104061995e-16
0.1914481976169958	0.4669074130371087	6.265886956243274e-16
0.1914481976169958	0.5843414133735175	6.209349156886631e-16
0.1914481976169958	0.73131177156149	6.148752855830156e-16
0.1914481976169958	0.9152473108773888	6.080107566552531e-16
0.1914481976169958	1.145445311620912	5.999203778678317e-16
0.1914481976169958	1.433541455212313	5.901665066874641e-16
0.1914481976169958	1.7940979660601692	5.783059524807618e-16
0.1914481976169958	2.2453396796568557	5.639069810404633e-16
0.1914481976169958	2.8100752424979167	5.465713248562041e-16
0.1914481976169958	3.5168500071697446	5.259609412795017e-16
0.1914481976169958	4.401388897307794	5.018290400723494e-16
0.1914481976169958	5.508402174062154	4.740540199346833e-16
0.1914481976169958	6.8938453790739365	4.4267397041823653e-16
0.1914481976169958	8.627747685955875	4.079183083917969e-16
0.1914481976169958	10.797751623277094	3.7023186748670637e-16
0.1914481976169958	13.513543089324356	3.302859449046324e-16
0.1914481976169958	16.9123955799608	2.889701908593799e-16
0.1914481976169958	21.16610887037016	2.473599126751597e-16
0.1914481976169958	26.48969287610527	2.066550058218166e-16
0.1914481976169958	33.15223563140027	1.6809039835126874e-16
0.1914481976169958	41.490504721981516	1.3282292230818415e-16
0.1914481976169958	51.92596967591172	1.0180634406221464e-16
0.1914481976169958	64.986105733132	7.567340256033857e-17
0.1914481976169958	81.33105582266927	5.4649766112265684e-17
0.1914481976169958	101.78699841461257	3.85267274314281e-17
0.1914481976169958	127.38790787182369	2.6712996754227617e-17
0.1914481976169958	159.427818137042	1.8367123959733032e-17
0.1914481976169958	199.52623149688787	1.258147337213101e-17
0.20309176209047358	0.03162277660168379	8.02154215395391e-16
0.20309176209047358	0.03957636451737871	7.821913017576905e-16
0.20309176209047358	0.049530395390044064	7.633256931840811e-16
0.20309176209047358	0.06198800969747555	7.461669122038222e-16
0.20309176209047358	0.07757889506019756	7.307716045356728e-16
0.20309176209047358	0.09709111468707553	7.171089631206587e-16
0.20309176209047358	0.12151094113758888	7.051019165777376e-16
0.20309176209047358	0.1520727088542537	6.946299639462509e-16
0.20309176209047358	0.19032120533149788	6.855304163246517e-16
0.20309176209047358	0.23818975457029212	6.775987771034609e-16
0.20309176209047358	0.2980979396564727	6.705889683535072e-16
0.20309176209047358	0.3730739039877967	6.642140142279358e-16
