Num_SNR	POS_X	POS_Y	POS_Z	n0	type	age[kyr]	size	SNR_radius[pc]	E[TeV]	diff_spectrum
0	0.04280927265037228	-4.035126456688244	0.45345345345345345	2.311381959125485	1	8.73522901655676	6.324681248224472	8.629887907619183	27.283333764867667	2.976538122151654e-14
0	0.04280927265037228	-4.035126456688244	0.45345345345345345	2.311381959125485	1	8.73522901655676	6.324681248224472	8.629887907619183	36.65241237079626	1.8796940895860984e-14
0	0.04280927265037228	-4.035126456688244	0.45345345345345345	2.311381959125485	1	8.73522901655676	6.324681248224472	8.629887907619183	49.238826317067364	1.0981117471932889e-14
0	0.04280927265037228	-4.035126456688244	0.45345345345345345	2.311381959125485	1	8.73522901655676	6.324681248224472	8.629887907619183	66.14740641230146	5.84275755522542e-15
0	0.04280927265037228	-4.035126456688244	0.45345345345345345	2.311381959125485	1	8.73522901655676	6.324681248224472	8.629887907619183	88.86238162743399	2.7771565151821793e-15
0	0.04280927265037228	-4.035126456688244	0.45345345345345345	2.311381959125485	1	8.73522901655676	6.324681248224472	8.629887907619183	119.37766417144357	1.1509889123411903e-15
0	0.04280927265037228	-4.035126456688244	0.45345345345345345	2.311381959125485	1	8.73522901655676	6.324681248224472	8.629887907619183	160.37187437513293	4.0338383508924567e-16
0	0.04280927265037228	-4.035126456688244	0.45345345345345345	2.311381959125485	1	8.73522901655676	6.324681248224472	8.629887907619183	215.44346900318823	1.1495759904098938e-16
0	0.04280927265037228	-4.035126456688244	0.45345345345345345	2.311381959125485	1	8.73522901655676	6.324681248224472	8.629887907619183	289.4266124716749	2.5327759838020272e-17
0	0.04280927265037228	-4.035126456688244	0.45345345345345345	2.311381959125485	1	8.73522901655676	6.324681248224472	8.629887907619183	388.81551803080856	4.039665878888767e-18
0	0.04280927265037228	-4.035126456688244	0.45345345345345345	2.311381959125485	1	8.73522901655676	6.324681248224472	8.629887907619183	522.3345074266838	4.2786433229581e-19
0	0.04280927265037228	-4.035126456688244	0.45345345345345345	2.311381959125485	1	8.73522901655676	6.324681248224472	8.629887907619183	701.7038286703822	2.6846731381546232e-20
0	0.04280927265037228	-4.035126456688244	0.45345345345345345	2.311381959125485	1	8.73522901655676	6.324681248224472	8.629887907619183	942.6684551178845	8.571985634109386e-22
0	0.04280927265037228	-4.035126456688244	0.45345345345345345	2.311381959125485	1	8.73522901655676	6.324681248224472	8.629887907619183	1266.380173467402	6.259937780286454e-22
0	0.04280927265037228	-4.035126456688244	0.45345345345345345	2.311381959125485	1	8.73522901655676	6.324681248224472	8.629887907619183	1701.2542798525858	1.1297445971066702e-21
0	0.04280927265037228	-4.035126456688244	0.45345345345345345	2.311381959125485	1	8.73522901655676	6.324681248224472	8.629887907619183	2285.4638641349884	2.0388746653538037e-21
0	0.04280927265037228	-4.035126456688244	0.45345345345345345	2.311381959125485	1	8.73522901655676	6.324681248224472	8.629887907619183	3070.2906297578497	3.67960148839648e-21
0	0.04280927265037228	-4.035126456688244	0.45345345345345345	2.311381959125485	1	8.73522901655676	6.324681248224472	8.629887907619183	4124.626382901348	6.640656899358765e-21
0	0.04280927265037228	-4.035126456688244	0.45345345345345345	2.311381959125485	1	8.73522901655676	6.324681248224472	8.629887907619183	5541.020330009481	1.1984538052303767e-20
0	0.04280927265037228	-4.035126456688244	0.45345345345345345	2.311381959125485	1	8.73522901655676	6.324681248224472	8.629887907619183	7443.803013251681	2.1628756688361146e-20
0	0.04280927265037228	-4.035126456688244	0.45345345345345345	2.311381959125485	1	8.73522901655676	6.324681248224472	8.629887907619183	10000.0	3.9033887984894186e-20
1	4.363633263553911	-8.857166277469565	1.4354354354354353	0.014651946686434283	1	7.886888302747552	15.641840712521248	22.477687944078244	0.1	2.167565840950369e-17
1	4.363633263553911	-8.857166277469565	1.4354354354354353	0.014651946686434283	1	7.886888302747552	15.641840712521248	22.477687944078244	0.13433993325989002	2.0405922157447286e-17
1	4.363633263553911	-8.857166277469565	1.4354354354354353	0.014651946686434283	1	7.886888302747552	15.641840712521248	22.477687944078244	0.18047217668271703	1.9185184587954128e-17
1	4.363633263553911	-8.857166277469565	1.4354354354354353	0.014651946686434283	1	7.886888302747552	15.641840712521248	22.477687944078244	0.24244620170823283	1.8009908302037428e-17
1	4.363633263553911	-8.857166277469565	1.4354354354354353	0.014651946686434283	1	7.886888302747552	15.641840712521248	22.477687944078244	0.3257020655659783	1.6874877429567525e-17
1	4.363633263553911	-8.857166277469565	1.4354354354354353	0.014651946686434283	1	7.886888302747552	15.641840712521248	22.477687944078244	0.43754793750741844	1.5773800327636637e-17
1	4.363633263553911	-8.857166277469565	1.4354354354354353	0.014651946686434283	1	7.886888302747552	15.641840712521248	22.477687944078244	0.5878016072274912	1.4700066512170952e-17
1	4.363633263553911	-8.857166277469565	1.4354354354354353	0.014651946686434283	1	7.886888302747552	15.641840712521248	22.477687944078244	0.7896522868499725	1.3647581295132131e-17
1	4.363633263553911	-8.857166277469565	1.4354354354354353	0.014651946686434283	1	7.886888302747552	15.641840712521248	22.477687944078244	1.0608183551394483	1.2611356404712152e-17
1	4.363633263553911	-8.857166277469565	1.4354354354354353	0.014651946686434283	1	7.886888302747552	15.641840712521248	22.477687944078244	1.4251026703029979	1.1587517656778593e-17
1	4.363633263553911	-8.857166277469565	1.4354354354354353	0.014651946686434283	1	7.886888302747552	15.641840712521248	22.477687944078244	1.9144819761699576	1.0573244429245629e-17
1	4.363633263553911	-8.857166277469565	1.4354354354354353	0.014651946686434283	1	7.886888302747552	15.641840712521248	22.477687944078244	2.5719138090593443	9.567123600753946e-18
1	4.363633263553911	-8.857166277469565	1.4354354354354353	0.014651946686434283	1	7.886888302747552	15.641840712521248	22.477687944078244	3.455107294592218	8.569608034919916e-18
1	4.363633263553911	-8.857166277469565	1.4354354354354353	0.014651946686434283	1	7.886888302747552	15.641840712521248	22.477687944078244	4.6415888336127775	7.583455858210686e-18
1	4.363633263553911	-8.857166277469565	1.4354354354354353	0.014651946686434283	1	7.886888302747552	15.641840712521248	22.477687944078244	6.235507341273912	6.614084001477849e-18
1	4.363633263553911	-8.857166277469565	1.4354354354354353	0.014651946686434283	1	7.886888302747552	15.641840712521248	22.477687944078244	8.376776400682916	5.6697553624706036e-18
1	4.363633263553911	-8.857166277469565	1.4354354354354353	0.014651946686434283	1	7.886888302747552	15.641840712521248	22.477687944078244	11.253355826007645	4.761500285780013e-18
1	4.363633263553911	-8.857166277469565	1.4354354354354353	0.014651946686434283	1	7.886888302747552	15.641840712521248	22.477687944078244	15.117750706156615	3.90266974062422e-18
1	4.363633263553911	-8.857166277469565	1.4354354354354353	0.014651946686434283	1	7.886888302747552	15.641840712521248	22.477687944078244	20.309176209047347	3.1080427447389444e-18
1	4.363633263553911	-8.857166277469565	1.4354354354354353	0.014651946686434283	1	7.886888302747552	15.641840712521248	22.477687944078244	27.283333764867667	2.3924606267354242e-18
1	4.363633263553911	-8.857166277469565	1.4354354354354353	0.014651946686434283	1	7.886888302747552	15.641840712521248	22.477687944078244	36.65241237079626	1.7690600943511458e-18
1	4.363633263553911	-8.857166277469565	1.4354354354354353	0.014651946686434283	1	7.886888302747552	15.641840712521248	22.477687944078244	49.238826317067364	1.2473058071926242e-18
1	4.363633263553911	-8.857166277469565	1.4354354354354353	0.014651946686434283	1	7.886888302747552	15.641840712521248	22.477687944078244	66.14740641230146	8.311663513455147e-19
1	4.363633263553911	-8.857166277469565	1.4354354354354353	0.014651946686434283	1	7.886888302747552	15.641840712521248	22.477687944078244	88.86238162743399	5.178865604159981e-19
1	4.363633263553911	-8.857166277469565	1.4354354354354353	0.014651946686434283	1	7.886888302747552	15.641840712521248	22.477687944078244	119.37766417144357	2.9780932843598416e-19
1	4.363633263553911	-8.857166277469565	1.4354354354354353	0.014651946686434283	1	7.886888302747552	15.641840712521248	22.477687944078244	160.37187437513293	1.5553018752599792e-19
1	4.363633263553911	-8.857166277469565	1.4354354354354353	0.014651946686434283	1	7.886888302747552	15.641840712521248	22.477687944078244	215.44346900318823	7.230796969100713e-20
1	4.363633263553911	-8.857166277469565	1.4354354354354353	0.014651946686434283	1	7.886888302747552	15.641840712521248	22.477687944078244	289.4266124716749	2.918533886144162e-20
1	4.363633263553911	-8.857166277469565	1.4354354354354353	0.014651946686434283	1	7.886888302747552	15.641840712521248	22.477687944078244	388.81551803080856	9.907231055449178e-21
1	4.363633263553911	-8.857166277469565	1.4354354354354353	0.014651946686434283	1	7.886888302747552	15.641840712521248	22.477687944078244	522.3345074266838	2.7157484830086538e-21
1	4.363633263553911	-8.857166277469565	1.4354354354354353	0.014651946686434283	1	7.886888302747552	15.641840712521248	22.477687944078244	701.7038286703822	5.703651369429092e-22
1	4.363633263553911	-8.857166277469565	1.4354354354354353	0.014651946686434283	1	7.886888302747552	15.641840712521248	22.477687944078244	942.6684551178845	8.569847185706102e-23
1	4.363633263553911	-8.857166277469565	1.4354354354354353	0.014651946686434283	1	7.886888302747552	15.641840712521248	22.477687944078244	1266.380173467402	8.9694875712699e-23
1	4.363633263553911	-8.857166277469565	1.4354354354354353	0.014651946686434283	1	7.886888302747552	15.641840712521248	22.477687944078244	1701.2542798525858	1.618742945715653e-22
1	4.363633263553911	-8.857166277469565	1.4354354354354353	0.014651946686434283	1	7.886888302747552	15.641840712521248	22.477687944078244	2285.4638641349884	2.921380629030977e-22
1	4.363633263553911	-8.857166277469565	1.4354354354354353	0.014651946686434283	1	7.886888302747552	15.641840712521248	22.477687944078244	3070.2906297578497	5.272279210399466e-22
1	4.363633263553911	-8.857166277469565	1.4354354354354353	0.014651946686434283	1	7.886888302747552	15.641840712521248	22.477687944078244	4124.626382901348	9.514997051798262e-22
1	4.363633263553911	-8.857166277469565	1.4354354354354353	0.014651946686434283	1	7.886888302747552	15.641840712521248	22.477687944078244	5541.020330009481	1.7171922290676642e-21
1	4.363633263553911	-8.857166277469565	1.4354354354354353	0.014651946686434283	1	7.886888302747552	15.641840712521248	22.477687944078244	7443.803013251681	3.099054193624888e-21
1	4.363633263553911	-8.857166277469565	1.4354354354354353	0.014651946686434283	1	7.886888302747552	15.641840712521248	22.477687944078244	10000.0	5.59293055981187e-21
2	6.279079171041773	6.110074521039271	0.6006006006006006	0.11489971766510171	2	7.027969026705636	49.08218153233115	46.60773386290708	0.1	2.8816897727068876e-15
2	6.279079171041773	6.110074521039271	0.6006006006006006	0.11489971766510171	2	7.027969026705636	49.08218153233115	46.60773386290708	0.13433993325989002	2.7228718709947552e-15
2	6.279079171041773	6.110074521039271	0.6006006006006006	0.11489971766510171	2	7.027969026705636	49.08218153233115	46.60773386290708	0.18047217668271703	2.571965396805952e-15
2	6.279079171041773	6.110074521039271	0.6006006006006006	0.11489971766510171	2	7.027969026705636	49.08218153233115	46.60773386290708	0.24244620170823283	2.42871346654487e-15
2	6.279079171041773	6.110074521039271	0.6006006006006006	0.11489971766510171	2	7.027969026705636	49.08218153233115	46.60773386290708	0.3257020655659783	2.2926415091626958e-15
2	6.279079171041773	6.110074521039271	0.6006006006006006	0.11489971766510171	2	7.027969026705636	49.08218153233115	46.60773386290708	0.43754793750741844	2.1631248990393487e-15
2	6.279079171041773	6.110074521039271	0.6006006006006006	0.11489971766510171	2	7.027969026705636	49.08218153233115	46.60773386290708	0.5878016072274912	2.0394723001751882e-15
2	6.279079171041773	6.110074521039271	0.6006006006006006	0.11489971766510171	2	7.027969026705636	49.08218153233115	46.60773386290708	0.7896522868499725	1.9210138976598214e-15
2	6.279079171041773	6.110074521039271	0.6006006006006006	0.11489971766510171	2	7.027969026705636	49.08218153233115	46.60773386290708	1.0608183551394483	1.8071515954522073e-15
2	6.279079171041773	6.110074521039271	0.6006006006006006	0.11489971766510171	2	7.027969026705636	49.08218153233115	46.60773386290708	1.4251026703029979	1.6973263618805635e-15
2	6.279079171041773	6.110074521039271	0.6006006006006006	0.11489971766510171	2	7.027969026705636	49.08218153233115	46.60773386290708	1.9144819761699576	1.5909711576588887e-15
2	6.279079171041773	6.110074521039271	0.6006006006006006	0.11489971766510171	2	7.027969026705636	49.08218153233115	46.60773386290708	2.5719138090593443	1.4875150932182713e-15
2	6.279079171041773	6.110074521039271	0.6006006006006006	0.11489971766510171	2	7.027969026705636	49.08218153233115	46.60773386290708	3.455107294592218	1.3864018369938693e-15
2	6.279079171041773	6.110074521039271	0.6006006006006006	0.11489971766510171	2	7.027969026705636	49.08218153233115	46.60773386290708	4.6415888336127775	1.2871120033572646e-15
2	6.279079171041773	6.110074521039271	0.6006006006006006	0.11489971766510171	2	7.027969026705636	49.08218153233115	46.60773386290708	6.235507341273912	1.1891892593515013e-15
2	6.279079171041773	6.110074521039271	0.6006006006006006	0.11489971766510171	2	7.027969026705636	49.08218153233115	46.60773386290708	8.376776400682916	1.092270391468194e-15
2	6.279079171041773	6.110074521039271	0.6006006006006006	0.11489971766510171	2	7.027969026705636	49.08218153233115	46.60773386290708	11.253355826007645	9.961186029573943e-16
2	6.279079171041773	6.110074521039271	0.6006006006006006	0.11489971766510171	2	7.027969026705636	49.08218153233115	46.60773386290708	15.117750706156615	9.006583642517375e-16
2	6.279079171041773	6.110074521039271	0.6006006006006006	0.11489971766510171	2	7.027969026705636	49.08218153233115	46.60773386290708	20.309176209047347	8.060096818792636e-16
2	6.279079171041773	6.110074521039271	0.6006006006006006	0.11489971766510171	2	7.027969026705636	49.08218153233115	46.60773386290708	27.283333764867667	7.12517695650551e-16
2	6.279079171041773	6.110074521039271	0.6006006006006006	0.11489971766510171	2	7.027969026705636	49.08218153233115	46.60773386290708	36.65241237079626	6.207726824959123e-16
2	6.279079171041773	6.110074521039271	0.6006006006006006	0.11489971766510171	2	7.027969026705636	49.08218153233115	46.60773386290708	49.238826317067364	5.316139449441809e-16
2	6.279079171041773	6.110074521039271	0.6006006006006006	0.11489971766510171	2	7.027969026705636	49.08218153233115	46.60773386290708	66.14740641230146	4.461101548198991e-16
2	6.279079171041773	6.110074521039271	0.6006006006006006	0.11489971766510171	2	7.027969026705636	49.08218153233115	46.60773386290708	88.86238162743399	3.655092806114625e-16
2	6.279079171041773	6.110074521039271	0.6006006006006006	0.11489971766510171	2	7.027969026705636	49.08218153233115	46.60773386290708	119.37766417144357	2.911529447401336e-16
2	6.279079171041773	6.110074521039271	0.6006006006006006	0.11489971766510171	2	7.027969026705636	49.08218153233115	46.60773386290708	160.37187437513293	2.243545723874257e-16
2	6.279079171041773	6.110074521039271	0.6006006006006006	0.11489971766510171	2	7.027969026705636	49.08218153233115	46.60773386290708	215.44346900318823	1.6624834227575837e-16
2	6.279079171041773	6.110074521039271	0.6006006006006006	0.11489971766510171	2	7.027969026705636	49.08218153233115	46.60773386290708	289.4266124716749	1.1762552606021547e-16
2	6.279079171041773	6.110074521039271	0.6006006006006006	0.11489971766510171	2	7.027969026705636	49.08218153233115	46.60773386290708	388.81551803080856	7.878591382789713e-17
2	6.279079171041773	6.110074521039271	0.6006006006006006	0.11489971766510171	2	7.027969026705636	49.08218153233115	46.60773386290708	522.3345074266838	4.943991180164453e-17
2	6.279079171041773	6.110074521039271	0.6006006006006006	0.11489971766510171	2	7.027969026705636	49.08218153233115	46.60773386290708	701.7038286703822	2.869710621341301e-17
2	6.279079171041773	6.110074521039271	0.6006006006006006	0.11489971766510171	2	7.027969026705636	49.08218153233115	46.60773386290708	942.6684551178845	1.5164613246460354e-17
2	6.279079171041773	6.110074521039271	0.6006006006006006	0.11489971766510171	2	7.027969026705636	49.08218153233115	46.60773386290708	1266.380173467402	2.1131895546306442e-17
2	6.279079171041773	6.110074521039271	0.6006006006006006	0.11489971766510171	2	7.027969026705636	49.08218153233115	46.60773386290708	1701.2542798525858	3.8137191866737307e-17
2	6.279079171041773	6.110074521039271	0.6006006006006006	0.11489971766510171	2	7.027969026705636	49.08218153233115	46.60773386290708	2285.4638641349884	6.882702028756506e-17
2	6.279079171041773	6.110074521039271	0.6006006006006006	0.11489971766510171	2	7.027969026705636	49.08218153233115	46.60773386290708	3070.2906297578497	1.242136216588242e-16
2	6.279079171041773	6.110074521039271	0.6006006006006006	0.11489971766510171	2	7.027969026705636	49.08218153233115	46.60773386290708	4124.626382901348	2.2417102674411433e-16
2	6.279079171041773	6.110074521039271	0.6006006006006006	0.11489971766510171	2	7.027969026705636	49.08218153233115	46.60773386290708	5541.020330009481	4.0456633145709813e-16
2	6.279079171041773	6.110074521039271	0.6006006006006006	0.11489971766510171	2	7.027969026705636	49.08218153233115	46.60773386290708	7443.803013251681	7.301296645060421e-16
2	6.279079171041773	6.110074521039271	0.6006006006006006	0.11489971766510171	2	7.027969026705636	49.08218153233115	46.60773386290708	10000.0	1.317680898140276e-15
3	-7.2578808438686515	-0.14752800150248244	-0.05105105105105101	2.592795397785463	2	0.14812778175016805	10.637415308076436	24.380968436032376	0.1	6.551632803674813e-10
3	-7.2578808438686515	-0.14752800150248244	-0.05105105105105101	2.592795397785463	2	0.14812778175016805	10.637415308076436	24.380968436032376	0.13433993325989002	6.193653836840664e-10
3	-7.2578808438686515	-0.14752800150248244	-0.05105105105105101	2.592795397785463	2	0.14812778175016805	10.637415308076436	24.380968436032376	0.18047217668271703	5.854176114373867e-10
3	-7.2578808438686515	-0.14752800150248244	-0.05105105105105101	2.592795397785463	2	0.14812778175016805	10.637415308076436	24.380968436032376	0.24244620170823283	5.532720552548736e-10
3	-7.2578808438686515	-0.14752800150248244	-0.05105105105105101	2.592795397785463	2	0.14812778175016805	10.637415308076436	24.380968436032376	0.3257020655659783	5.228328613966596e-10
3	-7.2578808438686515	-0.14752800150248244	-0.05105105105105101	2.592795397785463	2	0.14812778175016805	10.637415308076436	24.380968436032376	0.43754793750741844	4.939715912559398e-10
3	-7.2578808438686515	-0.14752800150248244	-0.05105105105105101	2.592795397785463	2	0.14812778175016805	10.637415308076436	24.380968436032376	0.5878016072274912	4.665460570405512e-10
3	-7.2578808438686515	-0.14752800150248244	-0.05105105105105101	2.592795397785463	2	0.14812778175016805	10.637415308076436	24.380968436032376	0.7896522868499725	4.404201343848277e-10
3	-7.2578808438686515	-0.14752800150248244	-0.05105105105105101	2.592795397785463	2	0.14812778175016805	10.637415308076436	24.380968436032376	1.0608183551394483	4.154747547096291e-10
3	-7.2578808438686515	-0.14752800150248244	-0.05105105105105101	2.592795397785463	2	0.14812778175016805	10.637415308076436	24.380968436032376	1.4251026703029979	3.9159983670721823e-10
3	-7.2578808438686515	-0.14752800150248244	-0.05105105105105101	2.592795397785463	2	0.14812778175016805	10.637415308076436	24.380968436032376	1.9144819761699576	3.686826242615283e-10
3	-7.2578808438686515	-0.14752800150248244	-0.05105105105105101	2.592795397785463	2	0.14812778175016805	10.637415308076436	24.380968436032376	2.5719138090593443	3.4660726667397334e-10
3	-7.2578808438686515	-0.14752800150248244	-0.05105105105105101	2.592795397785463	2	0.14812778175016805	10.637415308076436	24.380968436032376	3.455107294592218	3.252571809295776e-10
3	-7.2578808438686515	-0.14752800150248244	-0.05105105105105101	2.592795397785463	2	0.14812778175016805	10.637415308076436	24.380968436032376	4.6415888336127775	3.045178196413075e-10
3	-7.2578808438686515	-0.14752800150248244	-0.05105105105105101	2.592795397785463	2	0.14812778175016805	10.637415308076436	24.380968436032376	6.235507341273912	2.842797817949135e-10
3	-7.2578808438686515	-0.14752800150248244	-0.05105105105105101	2.592795397785463	2	0.14812778175016805	10.637415308076436	24.380968436032376	8.376776400682916	2.6444238677809136e-10
3	-7.2578808438686515	-0.14752800150248244	-0.05105105105105101	2.592795397785463	2	0.14812778175016805	10.637415308076436	24.380968436032376	11.253355826007645	2.449177165891422e-10
3	-7.2578808438686515	-0.14752800150248244	-0.05105105105105101	2.592795397785463	2	0.14812778175016805	10.637415308076436	24.380968436032376	15.117750706156615	2.2563505984877045e-10
3	-7.2578808438686515	-0.14752800150248244	-0.05105105105105101	2.592795397785463	2	0.14812778175016805	10.637415308076436	24.380968436032376	20.309176209047347	2.0654577270799592e-10
3	-7.2578808438686515	-0.14752800150248244	-0.05105105105105101	2.592795397785463	2	0.14812778175016805	10.637415308076436	24.380968436032376	27.283333764867667	1.8762833705783044e-10
3	-7.2578808438686515	-0.14752800150248244	-0.05105105105105101	2.592795397785463	2	0.14812778175016805	10.637415308076436	24.380968436032376	36.65241237079626	1.6889341475217212e-10
3	-7.2578808438686515	-0.14752800150248244	-0.05105105105105101	2.592795397785463	2	0.14812778175016805	10.637415308076436	24.380968436032376	49.238826317067364	1.5038847998984963e-10
3	-7.2578808438686515	-0.14752800150248244	-0.05105105105105101	2.592795397785463	2	0.14812778175016805	10.637415308076436	24.380968436032376	66.14740641230146	1.3220140169619185e-10
3	-7.2578808438686515	-0.14752800150248244	-0.05105105105105101	2.592795397785463	2	0.14812778175016805	10.637415308076436	24.380968436032376	88.86238162743399	1.144622109345047e-10
3	-7.2578808438686515	-0.14752800150248244	-0.05105105105105101	2.592795397785463	2	0.14812778175016805	10.637415308076436	24.380968436032376	119.37766417144357	9.734201559631318e-11
3	-7.2578808438686515	-0.14752800150248244	-0.05105105105105101	2.592795397785463	2	0.14812778175016805	10.637415308076436	24.380968436032376	160.37187437513293	8.104789293382026e-11
3	-7.2578808438686515	-0.14752800150248244	-0.05105105105105101	2.592795397785463	2	0.14812778175016805	10.637415308076436	24.380968436032376	215.44346900318823	6.581268178485574e-11
3	-7.2578808438686515	-0.14752800150248244	-0.05105105105105101	2.592795397785463	2	0.14812778175016805	10.637415308076436	24.380968436032376	289.4266124716749	5.187882952735221e-11
3	-7.2578808438686515	-0.14752800150248244	-0.05105105105105101	2.592795397785463	2	0.14812778175016805	10.637415308076436	24.380968436032376	388.81551803080856	3.947628868955853e-11
3	-7.2578808438686515	-0.14752800150248244	-0.05105105105105101	2.592795397785463	2	0.14812778175016805	10.637415308076436	24.380968436032376	522.3345074266838	2.8795691628837107e-11
3	-7.2578808438686515	-0.14752800150248244	-0.05105105105105101	2.592795397785463	2	0.14812778175016805	10.637415308076436	24.380968436032376	701.7038286703822	1.9959769992417314e-11
3	-7.2578808438686515	-0.14752800150248244	-0.05105105105105101	2.592795397785463	2	0.14812778175016805	10.637415308076436	24.380968436032376	942.6684551178845	1.2997983033558528e-11
3	-7.2578808438686515	-0.14752800150248244	-0.05105105105105101	2.592795397785463	2	0.14812778175016805	10.637415308076436	24.380968436032376	1266.380173467402	1.8964773749865198e-11
3	-7.2578808438686515	-0.14752800150248244	-0.05105105105105101	2.592795397785463	2	0.14812778175016805	10.637415308076436	24.380968436032376	1701.2542798525858	3.42261399893342e-11
3	-7.2578808438686515	-0.14752800150248244	-0.05105105105105101	2.592795397785463	2	0.14812778175016805	10.637415308076436	24.380968436032376	2285.4638641349884	6.176865983322541e-11
3	-7.2578808438686515	-0.14752800150248244	-0.05105105105105101	2.592795397785463	2	0.14812778175016805	10.637415308076436	24.380968436032376	3070.2906297578497	1.1147524490876525e-10
3	-7.2578808438686515	-0.14752800150248244	-0.05105105105105101	2.592795397785463	2	0.14812778175016805	10.637415308076436	24.380968436032376	4124.626382901348	2.0118180094923789e-10
3	-7.2578808438686515	-0.14752800150248244	-0.05105105105105101	2.592795397785463	2	0.14812778175016805	10.637415308076436	24.380968436032376	5541.020330009481	3.6307717526258e-10
3	-7.2578808438686515	-0.14752800150248244	-0.05105105105105101	2.592795397785463	2	0.14812778175016805	10.637415308076436	24.380968436032376	7443.803013251681	6.552532812345028e-10
3	-7.2578808438686515	-0.14752800150248244	-0.05105105105105101	2.592795397785463	2	0.14812778175016805	10.637415308076436	24.380968436032376	10000.0	1.1825498594288351e-09
4	-2.0558660799507824	13.907589725854569	-0.5255255255255256	0.03240189239248557	3	0.5305300165715898	18.34528310667455	46.60773386290708	0.1	2.7721546155412513e-18
4	-2.0558660799507824	13.907589725854569	-0.5255255255255256	0.03240189239248557	3	0.5305300165715898	18.34528310667455	46.60773386290708	0.13433993325989002	2.6206850391908457e-18
4	-2.0558660799507824	13.907589725854569	-0.5255255255255256	0.03240189239248557	3	0.5305300165715898	18.34528310667455	46.60773386290708	0.18047217668271703	2.4770437877028484e-18
4	-2.0558660799507824	13.907589725854569	-0.5255255255255256	0.03240189239248557	3	0.5305300165715898	18.34528310667455	46.60773386290708	0.24244620170823283	2.3410281491424556e-18
4	-2.0558660799507824	13.907589725854569	-0.5255255255255256	0.03240189239248557	3	0.5305300165715898	18.34528310667455	46.60773386290708	0.3257020655659783	2.2122325431065403e-18
4	-2.0558660799507824	13.907589725854569	-0.5255255255255256	0.03240189239248557	3	0.5305300165715898	18.34528310667455	46.60773386290708	0.43754793750741844	2.0901135147279492e-18
