Num_SNR	pos_r	pos_theta	pos_z	n0	type	age
0	2.947817774162851	3.718495057527596	0.8618618618618619	2.2356666157453158	3	3.5085470019661686
0	2.947817774162851	3.718495057527596	0.8618618618618619	2.2356666157453158	3	3.5085470019661686
0	2.947817774162851	3.718495057527596	0.8618618618618619	2.2356666157453158	3	3.5085470019661686
0	2.947817774162851	3.718495057527596	0.8618618618618619	2.2356666157453158	3	3.5085470019661686
0	2.947817774162851	3.718495057527596	0.8618618618618619	2.2356666157453158	3	3.5085470019661686
0	2.947817774162851	3.718495057527596	0.8618618618618619	2.2356666157453158	3	3.5085470019661686
0	2.947817774162851	3.718495057527596	0.8618618618618619	2.2356666157453158	3	3.5085470019661686
0	2.947817774162851	3.718495057527596	0.8618618618618619	2.2356666157453158	3	3.5085470019661686
0	2.947817774162851	3.718495057527596	0.8618618618618619	2.2356666157453158	3	3.5085470019661686
0	2.947817774162851	3.718495057527596	0.8618618618618619	2.2356666157453158	3	3.5085470019661686
0	2.947817774162851	3.718495057527596	0.8618618618618619	2.2356666157453158	3	3.5085470019661686
0	2.947817774162851	3.718495057527596	0.8618618618618619	2.2356666157453158	3	3.5085470019661686
0	2.947817774162851	3.718495057527596	0.8618618618618619	2.2356666157453158	3	3.5085470019661686
0	2.947817774162851	3.718495057527596	0.8618618618618619	2.2356666157453158	3	3.5085470019661686
0	2.947817774162851	3.718495057527596	0.8618618618618619	2.2356666157453158	3	3.5085470019661686
0	2.947817774162851	3.718495057527596	0.8618618618618619	2.2356666157453158	3	3.5085470019661686
0	2.947817774162851	3.718495057527596	0.8618618618618619	2.2356666157453158	3	3.5085470019661686
0	2.947817774162851	3.718495057527596	0.8618618618618619	2.2356666157453158	3	3.5085470019661686
0	2.947817774162851	3.718495057527596	0.8618618618618619	2.2356666157453158	3	3.5085470019661686
0	2.947817774162851	3.718495057527596	0.8618618618618619	2.2356666157453158	3	3.5085470019661686
0	2.947817774162851	3.718495057527596	0.8618618618618619	2.2356666157453158	3	3.5085470019661686
0	2.947817774162851	3.718495057527596	0.8618618618618619	2.2356666157453158	3	3.5085470019661686
0	2.947817774162851	3.718495057527596	0.8618618618618619	2.2356666157453158	3	3.5085470019661686
0	2.947817774162851	3.718495057527596	0.8618618618618619	2.2356666157453158	3	3.5085470019661686
0	2.947817774162851	3.718495057527596	0.8618618618618619	2.2356666157453158	3	3.5085470019661686
0	2.947817774162851	3.718495057527596	0.8618618618618619	2.2356666157453158	3	3.5085470019661686
0	2.947817774162851	3.718495057527596	0.8618618618618619	2.2356666157453158	3	3.5085470019661686
0	2.947817774162851	3.718495057527596	0.8618618618618619	2.2356666157453158	3	3.5085470019661686
0	2.947817774162851	3.718495057527596	0.8618618618618619	2.2356666157453158	3	3.5085470019661686
0	2.947817774162851	3.718495057527596	0.8618618618618619	2.2356666157453158	3	3.5085470019661686
0	2.947817774162851	3.718495057527596	0.8618618618618619	2.2356666157453158	3	3.5085470019661686
0	2.947817774162851	3.718495057527596	0.8618618618618619	2.2356666157453158	3	3.5085470019661686
0	2.947817774162851	3.718495057527596	0.8618618618618619	2.2356666157453158	3	3.5085470019661686
0	2.947817774162851	3.718495057527596	0.8618618618618619	2.2356666157453158	3	3.5085470019661686
0	2.947817774162851	3.718495057527596	0.8618618618618619	2.2356666157453158	3	3.5085470019661686
0	2.947817774162851	3.718495057527596	0.8618618618618619	2.2356666157453158	3	3.5085470019661686
0	2.947817774162851	3.718495057527596	0.8618618618618619	2.2356666157453158	3	3.5085470019661686
0	2.947817774162851	3.718495057527596	0.8618618618618619	2.2356666157453158	3	3.5085470019661686
0	2.947817774162851	3.718495057527596	0.8618618618618619	2.2356666157453158	3	3.5085470019661686
0	2.947817774162851	3.718495057527596	0.8618618618618619	2.2356666157453158	3	3.5085470019661686
1	11.932604647154301	1.0003238608900933	-0.7327327327327328	0.02698698274698176	2	4.425516498482105
1	11.932604647154301	1.0003238608900933	-0.7327327327327328	0.02698698274698176	2	4.425516498482105
1	11.932604647154301	1.0003238608900933	-0.7327327327327328	0.02698698274698176	2	4.425516498482105
1	11.932604647154301	1.0003238608900933	-0.7327327327327328	0.02698698274698176	2	4.425516498482105
1	11.932604647154301	1.0003238608900933	-0.7327327327327328	0.02698698274698176	2	4.425516498482105
1	11.932604647154301	1.0003238608900933	-0.7327327327327328	0.02698698274698176	2	4.425516498482105
1	11.932604647154301	1.0003238608900933	-0.7327327327327328	0.02698698274698176	2	4.425516498482105
1	11.932604647154301	1.0003238608900933	-0.7327327327327328	0.02698698274698176	2	4.425516498482105
1	11.932604647154301	1.0003238608900933	-0.7327327327327328	0.02698698274698176	2	4.425516498482105
1	11.932604647154301	1.0003238608900933	-0.7327327327327328	0.02698698274698176	2	4.425516498482105
1	11.932604647154301	1.0003238608900933	-0.7327327327327328	0.02698698274698176	2	4.425516498482105
1	11.932604647154301	1.0003238608900933	-0.7327327327327328	0.02698698274698176	2	4.425516498482105
1	11.932604647154301	1.0003238608900933	-0.7327327327327328	0.02698698274698176	2	4.425516498482105
1	11.932604647154301	1.0003238608900933	-0.7327327327327328	0.02698698274698176	2	4.425516498482105
1	11.932604647154301	1.0003238608900933	-0.7327327327327328	0.02698698274698176	2	4.425516498482105
1	11.932604647154301	1.0003238608900933	-0.7327327327327328	0.02698698274698176	2	4.425516498482105
1	11.932604647154301	1.0003238608900933	-0.7327327327327328	0.02698698274698176	2	4.425516498482105
1	11.932604647154301	1.0003238608900933	-0.7327327327327328	0.02698698274698176	2	4.425516498482105
1	11.932604647154301	1.0003238608900933	-0.7327327327327328	0.02698698274698176	2	4.425516498482105
1	11.932604647154301	1.0003238608900933	-0.7327327327327328	0.02698698274698176	2	4.425516498482105
