                 System #      199
     Galactic longitude l    -6.36
      Galactic latitude b     0.00
           distance (kpc)    11.20
    orbital period (days)  704.327
    arg. periastron (deg)  232.426
        inclination (deg)  145.079
             eccentricity    0.931
 neutron star mass (Msol)     1.40
         star mass (Msol)    30.00
       star radius (Rsol)    10.00
     star temperature (K) 33000.00
--------------------------------
orbital phase   flux > 1 TeV (ph cm-2 s-1)   (mCrab)
     0.0011             2.094E-16            1.149E-02
     0.0014             2.089E-16            1.146E-02
     0.0027             2.069E-16            1.135E-02
     0.0034             2.058E-16            1.129E-02
     0.0043             2.044E-16            1.121E-02
     0.0054             2.028E-16            1.113E-02
     0.0060             2.020E-16            1.108E-02
     0.0074             2.000E-16            1.097E-02
     0.0076             1.997E-16            1.095E-02
     0.0093             1.974E-16            1.083E-02
     0.0094             1.972E-16            1.082E-02
     0.0110             1.951E-16            1.070E-02
     0.0114             1.946E-16            1.067E-02
     0.0128             1.929E-16            1.058E-02
     0.0134             1.921E-16            1.054E-02
     0.0145             1.907E-16            1.046E-02
     0.0154             1.897E-16            1.040E-02
     0.0163             1.886E-16            1.035E-02
     0.0174             1.873E-16            1.028E-02
     0.0181             1.865E-16            1.023E-02
     0.0194             1.851E-16            1.015E-02
     0.0199             1.845E-16            1.012E-02
     0.0214             1.829E-16            1.003E-02
     0.0218             1.825E-16            1.001E-02
     0.0234             1.808E-16            9.920E-03
     0.0237             1.806E-16            9.907E-03
     0.0254             1.788E-16            9.810E-03
     0.0256             1.787E-16            9.802E-03
     0.0274             1.769E-16            9.703E-03
     0.0275             1.768E-16            9.700E-03
     0.0294             1.750E-16            9.600E-03
     0.0294             1.750E-16            9.600E-03
     0.0314             1.732E-16            9.502E-03
     0.0314             1.732E-16            9.501E-03
     0.0334             1.715E-16            9.406E-03
     0.0334             1.714E-16            9.404E-03
     0.0354             1.698E-16            9.312E-03
     0.0354             1.697E-16            9.311E-03
     0.0374             1.681E-16            9.221E-03
     0.0374             1.681E-16            9.220E-03
     0.0394             1.665E-16            9.133E-03
     0.0395             1.664E-16            9.130E-03
     0.0414             1.649E-16            9.048E-03
     0.0416             1.648E-16            9.042E-03
     0.0434             1.634E-16            8.966E-03
     0.0437             1.633E-16            8.955E-03
     0.0454             1.620E-16            8.886E-03
     0.0458             1.617E-16            8.871E-03
     0.0474             1.606E-16            8.808E-03
     0.0480             1.602E-16            8.788E-03
     0.0494             1.592E-16            8.733E-03
     0.0502             1.587E-16            8.706E-03
     0.0514             1.579E-16            8.660E-03
     0.0524             1.573E-16            8.626E-03
     0.0534             1.566E-16            8.588E-03
     0.0546             1.558E-16            8.548E-03
     0.0554             1.553E-16            8.519E-03
     0.0568             1.544E-16            8.472E-03
     0.0574             1.541E-16            8.451E-03
     0.0591             1.531E-16            8.397E-03
     0.0594             1.529E-16            8.386E-03
     0.0614             1.517E-16            8.323E-03
     0.0614             1.517E-16            8.322E-03
     0.0634             1.506E-16            8.260E-03
     0.0637             1.504E-16            8.251E-03
     0.0654             1.495E-16            8.199E-03
     0.0660             1.491E-16            8.181E-03
     0.0674             1.484E-16            8.140E-03
     0.0684             1.479E-16            8.112E-03
     0.0694             1.473E-16            8.082E-03
     0.0708             1.466E-16            8.044E-03
     0.0714             1.463E-16            8.026E-03
     0.0732             1.454E-16            7.977E-03
     0.0734             1.453E-16            7.971E-03
     0.0754             1.443E-16            7.917E-03
     0.0756             1.442E-16            7.912E-03
     0.0774             1.434E-16            7.865E-03
     0.0781             1.431E-16            7.848E-03
     0.0794             1.424E-16            7.814E-03
     0.0806             1.419E-16            7.786E-03
     0.0814             1.415E-16            7.764E-03
     0.0831             1.408E-16            7.724E-03
     0.0834             1.406E-16            7.715E-03
     0.0854             1.398E-16            7.667E-03
     0.0856             1.397E-16            7.664E-03
     0.0874             1.389E-16            7.621E-03
     0.0881             1.386E-16            7.605E-03
     0.0894             1.381E-16            7.575E-03
     0.0907             1.376E-16            7.547E-03
     0.0914             1.373E-16            7.531E-03
     0.0933             1.365E-16            7.490E-03
     0.0934             1.365E-16            7.487E-03
     0.0954             1.357E-16            7.444E-03
     0.0959             1.355E-16            7.435E-03
     0.0974             1.350E-16            7.403E-03
     0.0985             1.345E-16            7.380E-03
     0.0994             1.342E-16            7.362E-03
     0.1012             1.336E-16            7.327E-03
     0.1014             1.335E-16            7.322E-03
     0.1034             1.328E-16            7.283E-03
     0.1039             1.326E-16            7.274E-03
     0.1054             1.321E-16            7.244E-03
     0.1066             1.317E-16            7.223E-03
     0.1074             1.314E-16            7.207E-03
     0.1093             1.308E-16            7.173E-03
     0.1094             1.307E-16            7.170E-03
     0.1114             1.300E-16            7.134E-03
     0.1120             1.299E-16            7.123E-03
     0.1134             1.294E-16            7.099E-03
     0.1148             1.290E-16            7.075E-03
     0.1154             1.288E-16            7.064E-03
     0.1174             1.282E-16            7.030E-03
     0.1176             1.281E-16            7.028E-03
     0.1194             1.275E-16            6.997E-03
     0.1204             1.273E-16            6.981E-03
     0.1214             1.270E-16            6.964E-03
     0.1232             1.264E-16            6.936E-03
     0.1234             1.264E-16            6.932E-03
     0.1254             1.258E-16            6.900E-03
     0.1260             1.256E-16            6.891E-03
     0.1274             1.252E-16            6.870E-03
     0.1289             1.248E-16            6.847E-03
     0.1294             1.247E-16            6.839E-03
     0.1314             1.241E-16            6.810E-03
     0.1318             1.240E-16            6.804E-03
     0.1334             1.236E-16            6.781E-03
     0.1347             1.233E-16            6.762E-03
     0.1354             1.231E-16            6.752E-03
     0.1374             1.226E-16            6.724E-03
     0.1376             1.225E-16            6.721E-03
     0.1394             1.221E-16            6.696E-03
     0.1406             1.218E-16            6.681E-03
     0.1414             1.216E-16            6.669E-03
     0.1434             1.211E-16            6.643E-03
     0.1436             1.211E-16            6.641E-03
     0.1454             1.206E-16            6.617E-03
     0.1465             1.204E-16            6.602E-03
     0.1474             1.202E-16            6.591E-03
     0.1494             1.197E-16            6.566E-03
     0.1496             1.197E-16            6.564E-03
     0.1514             1.192E-16            6.541E-03
     0.1526             1.190E-16            6.527E-03
     0.1534             1.188E-16            6.517E-03
     0.1554             1.184E-16            6.493E-03
     0.1556             1.183E-16            6.490E-03
     0.1574             1.179E-16            6.469E-03
     0.1587             1.177E-16            6.455E-03
     0.1594             1.175E-16            6.446E-03
     0.1614             1.171E-16            6.424E-03
