                 System #      150
     Galactic longitude l   -67.28
      Galactic latitude b     0.00
           distance (kpc)     4.57
    orbital period (days)   53.331
    arg. periastron (deg)  406.415
        inclination (deg)   77.217
             eccentricity    0.310
 neutron star mass (Msol)     1.40
         star mass (Msol)    30.00
       star radius (Rsol)    10.00
     star temperature (K) 33000.00
--------------------------------
orbital phase   flux > 1 TeV (ph cm-2 s-1)   (mCrab)
     0.0002             8.191E-17            4.493E-03
     0.0022             8.059E-17            4.421E-03
     0.0023             8.053E-17            4.418E-03
     0.0042             7.928E-17            4.349E-03
     0.0049             7.883E-17            4.324E-03
     0.0062             7.795E-17            4.276E-03
     0.0075             7.710E-17            4.229E-03
     0.0082             7.663E-17            4.203E-03
     0.0101             7.539E-17            4.136E-03
     0.0102             7.531E-17            4.131E-03
     0.0122             7.398E-17            4.058E-03
     0.0127             7.368E-17            4.042E-03
     0.0142             7.265E-17            3.985E-03
     0.0153             7.196E-17            3.948E-03
     0.0162             7.133E-17            3.913E-03
     0.0178             7.025E-17            3.854E-03
     0.0182             7.000E-17            3.840E-03
     0.0202             6.867E-17            3.767E-03
     0.0204             6.854E-17            3.760E-03
     0.0222             6.734E-17            3.694E-03
     0.0230             6.683E-17            3.666E-03
     0.0242             6.602E-17            3.621E-03
     0.0256             6.513E-17            3.573E-03
     0.0262             6.470E-17            3.549E-03
     0.0281             6.343E-17            3.479E-03
     0.0282             6.337E-17            3.476E-03
     0.0302             6.205E-17            3.404E-03
     0.0307             6.173E-17            3.386E-03
     0.0322             6.073E-17            3.331E-03
     0.0333             6.004E-17            3.294E-03
     0.0342             5.942E-17            3.259E-03
     0.0358             5.836E-17            3.201E-03
     0.0362             5.810E-17            3.187E-03
     0.0382             5.679E-17            3.115E-03
     0.0384             5.669E-17            3.110E-03
     0.0402             5.549E-17            3.044E-03
     0.0409             5.502E-17            3.018E-03
     0.0422             5.418E-17            2.972E-03
     0.0435             5.336E-17            2.927E-03
     0.0442             5.288E-17            2.901E-03
     0.0460             5.172E-17            2.837E-03
     0.0462             5.159E-17            2.830E-03
     0.0482             5.031E-17            2.760E-03
     0.0486             5.009E-17            2.747E-03
     0.0502             4.903E-17            2.689E-03
     0.0511             4.847E-17            2.659E-03
     0.0522             4.776E-17            2.620E-03
     0.0536             4.686E-17            2.571E-03
     0.0542             4.649E-17            2.550E-03
     0.0562             4.528E-17            2.484E-03
     0.0562             4.525E-17            2.482E-03
     0.0582             4.400E-17            2.414E-03
     0.0587             4.370E-17            2.397E-03
     0.0602             4.276E-17            2.346E-03
     0.0612             4.215E-17            2.312E-03
     0.0622             4.154E-17            2.279E-03
     0.0637             4.062E-17            2.228E-03
     0.0642             4.033E-17            2.212E-03
     0.0662             3.913E-17            2.147E-03
     0.0662             3.911E-17            2.146E-03
     0.0682             3.795E-17            2.082E-03
     0.0688             3.763E-17            2.064E-03
     0.0702             3.677E-17            2.017E-03
     0.0713             3.617E-17            1.984E-03
     0.0722             3.562E-17            1.954E-03
     0.0738             3.474E-17            1.905E-03
     0.0742             3.448E-17            1.891E-03
     0.0762             3.336E-17            1.830E-03
     0.0763             3.334E-17            1.829E-03
     0.0782             3.225E-17            1.769E-03
     0.0787             3.196E-17            1.753E-03
     0.0802             3.116E-17            1.710E-03
     0.0812             3.062E-17            1.680E-03
     0.0822             3.010E-17            1.651E-03
     0.0837             2.932E-17            1.608E-03
     0.0842             2.905E-17            1.594E-03
     0.0862             2.805E-17            1.539E-03
     0.0862             2.803E-17            1.538E-03
     0.0882             2.703E-17            1.482E-03
     0.0887             2.681E-17            1.471E-03
     0.0902             2.605E-17            1.429E-03
     0.0911             2.562E-17            1.405E-03
     0.0922             2.509E-17            1.377E-03
     0.0936             2.446E-17            1.342E-03
     0.0942             2.417E-17            1.326E-03
     0.0960             2.335E-17            1.281E-03
     0.0962             2.327E-17            1.276E-03
     0.0982             2.240E-17            1.229E-03
     0.0985             2.228E-17            1.222E-03
     0.1002             2.156E-17            1.182E-03
     0.1009             2.126E-17            1.166E-03
     0.1022             2.074E-17            1.138E-03
     0.1034             2.029E-17            1.113E-03
     0.1042             1.996E-17            1.095E-03
     0.1058             1.936E-17            1.062E-03
