                 System #      131
     Galactic longitude l     6.38
      Galactic latitude b     0.00
           distance (kpc)    14.99
    orbital period (days)  239.048
    arg. periastron (deg)  444.791
        inclination (deg)  130.531
             eccentricity    0.746
 neutron star mass (Msol)     1.40
         star mass (Msol)    30.00
       star radius (Rsol)    10.00
     star temperature (K) 33000.00
--------------------------------
orbital phase   flux > 1 TeV (ph cm-2 s-1)   (mCrab)
     0.0014             1.589E-16            8.716E-03
     0.0015             1.588E-16            8.714E-03
     0.0035             1.582E-16            8.676E-03
     0.0046             1.578E-16            8.657E-03
     0.0055             1.575E-16            8.639E-03
     0.0075             1.568E-16            8.603E-03
     0.0078             1.568E-16            8.599E-03
     0.0095             1.562E-16            8.568E-03
     0.0110             1.557E-16            8.542E-03
     0.0115             1.556E-16            8.533E-03
     0.0135             1.549E-16            8.498E-03
     0.0142             1.547E-16            8.487E-03
     0.0155             1.543E-16            8.465E-03
     0.0174             1.537E-16            8.433E-03
     0.0175             1.537E-16            8.432E-03
     0.0195             1.531E-16            8.399E-03
     0.0207             1.528E-16            8.380E-03
     0.0215             1.525E-16            8.367E-03
     0.0235             1.520E-16            8.335E-03
     0.0239             1.518E-16            8.329E-03
     0.0255             1.514E-16            8.304E-03
     0.0272             1.509E-16            8.279E-03
     0.0275             1.508E-16            8.274E-03
     0.0295             1.503E-16            8.244E-03
     0.0305             1.500E-16            8.230E-03
     0.0315             1.497E-16            8.214E-03
     0.0335             1.492E-16            8.185E-03
     0.0338             1.492E-16            8.182E-03
     0.0355             1.487E-16            8.157E-03
     0.0371             1.483E-16            8.135E-03
     0.0375             1.482E-16            8.129E-03
     0.0395             1.477E-16            8.101E-03
     0.0404             1.475E-16            8.089E-03
     0.0415             1.472E-16            8.074E-03
     0.0435             1.467E-16            8.047E-03
     0.0437             1.467E-16            8.045E-03
     0.0455             1.462E-16            8.021E-03
     0.0470             1.459E-16            8.001E-03
     0.0475             1.457E-16            7.995E-03
     0.0495             1.453E-16            7.969E-03
     0.0503             1.451E-16            7.959E-03
     0.0515             1.448E-16            7.944E-03
     0.0535             1.444E-16            7.920E-03
     0.0537             1.443E-16            7.918E-03
     0.0555             1.439E-16            7.896E-03
     0.0570             1.436E-16            7.878E-03
     0.0575             1.435E-16            7.872E-03
     0.0595             1.431E-16            7.849E-03
     0.0604             1.429E-16            7.839E-03
     0.0615             1.427E-16            7.826E-03
     0.0635             1.423E-16            7.803E-03
     0.0637             1.422E-16            7.801E-03
     0.0655             1.419E-16            7.781E-03
     0.0671             1.415E-16            7.764E-03
     0.0675             1.415E-16            7.760E-03
     0.0695             1.411E-16            7.739E-03
     0.0705             1.409E-16            7.728E-03
     0.0715             1.407E-16            7.718E-03
     0.0735             1.403E-16            7.697E-03
     0.0739             1.403E-16            7.694E-03
     0.0755             1.400E-16            7.677E-03
     0.0773             1.396E-16            7.660E-03
     0.0775             1.396E-16            7.657E-03
     0.0795             1.392E-16            7.638E-03
     0.0807             1.390E-16            7.627E-03
     0.0815             1.389E-16            7.619E-03
     0.0835             1.386E-16            7.600E-03
     0.0841             1.385E-16            7.596E-03
     0.0855             1.382E-16            7.582E-03
     0.0875             1.379E-16            7.565E-03
