                 System #      171
     Galactic longitude l   -44.50
      Galactic latitude b     0.00
           distance (kpc)     9.41
    orbital period (days)    6.765
    arg. periastron (deg)  382.103
        inclination (deg)   71.994
             eccentricity    0.334
 neutron star mass (Msol)     1.40
         star mass (Msol)    30.00
       star radius (Rsol)    10.00
     star temperature (K) 33000.00
--------------------------------
orbital phase   flux > 1 TeV (ph cm-2 s-1)   (mCrab)
     0.0006             6.842E-20            3.753E-06
     0.0006             6.883E-20            3.776E-06
     0.0023             9.552E-20            5.240E-06
     0.0026             1.013E-19            5.559E-06
     0.0040             1.322E-19            7.249E-06
     0.0046             1.471E-19            8.070E-06
     0.0057             1.811E-19            9.937E-06
     0.0066             2.105E-19            1.155E-05
     0.0075             2.459E-19            1.349E-05
     0.0086             2.969E-19            1.628E-05
     0.0092             3.307E-19            1.814E-05
     0.0106             4.127E-19            2.264E-05
     0.0110             4.403E-19            2.415E-05
     0.0126             5.656E-19            3.103E-05
     0.0128             5.806E-19            3.185E-05
     0.0145             7.583E-19            4.160E-05
     0.0146             7.647E-19            4.195E-05
     0.0163             9.812E-19            5.382E-05
     0.0166             1.020E-18            5.595E-05
     0.0181             1.258E-18            6.900E-05
     0.0186             1.343E-18            7.367E-05
     0.0199             1.598E-18            8.767E-05
     0.0206             1.747E-18            9.582E-05
     0.0217             2.013E-18            1.104E-04
     0.0226             2.245E-18            1.232E-04
     0.0235             2.514E-18            1.379E-04
     0.0246             2.853E-18            1.565E-04
     0.0253             3.114E-18            1.708E-04
     0.0266             3.587E-18            1.967E-04
     0.0272             3.827E-18            2.100E-04
     0.0286             4.463E-18            2.448E-04
     0.0290             4.668E-18            2.561E-04
     0.0306             5.499E-18            3.017E-04
     0.0309             5.652E-18            3.100E-04
     0.0326             6.714E-18            3.683E-04
     0.0327             6.795E-18            3.728E-04
     0.0346             8.115E-18            4.451E-04
     0.0346             8.125E-18            4.457E-04
     0.0364             9.628E-18            5.281E-04
     0.0366             9.751E-18            5.349E-04
     0.0383             1.135E-17            6.227E-04
     0.0386             1.161E-17            6.369E-04
     0.0402             1.330E-17            7.298E-04
     0.0406             1.372E-17            7.526E-04
     0.0421             1.550E-17            8.504E-04
