                 System #      112
     Galactic longitude l    27.17
      Galactic latitude b     0.00
           distance (kpc)     7.93
    orbital period (days)   78.029
    arg. periastron (deg)  503.079
        inclination (deg)   75.089
             eccentricity    0.547
 neutron star mass (Msol)     1.40
         star mass (Msol)    30.00
       star radius (Rsol)    10.00
     star temperature (K) 33000.00
--------------------------------
orbital phase   flux > 1 TeV (ph cm-2 s-1)   (mCrab)
     0.0006             8.038E-17            4.409E-03
     0.0026             8.078E-17            4.431E-03
     0.0028             8.083E-17            4.434E-03
     0.0046             8.118E-17            4.453E-03
     0.0059             8.145E-17            4.468E-03
     0.0066             8.159E-17            4.476E-03
     0.0086             8.200E-17            4.498E-03
     0.0090             8.208E-17            4.502E-03
     0.0106             8.240E-17            4.520E-03
     0.0121             8.270E-17            4.537E-03
     0.0126             8.281E-17            4.542E-03
     0.0146             8.321E-17            4.565E-03
     0.0152             8.333E-17            4.571E-03
     0.0166             8.362E-17            4.587E-03
     0.0183             8.396E-17            4.605E-03
     0.0186             8.402E-17            4.609E-03
     0.0206             8.443E-17            4.631E-03
     0.0214             8.459E-17            4.640E-03
     0.0226             8.484E-17            4.654E-03
     0.0244             8.521E-17            4.674E-03
     0.0246             8.524E-17            4.676E-03
     0.0266             8.565E-17            4.698E-03
     0.0275             8.584E-17            4.709E-03
     0.0286             8.605E-17            4.720E-03
     0.0306             8.646E-17            4.743E-03
     0.0306             8.647E-17            4.743E-03
     0.0326             8.687E-17            4.765E-03
     0.0337             8.710E-17            4.778E-03
     0.0346             8.728E-17            4.788E-03
     0.0366             8.769E-17            4.810E-03
     0.0368             8.774E-17            4.813E-03
     0.0386             8.810E-17            4.832E-03
     0.0399             8.837E-17            4.847E-03
     0.0406             8.850E-17            4.855E-03
     0.0426             8.891E-17            4.877E-03
     0.0430             8.900E-17            4.882E-03
     0.0446             8.933E-17            4.900E-03
     0.0461             8.964E-17            4.917E-03
     0.0466             8.974E-17            4.923E-03
     0.0486             9.016E-17            4.945E-03
     0.0492             9.028E-17            4.952E-03
     0.0506             9.057E-17            4.968E-03
     0.0523             9.091E-17            4.987E-03
     0.0526             9.098E-17            4.990E-03
     0.0546             9.139E-17            5.013E-03
     0.0554             9.155E-17            5.022E-03
     0.0566             9.181E-17            5.036E-03
     0.0585             9.220E-17            5.057E-03
     0.0586             9.222E-17            5.059E-03
     0.0606             9.264E-17            5.082E-03
     0.0615             9.284E-17            5.093E-03
     0.0626             9.306E-17            5.105E-03
     0.0646             9.348E-17            5.128E-03
     0.0646             9.349E-17            5.128E-03
     0.0666             9.390E-17            5.151E-03
     0.0677             9.413E-17            5.164E-03
     0.0686             9.432E-17            5.174E-03
     0.0706             9.474E-17            5.197E-03
     0.0708             9.478E-17            5.199E-03
     0.0726             9.517E-17            5.220E-03
     0.0739             9.544E-17            5.235E-03
     0.0746             9.559E-17            5.244E-03
     0.0766             9.602E-17            5.267E-03
     0.0769             9.609E-17            5.271E-03
     0.0786             9.644E-17            5.290E-03
     0.0800             9.674E-17            5.307E-03
     0.0806             9.687E-17            5.314E-03
     0.0826             9.730E-17            5.337E-03
     0.0831             9.740E-17            5.343E-03
     0.0846             9.773E-17            5.361E-03
     0.0861             9.807E-17            5.379E-03
     0.0866             9.816E-17            5.385E-03
     0.0886             9.859E-17            5.408E-03
     0.0892             9.873E-17            5.416E-03
     0.0906             9.903E-17            5.432E-03
     0.0923             9.939E-17            5.452E-03
     0.0926             9.946E-17            5.456E-03
     0.0946             9.990E-17            5.480E-03
     0.0953             1.001E-16            5.489E-03
     0.0966             1.003E-16            5.504E-03
     0.0984             1.007E-16            5.526E-03
     0.0986             1.008E-16            5.529E-03
     0.1006             1.012E-16            5.553E-03
     0.1014             1.014E-16            5.563E-03
     0.1026             1.017E-16            5.577E-03
     0.1045             1.021E-16            5.600E-03
     0.1046             1.021E-16            5.601E-03
     0.1066             1.026E-16            5.626E-03
     0.1075             1.028E-16            5.638E-03
     0.1086             1.030E-16            5.651E-03
     0.1106             1.035E-16            5.675E-03
     0.1106             1.035E-16            5.676E-03
     0.1126             1.039E-16            5.700E-03
     0.1136             1.041E-16            5.713E-03
     0.1146             1.044E-16            5.725E-03
     0.1166             1.048E-16            5.750E-03
     0.1166             1.048E-16            5.751E-03
     0.1186             1.053E-16            5.775E-03
     0.1196             1.055E-16            5.788E-03
     0.1206             1.057E-16            5.800E-03
     0.1226             1.062E-16            5.826E-03
     0.1227             1.062E-16            5.827E-03
     0.1246             1.067E-16            5.851E-03
     0.1257             1.069E-16            5.865E-03
     0.1266             1.071E-16            5.877E-03
     0.1286             1.076E-16            5.902E-03
     0.1287             1.076E-16            5.904E-03
     0.1306             1.081E-16            5.928E-03
     0.1317             1.083E-16            5.943E-03
     0.1326             1.085E-16            5.954E-03
     0.1346             1.090E-16            5.980E-03
     0.1347             1.090E-16            5.981E-03
     0.1366             1.095E-16            6.006E-03
     0.1377             1.098E-16            6.021E-03
     0.1386             1.100E-16            6.033E-03
     0.1406             1.105E-16            6.059E-03
     0.1407             1.105E-16            6.060E-03
     0.1426             1.109E-16            6.086E-03
     0.1436             1.112E-16            6.100E-03
     0.1446             1.114E-16            6.112E-03
     0.1466             1.119E-16            6.139E-03
     0.1466             1.119E-16            6.140E-03
     0.1486             1.124E-16            6.166E-03
     0.1496             1.127E-16            6.180E-03
     0.1506             1.129E-16            6.193E-03
     0.1526             1.134E-16            6.220E-03
     0.1526             1.134E-16            6.220E-03
     0.1546             1.139E-16            6.247E-03
     0.1555             1.141E-16            6.260E-03
     0.1566             1.144E-16            6.275E-03
     0.1585             1.149E-16            6.300E-03
     0.1586             1.149E-16            6.302E-03
     0.1606             1.154E-16            6.330E-03
     0.1614             1.156E-16            6.341E-03
     0.1626             1.159E-16            6.358E-03
     0.1643             1.164E-16            6.382E-03
     0.1646             1.164E-16            6.386E-03
     0.1666             1.169E-16            6.414E-03
     0.1673             1.171E-16            6.424E-03
     0.1686             1.174E-16            6.443E-03
     0.1702             1.179E-16            6.465E-03
     0.1706             1.180E-16            6.471E-03
     0.1726             1.185E-16            6.500E-03
     0.1731             1.186E-16            6.507E-03
     0.1746             1.190E-16            6.528E-03
     0.1760             1.194E-16            6.549E-03
     0.1766             1.195E-16            6.557E-03
     0.1786             1.201E-16            6.586E-03
     0.1789             1.201E-16            6.591E-03
     0.1806             1.206E-16            6.615E-03
     0.1818             1.209E-16            6.633E-03
     0.1826             1.211E-16            6.645E-03
     0.1846             1.217E-16            6.675E-03
     0.1847             1.217E-16            6.676E-03
     0.1866             1.222E-16            6.704E-03
     0.1875             1.225E-16            6.718E-03
     0.1886             1.228E-16            6.734E-03
     0.1904             1.233E-16            6.761E-03
     0.1906             1.233E-16            6.764E-03
     0.1926             1.239E-16            6.795E-03
     0.1933             1.240E-16            6.805E-03
     0.1946             1.244E-16            6.825E-03
     0.1961             1.248E-16            6.848E-03
     0.1966             1.250E-16            6.856E-03
     0.1986             1.255E-16            6.886E-03
     0.1989             1.256E-16            6.891E-03
     0.2006             1.261E-16            6.917E-03
     0.2018             1.264E-16            6.936E-03
     0.2026             1.267E-16            6.949E-03
     0.2046             1.272E-16            6.980E-03
     0.2046             1.272E-16            6.980E-03
     0.2066             1.278E-16            7.011E-03
     0.2074             1.280E-16            7.024E-03
     0.2086             1.284E-16            7.043E-03
     0.2102             1.289E-16            7.068E-03
     0.2106             1.290E-16            7.075E-03
     0.2126             1.296E-16            7.107E-03
     0.2130             1.297E-16            7.113E-03
     0.2146             1.301E-16            7.139E-03
     0.2158             1.305E-16            7.158E-03
     0.2166             1.307E-16            7.171E-03
     0.2185             1.313E-16            7.203E-03
     0.2186             1.313E-16            7.204E-03
     0.2206             1.319E-16            7.236E-03
     0.2213             1.321E-16            7.248E-03
     0.2226             1.325E-16            7.269E-03
