                 System #       22
     Galactic longitude l   -34.24
      Galactic latitude b     0.00
           distance (kpc)    12.06
    orbital period (days)  435.750
    arg. periastron (deg)  300.694
        inclination (deg)   69.533
             eccentricity    0.900
 neutron star mass (Msol)     1.40
         star mass (Msol)    30.00
       star radius (Rsol)    10.00
     star temperature (K) 33000.00
--------------------------------
orbital phase   flux > 1 TeV (ph cm-2 s-1)   (mCrab)
     0.0011             8.496E-17            4.660E-03
     0.0023             8.514E-17            4.670E-03
     0.0031             8.528E-17            4.678E-03
     0.0051             8.561E-17            4.696E-03
     0.0052             8.562E-17            4.697E-03
     0.0071             8.594E-17            4.714E-03
     0.0081             8.612E-17            4.724E-03
     0.0091             8.629E-17            4.733E-03
     0.0111             8.662E-17            4.752E-03
     0.0111             8.663E-17            4.752E-03
     0.0131             8.698E-17            4.772E-03
     0.0140             8.713E-17            4.780E-03
     0.0151             8.734E-17            4.791E-03
     0.0168             8.765E-17            4.808E-03
     0.0171             8.771E-17            4.811E-03
     0.0191             8.808E-17            4.832E-03
     0.0197             8.819E-17            4.838E-03
     0.0211             8.846E-17            4.853E-03
     0.0225             8.873E-17            4.867E-03
     0.0231             8.885E-17            4.874E-03
     0.0251             8.924E-17            4.895E-03
     0.0253             8.928E-17            4.898E-03
     0.0271             8.964E-17            4.917E-03
     0.0281             8.985E-17            4.928E-03
     0.0291             9.005E-17            4.940E-03
     0.0309             9.042E-17            4.960E-03
     0.0311             9.047E-17            4.962E-03
     0.0331             9.089E-17            4.986E-03
     0.0337             9.100E-17            4.992E-03
     0.0351             9.132E-17            5.009E-03
     0.0364             9.160E-17            5.025E-03
     0.0371             9.176E-17            5.033E-03
     0.0391             9.220E-17            5.058E-03
     0.0391             9.221E-17            5.058E-03
     0.0411             9.267E-17            5.083E-03
     0.0418             9.282E-17            5.092E-03
     0.0431             9.313E-17            5.109E-03
     0.0445             9.345E-17            5.126E-03
     0.0451             9.361E-17            5.135E-03
     0.0471             9.409E-17            5.161E-03
     0.0471             9.409E-17            5.161E-03
     0.0491             9.459E-17            5.189E-03
     0.0498             9.474E-17            5.197E-03
     0.0511             9.509E-17            5.216E-03
     0.0524             9.541E-17            5.234E-03
     0.0531             9.561E-17            5.245E-03
     0.0550             9.609E-17            5.271E-03
     0.0551             9.613E-17            5.273E-03
     0.0571             9.667E-17            5.303E-03
     0.0575             9.678E-17            5.309E-03
     0.0591             9.722E-17            5.333E-03
     0.0601             9.748E-17            5.347E-03
     0.0611             9.778E-17            5.364E-03
     0.0626             9.820E-17            5.387E-03
     0.0631             9.835E-17            5.395E-03
     0.0651             9.893E-17            5.427E-03
     0.0651             9.894E-17            5.427E-03
     0.0671             9.954E-17            5.460E-03
     0.0676             9.967E-17            5.467E-03
     0.0691             1.001E-16            5.494E-03
     0.0700             1.004E-16            5.509E-03
     0.0711             1.008E-16            5.528E-03
     0.0725             1.012E-16            5.551E-03
     0.0731             1.014E-16            5.563E-03
     0.0749             1.020E-16            5.594E-03
     0.0751             1.021E-16            5.599E-03
     0.0771             1.027E-16            5.636E-03
     0.0773             1.028E-16            5.638E-03
     0.0791             1.034E-16            5.673E-03
     0.0796             1.036E-16            5.683E-03
     0.0811             1.041E-16            5.712E-03
     0.0820             1.044E-16            5.728E-03
     0.0831             1.048E-16            5.751E-03
     0.0843             1.053E-16            5.775E-03
     0.0851             1.056E-16            5.792E-03
     0.0866             1.061E-16            5.822E-03
     0.0871             1.063E-16            5.833E-03
     0.0889             1.070E-16            5.870E-03
     0.0891             1.071E-16            5.875E-03
     0.0911             1.079E-16            5.919E-03
     0.0911             1.079E-16            5.919E-03
