                 System #      151
     Galactic longitude l    25.32
      Galactic latitude b     0.00
           distance (kpc)     8.46
    orbital period (days)    5.004
    arg. periastron (deg)  237.701
        inclination (deg)  123.926
             eccentricity    0.289
 neutron star mass (Msol)     1.40
         star mass (Msol)    30.00
       star radius (Rsol)    10.00
     star temperature (K) 33000.00
--------------------------------
orbital phase   flux > 1 TeV (ph cm-2 s-1)   (mCrab)
     0.0001             1.088E-17            5.970E-04
     0.0013             1.083E-17            5.940E-04
     0.0022             1.079E-17            5.919E-04
     0.0033             1.074E-17            5.892E-04
     0.0043             1.070E-17            5.868E-04
     0.0053             1.065E-17            5.843E-04
     0.0064             1.060E-17            5.816E-04
     0.0073             1.056E-17            5.794E-04
     0.0086             1.051E-17            5.764E-04
     0.0093             1.047E-17            5.745E-04
     0.0107             1.041E-17            5.712E-04
     0.0113             1.038E-17            5.696E-04
     0.0128             1.032E-17            5.659E-04
     0.0133             1.029E-17            5.647E-04
     0.0150             1.022E-17            5.606E-04
     0.0153             1.020E-17            5.598E-04
     0.0171             1.012E-17            5.553E-04
     0.0173             1.011E-17            5.548E-04
     0.0193             1.003E-17            5.499E-04
     0.0193             1.002E-17            5.498E-04
     0.0213             9.933E-18            5.449E-04
     0.0215             9.927E-18            5.446E-04
     0.0233             9.842E-18            5.399E-04
     0.0236             9.828E-18            5.391E-04
     0.0253             9.751E-18            5.349E-04
     0.0258             9.728E-18            5.337E-04
     0.0273             9.659E-18            5.299E-04
     0.0280             9.629E-18            5.282E-04
     0.0293             9.568E-18            5.248E-04
     0.0302             9.528E-18            5.227E-04
     0.0313             9.476E-18            5.198E-04
     0.0324             9.427E-18            5.171E-04
     0.0333             9.385E-18            5.148E-04
     0.0346             9.326E-18            5.116E-04
     0.0353             9.293E-18            5.097E-04
     0.0368             9.224E-18            5.060E-04
     0.0373             9.201E-18            5.047E-04
     0.0391             9.122E-18            5.004E-04
     0.0393             9.109E-18            4.997E-04
     0.0413             9.019E-18            4.947E-04
     0.0413             9.017E-18            4.946E-04
     0.0433             8.925E-18            4.896E-04
     0.0435             8.916E-18            4.891E-04
     0.0453             8.833E-18            4.845E-04
     0.0458             8.813E-18            4.834E-04
     0.0473             8.741E-18            4.795E-04
     0.0480             8.709E-18            4.778E-04
     0.0493             8.649E-18            4.744E-04
     0.0503             8.606E-18            4.721E-04
     0.0513             8.557E-18            4.694E-04
     0.0525             8.501E-18            4.663E-04
     0.0533             8.464E-18            4.643E-04
     0.0548             8.397E-18            4.606E-04
     0.0553             8.372E-18            4.593E-04
     0.0571             8.292E-18            4.549E-04
     0.0573             8.280E-18            4.542E-04
     0.0593             8.189E-18            4.492E-04
     0.0594             8.188E-18            4.491E-04
     0.0613             8.097E-18            4.441E-04
     0.0616             8.083E-18            4.434E-04
     0.0633             8.005E-18            4.391E-04
     0.0639             7.977E-18            4.376E-04
     0.0653             7.913E-18            4.341E-04
     0.0662             7.872E-18            4.318E-04
     0.0673             7.822E-18            4.291E-04
     0.0685             7.767E-18            4.260E-04
     0.0693             7.731E-18            4.241E-04
     0.0709             7.661E-18            4.203E-04
     0.0713             7.640E-18            4.191E-04
     0.0732             7.556E-18            4.145E-04
     0.0733             7.548E-18            4.141E-04
     0.0753             7.458E-18            4.091E-04
     0.0755             7.450E-18            4.087E-04
     0.0773             7.367E-18            4.041E-04
     0.0778             7.345E-18            4.029E-04
     0.0793             7.277E-18            3.992E-04
     0.0802             7.239E-18            3.971E-04
     0.0813             7.186E-18            3.942E-04
     0.0825             7.134E-18            3.913E-04
     0.0833             7.096E-18            3.893E-04
     0.0849             7.028E-18            3.855E-04
     0.0853             7.007E-18            3.844E-04
     0.0872             6.923E-18            3.797E-04
     0.0873             6.917E-18            3.794E-04
     0.0893             6.828E-18            3.745E-04
     0.0896             6.817E-18            3.740E-04
     0.0913             6.739E-18            3.697E-04
     0.0919             6.712E-18            3.682E-04
     0.0933             6.650E-18            3.648E-04
     0.0943             6.607E-18            3.624E-04
     0.0953             6.562E-18            3.599E-04
     0.0967             6.502E-18            3.567E-04
     0.0973             6.474E-18            3.551E-04
     0.0991             6.398E-18            3.509E-04
     0.0993             6.386E-18            3.503E-04
     0.1013             6.298E-18            3.455E-04
     0.1015             6.293E-18            3.452E-04
     0.1033             6.211E-18            3.407E-04
     0.1038             6.189E-18            3.395E-04
