                 System #      107
     Galactic longitude l    33.07
      Galactic latitude b     0.00
           distance (kpc)     6.12
    orbital period (days)  550.817
    arg. periastron (deg)  218.575
        inclination (deg)   78.997
             eccentricity    0.841
 neutron star mass (Msol)     1.40
         star mass (Msol)    30.00
       star radius (Rsol)    10.00
     star temperature (K) 33000.00
--------------------------------
orbital phase   flux > 1 TeV (ph cm-2 s-1)   (mCrab)
     0.0004             9.886E-17            5.423E-03
     0.0010             9.887E-17            5.423E-03
     0.0024             9.889E-17            5.425E-03
     0.0044             9.892E-17            5.426E-03
     0.0046             9.892E-17            5.426E-03
     0.0064             9.895E-17            5.428E-03
     0.0083             9.898E-17            5.429E-03
     0.0084             9.898E-17            5.429E-03
     0.0104             9.901E-17            5.431E-03
     0.0120             9.904E-17            5.433E-03
     0.0124             9.905E-17            5.433E-03
     0.0144             9.908E-17            5.435E-03
     0.0157             9.910E-17            5.436E-03
     0.0164             9.912E-17            5.437E-03
     0.0184             9.916E-17            5.439E-03
     0.0193             9.918E-17            5.440E-03
     0.0204             9.920E-17            5.442E-03
     0.0224             9.924E-17            5.444E-03
     0.0230             9.925E-17            5.445E-03
     0.0244             9.929E-17            5.446E-03
     0.0264             9.933E-17            5.449E-03
     0.0267             9.934E-17            5.449E-03
     0.0284             9.938E-17            5.451E-03
     0.0303             9.943E-17            5.454E-03
     0.0304             9.943E-17            5.454E-03
     0.0324             9.948E-17            5.457E-03
     0.0340             9.952E-17            5.459E-03
     0.0344             9.953E-17            5.460E-03
     0.0364             9.959E-17            5.463E-03
     0.0376             9.962E-17            5.465E-03
     0.0384             9.964E-17            5.466E-03
     0.0404             9.970E-17            5.469E-03
     0.0413             9.973E-17            5.470E-03
     0.0424             9.976E-17            5.472E-03
     0.0444             9.982E-17            5.476E-03
     0.0449             9.984E-17            5.476E-03
     0.0464             9.988E-17            5.479E-03
     0.0484             9.995E-17            5.483E-03
     0.0486             9.995E-17            5.483E-03
     0.0504             1.000E-16            5.486E-03
     0.0522             1.001E-16            5.489E-03
     0.0524             1.001E-16            5.490E-03
     0.0544             1.001E-16            5.494E-03
     0.0558             1.002E-16            5.496E-03
     0.0564             1.002E-16            5.498E-03
     0.0584             1.003E-16            5.502E-03
     0.0595             1.003E-16            5.504E-03
     0.0604             1.004E-16            5.506E-03
     0.0624             1.004E-16            5.510E-03
