                 System #      189
     Galactic longitude l    28.85
      Galactic latitude b     0.00
           distance (kpc)    13.77
    orbital period (days) 1843.651
    arg. periastron (deg)  425.036
        inclination (deg)  135.543
             eccentricity    0.235
 neutron star mass (Msol)     1.40
         star mass (Msol)    30.00
       star radius (Rsol)    10.00
     star temperature (K) 33000.00
--------------------------------
orbital phase   flux > 1 TeV (ph cm-2 s-1)   (mCrab)
     0.0010             1.866E-13            1.024E+01
     0.0016             1.869E-13            1.025E+01
     0.0030             1.878E-13            1.030E+01
     0.0038             1.883E-13            1.033E+01
     0.0050             1.890E-13            1.037E+01
     0.0061             1.897E-13            1.041E+01
     0.0070             1.903E-13            1.044E+01
     0.0084             1.911E-13            1.048E+01
     0.0090             1.915E-13            1.051E+01
     0.0106             1.926E-13            1.056E+01
     0.0110             1.928E-13            1.058E+01
     0.0129             1.941E-13            1.065E+01
     0.0130             1.942E-13            1.065E+01
     0.0150             1.955E-13            1.073E+01
     0.0151             1.956E-13            1.073E+01
     0.0170             1.969E-13            1.080E+01
     0.0174             1.972E-13            1.082E+01
     0.0190             1.983E-13            1.088E+01
     0.0196             1.988E-13            1.090E+01
     0.0210             1.998E-13            1.096E+01
     0.0218             2.004E-13            1.099E+01
     0.0230             2.013E-13            1.104E+01
     0.0240             2.021E-13            1.109E+01
     0.0250             2.028E-13            1.113E+01
     0.0263             2.038E-13            1.118E+01
     0.0270             2.044E-13            1.121E+01
     0.0285             2.056E-13            1.128E+01
     0.0290             2.060E-13            1.130E+01
     0.0307             2.073E-13            1.137E+01
     0.0310             2.076E-13            1.139E+01
     0.0329             2.091E-13            1.147E+01
     0.0330             2.092E-13            1.148E+01
     0.0350             2.109E-13            1.157E+01
     0.0351             2.110E-13            1.157E+01
     0.0370             2.126E-13            1.166E+01
     0.0373             2.129E-13            1.168E+01
     0.0390             2.144E-13            1.176E+01
     0.0395             2.148E-13            1.178E+01
     0.0410             2.161E-13            1.186E+01
     0.0416             2.167E-13            1.189E+01
     0.0430             2.180E-13            1.196E+01
     0.0438             2.187E-13            1.200E+01
     0.0450             2.198E-13            1.206E+01
     0.0460             2.207E-13            1.211E+01
     0.0470             2.217E-13            1.216E+01
     0.0482             2.228E-13            1.222E+01
     0.0490             2.236E-13            1.226E+01
     0.0503             2.249E-13            1.233E+01
     0.0510             2.255E-13            1.237E+01
     0.0525             2.270E-13            1.245E+01
     0.0530             2.275E-13            1.248E+01
     0.0546             2.291E-13            1.257E+01
     0.0550             2.295E-13            1.259E+01
     0.0568             2.313E-13            1.269E+01
     0.0570             2.315E-13            1.270E+01
     0.0589             2.335E-13            1.281E+01
     0.0590             2.336E-13            1.282E+01
     0.0610             2.357E-13            1.293E+01
     0.0610             2.358E-13            1.293E+01
     0.0630             2.379E-13            1.305E+01
     0.0632             2.380E-13            1.306E+01
     0.0650             2.400E-13            1.317E+01
     0.0653             2.404E-13            1.318E+01
     0.0670             2.423E-13            1.329E+01
     0.0674             2.427E-13            1.331E+01
     0.0690             2.445E-13            1.341E+01
     0.0695             2.451E-13            1.344E+01
     0.0710             2.468E-13            1.354E+01
     0.0716             2.475E-13            1.357E+01
     0.0730             2.491E-13            1.366E+01
     0.0737             2.499E-13            1.371E+01
     0.0750             2.514E-13            1.379E+01
     0.0758             2.523E-13            1.384E+01
     0.0770             2.538E-13            1.392E+01
     0.0779             2.548E-13            1.398E+01
     0.0790             2.562E-13            1.405E+01
     0.0800             2.574E-13            1.412E+01
     0.0810             2.586E-13            1.419E+01
     0.0820             2.599E-13            1.426E+01
     0.0830             2.611E-13            1.432E+01
     0.0841             2.625E-13            1.440E+01
     0.0850             2.636E-13            1.446E+01
     0.0862             2.651E-13            1.454E+01
     0.0870             2.661E-13            1.460E+01
     0.0882             2.677E-13            1.469E+01
     0.0890             2.687E-13            1.474E+01
     0.0903             2.704E-13            1.483E+01
     0.0910             2.713E-13            1.488E+01
     0.0923             2.731E-13            1.498E+01
     0.0930             2.740E-13            1.503E+01
     0.0943             2.758E-13            1.513E+01
     0.0950             2.766E-13            1.518E+01
     0.0964             2.785E-13            1.528E+01
     0.0970             2.793E-13            1.532E+01
     0.0984             2.813E-13            1.543E+01
     0.0990             2.821E-13            1.547E+01
     0.1004             2.841E-13            1.558E+01
     0.1010             2.849E-13            1.563E+01
     0.1024             2.869E-13            1.574E+01
     0.1030             2.877E-13            1.578E+01
     0.1044             2.897E-13            1.589E+01
     0.1050             2.905E-13            1.594E+01
     0.1064             2.926E-13            1.605E+01
     0.1070             2.934E-13            1.609E+01
     0.1084             2.955E-13            1.621E+01
     0.1090             2.963E-13            1.625E+01
     0.1104             2.984E-13            1.637E+01
     0.1110             2.992E-13            1.641E+01
     0.1124             3.014E-13            1.653E+01
     0.1130             3.022E-13            1.658E+01
     0.1144             3.043E-13            1.669E+01
     0.1150             3.052E-13            1.674E+01
     0.1164             3.073E-13            1.686E+01
     0.1170             3.082E-13            1.691E+01
     0.1183             3.103E-13            1.702E+01
     0.1190             3.113E-13            1.708E+01
     0.1203             3.133E-13            1.719E+01
     0.1210             3.144E-13            1.725E+01
     0.1223             3.164E-13            1.736E+01
     0.1230             3.175E-13            1.742E+01
     0.1242             3.195E-13            1.752E+01
