                 System #      193
     Galactic longitude l    17.48
      Galactic latitude b     0.00
           distance (kpc)     9.13
    orbital period (days)  205.116
    arg. periastron (deg)  502.513
        inclination (deg)  106.312
             eccentricity    0.896
 neutron star mass (Msol)     1.40
         star mass (Msol)    30.00
       star radius (Rsol)    10.00
     star temperature (K) 33000.00
--------------------------------
orbital phase   flux > 1 TeV (ph cm-2 s-1)   (mCrab)
     0.0002             2.483E-19            1.362E-05
     0.0005             2.407E-19            1.321E-05
     0.0009             2.306E-19            1.265E-05
     0.0016             2.150E-19            1.179E-05
     0.0024             2.012E-19            1.104E-05
     0.0025             1.982E-19            1.087E-05
     0.0031             1.892E-19            1.038E-05
     0.0038             1.789E-19            9.812E-06
     0.0045             1.707E-19            9.364E-06
     0.0046             1.699E-19            9.320E-06
     0.0054             1.623E-19            8.901E-06
     0.0062             1.558E-19            8.547E-06
     0.0065             1.534E-19            8.414E-06
     0.0070             1.504E-19            8.251E-06
     0.0078             1.460E-19            8.008E-06
     0.0085             1.430E-19            7.844E-06
     0.0087             1.424E-19            7.812E-06
     0.0096             1.396E-19            7.658E-06
     0.0104             1.375E-19            7.542E-06
     0.0105             1.373E-19            7.532E-06
     0.0113             1.360E-19            7.461E-06
     0.0123             1.351E-19            7.409E-06
     0.0125             1.349E-19            7.399E-06
     0.0132             1.346E-19            7.384E-06
     0.0142             1.346E-19            7.383E-06
     0.0145             1.347E-19            7.389E-06
     0.0151             1.350E-19            7.404E-06
     0.0161             1.357E-19            7.443E-06
     0.0165             1.360E-19            7.462E-06
     0.0171             1.367E-19            7.496E-06
     0.0182             1.379E-19            7.565E-06
     0.0185             1.384E-19            7.592E-06
     0.0192             1.394E-19            7.646E-06
     0.0203             1.411E-19            7.738E-06
     0.0205             1.415E-19            7.760E-06
     0.0214             1.429E-19            7.837E-06
     0.0225             1.448E-19            7.945E-06
     0.0225             1.449E-19            7.950E-06
     0.0236             1.469E-19            8.059E-06
     0.0245             1.486E-19            8.152E-06
     0.0248             1.490E-19            8.176E-06
     0.0259             1.513E-19            8.299E-06
     0.0265             1.524E-19            8.361E-06
     0.0271             1.535E-19            8.423E-06
     0.0283             1.559E-19            8.549E-06
     0.0285             1.562E-19            8.571E-06
     0.0295             1.582E-19            8.678E-06
     0.0305             1.600E-19            8.778E-06
     0.0308             1.605E-19            8.806E-06
     0.0321             1.628E-19            8.933E-06
     0.0325             1.637E-19            8.980E-06
     0.0334             1.652E-19            9.062E-06
     0.0345             1.673E-19            9.175E-06
     0.0347             1.675E-19            9.188E-06
     0.0360             1.698E-19            9.314E-06
     0.0365             1.707E-19            9.363E-06
     0.0373             1.720E-19            9.437E-06
     0.0385             1.739E-19            9.540E-06
     0.0387             1.742E-19            9.557E-06
     0.0401             1.764E-19            9.676E-06
     0.0405             1.770E-19            9.711E-06
     0.0415             1.785E-19            9.793E-06
     0.0425             1.800E-19            9.872E-06
     0.0430             1.806E-19            9.907E-06
     0.0444             1.826E-19            1.002E-05
     0.0445             1.828E-19            1.003E-05
     0.0459             1.846E-19            1.013E-05
     0.0465             1.854E-19            1.017E-05
     0.0474             1.865E-19            1.023E-05
     0.0485             1.879E-19            1.031E-05
     0.0489             1.884E-19            1.033E-05
     0.0505             1.901E-19            1.043E-05
     0.0505             1.902E-19            1.043E-05
     0.0520             1.919E-19            1.053E-05
     0.0525             1.924E-19            1.055E-05
     0.0536             1.936E-19            1.062E-05
     0.0545             1.945E-19            1.067E-05
     0.0552             1.952E-19            1.071E-05
     0.0565             1.964E-19            1.077E-05
     0.0569             1.967E-19            1.079E-05
     0.0585             1.982E-19            1.087E-05
     0.0585             1.982E-19            1.087E-05
     0.0602             1.997E-19            1.095E-05
     0.0605             2.000E-19            1.097E-05
     0.0619             2.011E-19            1.103E-05
     0.0625             2.016E-19            1.106E-05
     0.0636             2.024E-19            1.110E-05
     0.0645             2.031E-19            1.114E-05
     0.0654             2.037E-19            1.117E-05
     0.0665             2.045E-19            1.122E-05
     0.0671             2.049E-19            1.124E-05
     0.0685             2.059E-19            1.129E-05
     0.0689             2.061E-19            1.131E-05
     0.0705             2.071E-19            1.136E-05
     0.0707             2.072E-19            1.137E-05
     0.0725             2.083E-19            1.143E-05
     0.0726             2.083E-19            1.143E-05
     0.0744             2.093E-19            1.148E-05
     0.0745             2.094E-19            1.149E-05
     0.0763             2.103E-19            1.154E-05
     0.0765             2.104E-19            1.154E-05
     0.0782             2.113E-19            1.159E-05
     0.0785             2.114E-19            1.160E-05
     0.0801             2.122E-19            1.164E-05
     0.0805             2.123E-19            1.165E-05
     0.0821             2.130E-19            1.168E-05
     0.0825             2.132E-19            1.169E-05
     0.0840             2.138E-19            1.173E-05
     0.0845             2.140E-19            1.174E-05
     0.0860             2.146E-19            1.177E-05
     0.0865             2.148E-19            1.178E-05
     0.0880             2.153E-19            1.181E-05
     0.0885             2.155E-19            1.182E-05
     0.0901             2.160E-19            1.185E-05
     0.0905             2.162E-19            1.186E-05
     0.0921             2.167E-19            1.189E-05
     0.0925             2.168E-19            1.189E-05
     0.0942             2.173E-19            1.192E-05
     0.0945             2.174E-19            1.193E-05
     0.0963             2.179E-19            1.195E-05
     0.0965             2.180E-19            1.196E-05
     0.0984             2.185E-19            1.199E-05
     0.0985             2.185E-19            1.199E-05
     0.1005             2.190E-19            1.201E-05
     0.1006             2.190E-19            1.202E-05
     0.1025             2.195E-19            1.204E-05
     0.1028             2.195E-19            1.204E-05
     0.1045             2.199E-19            1.206E-05
     0.1049             2.200E-19            1.207E-05
     0.1065             2.204E-19            1.209E-05
     0.1072             2.205E-19            1.210E-05
     0.1085             2.208E-19            1.211E-05
     0.1094             2.209E-19            1.212E-05
     0.1105             2.211E-19            1.213E-05
     0.1117             2.213E-19            1.214E-05
     0.1125             2.215E-19            1.215E-05
     0.1139             2.217E-19            1.216E-05
     0.1145             2.218E-19            1.217E-05
     0.1162             2.221E-19            1.218E-05
     0.1165             2.221E-19            1.218E-05
     0.1185             2.224E-19            1.220E-05
     0.1186             2.224E-19            1.220E-05
     0.1205             2.227E-19            1.222E-05
     0.1209             2.228E-19            1.222E-05
     0.1225             2.230E-19            1.223E-05
     0.1233             2.231E-19            1.224E-05
     0.1245             2.232E-19            1.225E-05
     0.1257             2.234E-19            1.225E-05
     0.1265             2.235E-19            1.226E-05
     0.1281             2.237E-19            1.227E-05
     0.1285             2.237E-19            1.227E-05
     0.1305             2.239E-19            1.228E-05
     0.1305             2.239E-19            1.228E-05
     0.1325             2.241E-19            1.229E-05
     0.1330             2.242E-19            1.230E-05
     0.1345             2.243E-19            1.230E-05
     0.1355             2.244E-19            1.231E-05
     0.1365             2.245E-19            1.231E-05
     0.1380             2.246E-19            1.232E-05
     0.1385             2.246E-19            1.232E-05
