                 System #      159
     Galactic longitude l   -22.94
      Galactic latitude b     0.00
           distance (kpc)     5.83
    orbital period (days)    5.191
    arg. periastron (deg)  188.098
        inclination (deg)   57.634
             eccentricity    0.333
 neutron star mass (Msol)     1.40
         star mass (Msol)    30.00
       star radius (Rsol)    10.00
     star temperature (K) 33000.00
--------------------------------
orbital phase   flux > 1 TeV (ph cm-2 s-1)   (mCrab)
     0.0002             7.031E-15            3.857E-01
     0.0005             6.961E-15            3.818E-01
     0.0024             6.577E-15            3.608E-01
     0.0025             6.566E-15            3.602E-01
     0.0045             6.187E-15            3.394E-01
     0.0047             6.146E-15            3.371E-01
     0.0065             5.823E-15            3.194E-01
     0.0070             5.736E-15            3.146E-01
     0.0085             5.474E-15            3.003E-01
     0.0093             5.346E-15            2.933E-01
     0.0105             5.141E-15            2.820E-01
     0.0115             4.977E-15            2.730E-01
     0.0125             4.822E-15            2.645E-01
     0.0138             4.628E-15            2.539E-01
     0.0145             4.517E-15            2.478E-01
     0.0160             4.298E-15            2.358E-01
     0.0165             4.227E-15            2.319E-01
     0.0182             3.987E-15            2.187E-01
     0.0185             3.951E-15            2.167E-01
     0.0205             3.693E-15            2.026E-01
     0.0205             3.689E-15            2.023E-01
     0.0225             3.439E-15            1.887E-01
     0.0227             3.418E-15            1.875E-01
     0.0245             3.203E-15            1.757E-01
     0.0249             3.159E-15            1.733E-01
     0.0265             2.980E-15            1.634E-01
     0.0271             2.916E-15            1.599E-01
     0.0285             2.768E-15            1.518E-01
     0.0293             2.689E-15            1.475E-01
     0.0305             2.569E-15            1.409E-01
     0.0315             2.476E-15            1.358E-01
     0.0325             2.381E-15            1.306E-01
     0.0337             2.278E-15            1.250E-01
     0.0345             2.204E-15            1.209E-01
     0.0358             2.094E-15            1.149E-01
     0.0365             2.038E-15            1.118E-01
     0.0380             1.922E-15            1.055E-01
     0.0385             1.883E-15            1.033E-01
     0.0401             1.763E-15            9.672E-02
     0.0405             1.737E-15            9.529E-02
     0.0423             1.616E-15            8.864E-02
     0.0425             1.601E-15            8.783E-02
     0.0444             1.479E-15            8.115E-02
     0.0445             1.474E-15            8.087E-02
     0.0465             1.356E-15            7.438E-02
     0.0465             1.353E-15            7.425E-02
     0.0485             1.246E-15            6.835E-02
     0.0487             1.237E-15            6.787E-02
     0.0505             1.144E-15            6.275E-02
     0.0508             1.130E-15            6.201E-02
     0.0525             1.049E-15            5.756E-02
     0.0529             1.032E-15            5.662E-02
     0.0545             9.619E-16            5.276E-02
     0.0550             9.421E-16            5.168E-02
     0.0565             8.811E-16            4.833E-02
     0.0571             8.595E-16            4.715E-02
     0.0585             8.066E-16            4.425E-02
     0.0591             7.840E-16            4.301E-02
     0.0605             7.381E-16            4.049E-02
     0.0612             7.150E-16            3.922E-02
     0.0625             6.751E-16            3.703E-02
     0.0633             6.521E-16            3.577E-02
     0.0645             6.173E-16            3.386E-02
     0.0653             5.948E-16            3.263E-02
     0.0665             5.644E-16            3.096E-02
     0.0674             5.427E-16            2.977E-02
     0.0685             5.161E-16            2.831E-02
     0.0694             4.954E-16            2.718E-02
     0.0705             4.719E-16            2.589E-02
     0.0714             4.525E-16            2.482E-02
     0.0725             4.317E-16            2.368E-02
     0.0735             4.136E-16            2.269E-02
     0.0745             3.951E-16            2.167E-02
     0.0755             3.785E-16            2.076E-02
     0.0765             3.618E-16            1.985E-02
     0.0775             3.467E-16            1.902E-02
     0.0785             3.317E-16            1.820E-02
     0.0795             3.181E-16            1.745E-02
     0.0805             3.044E-16            1.670E-02
     0.0815             2.922E-16            1.603E-02
     0.0825             2.797E-16            1.534E-02
     0.0834             2.690E-16            1.475E-02
     0.0845             2.575E-16            1.412E-02
     0.0854             2.481E-16            1.361E-02
     0.0865             2.374E-16            1.302E-02
     0.0874             2.293E-16            1.258E-02
     0.0885             2.194E-16            1.203E-02
     0.0893             2.124E-16            1.165E-02
     0.0905             2.032E-16            1.114E-02
     0.0913             1.974E-16            1.083E-02
     0.0925             1.887E-16            1.035E-02
     0.0932             1.839E-16            1.009E-02
     0.0945             1.757E-16            9.638E-03
     0.0951             1.719E-16            9.427E-03
     0.0965             1.642E-16            9.005E-03
     0.0971             1.612E-16            8.840E-03
     0.0985             1.539E-16            8.443E-03
     0.0990             1.517E-16            8.319E-03
     0.1005             1.448E-16            7.945E-03
     0.1009             1.432E-16            7.858E-03
     0.1025             1.369E-16            7.507E-03
     0.1028             1.358E-16            7.451E-03
     0.1045             1.299E-16            7.124E-03
     0.1047             1.293E-16            7.095E-03
