                 System #      136
     Galactic longitude l    51.63
      Galactic latitude b     0.00
           distance (kpc)     9.03
    orbital period (days) 1011.673
    arg. periastron (deg)  442.509
        inclination (deg)   73.142
             eccentricity    0.581
 neutron star mass (Msol)     1.40
         star mass (Msol)    30.00
       star radius (Rsol)    10.00
     star temperature (K) 33000.00
--------------------------------
orbital phase   flux > 1 TeV (ph cm-2 s-1)   (mCrab)
     0.0007             7.305E-17            4.007E-03
     0.0023             7.425E-17            4.073E-03
     0.0027             7.454E-17            4.089E-03
     0.0047             7.603E-17            4.171E-03
     0.0047             7.605E-17            4.172E-03
     0.0067             7.760E-17            4.257E-03
     0.0070             7.786E-17            4.271E-03
     0.0087             7.919E-17            4.344E-03
     0.0094             7.973E-17            4.373E-03
     0.0107             8.080E-17            4.432E-03
     0.0117             8.162E-17            4.477E-03
     0.0127             8.246E-17            4.523E-03
     0.0140             8.355E-17            4.583E-03
     0.0147             8.414E-17            4.615E-03
     0.0163             8.552E-17            4.691E-03
     0.0167             8.587E-17            4.710E-03
     0.0186             8.752E-17            4.801E-03
     0.0187             8.762E-17            4.807E-03
     0.0207             8.943E-17            4.906E-03
     0.0208             8.956E-17            4.913E-03
     0.0227             9.126E-17            5.006E-03
     0.0231             9.163E-17            5.026E-03
     0.0247             9.314E-17            5.109E-03
     0.0253             9.375E-17            5.143E-03
     0.0267             9.506E-17            5.214E-03
     0.0276             9.590E-17            5.261E-03
     0.0287             9.702E-17            5.322E-03
     0.0298             9.809E-17            5.381E-03
     0.0307             9.902E-17            5.432E-03
     0.0320             1.003E-16            5.503E-03
     0.0327             1.011E-16            5.544E-03
     0.0341             1.026E-16            5.627E-03
     0.0347             1.032E-16            5.659E-03
     0.0363             1.049E-16            5.754E-03
     0.0367             1.053E-16            5.777E-03
     0.0385             1.072E-16            5.883E-03
     0.0387             1.075E-16            5.896E-03
     0.0406             1.096E-16            6.014E-03
     0.0407             1.097E-16            6.019E-03
     0.0427             1.120E-16            6.145E-03
     0.0427             1.121E-16            6.147E-03
     0.0447             1.144E-16            6.273E-03
     0.0448             1.145E-16            6.283E-03
     0.0467             1.168E-16            6.405E-03
     0.0469             1.171E-16            6.421E-03
     0.0487             1.192E-16            6.540E-03
     0.0490             1.196E-16            6.562E-03
     0.0507             1.217E-16            6.678E-03
     0.0511             1.222E-16            6.704E-03
     0.0527             1.243E-16            6.818E-03
