                 System #       40
     Galactic longitude l    42.50
      Galactic latitude b     0.00
           distance (kpc)    10.16
    orbital period (days) 3339.833
    arg. periastron (deg)  339.616
        inclination (deg)   33.192
             eccentricity    0.883
 neutron star mass (Msol)     1.40
         star mass (Msol)    30.00
       star radius (Rsol)    10.00
     star temperature (K) 33000.00
--------------------------------
orbital phase   flux > 1 TeV (ph cm-2 s-1)   (mCrab)
     0.0012             2.266E-14            1.243E+00
     0.0027             2.268E-14            1.244E+00
     0.0032             2.269E-14            1.245E+00
     0.0052             2.272E-14            1.246E+00
     0.0062             2.273E-14            1.247E+00
     0.0072             2.275E-14            1.248E+00
     0.0092             2.278E-14            1.250E+00
     0.0097             2.279E-14            1.250E+00
     0.0112             2.281E-14            1.251E+00
     0.0132             2.285E-14            1.253E+00
     0.0132             2.285E-14            1.253E+00
     0.0152             2.288E-14            1.255E+00
     0.0167             2.290E-14            1.256E+00
     0.0172             2.291E-14            1.257E+00
     0.0192             2.295E-14            1.259E+00
     0.0202             2.297E-14            1.260E+00
     0.0212             2.298E-14            1.261E+00
     0.0232             2.302E-14            1.263E+00
     0.0237             2.303E-14            1.263E+00
     0.0252             2.306E-14            1.265E+00
     0.0271             2.309E-14            1.267E+00
     0.0272             2.309E-14            1.267E+00
     0.0292             2.313E-14            1.269E+00
     0.0306             2.316E-14            1.270E+00
     0.0312             2.317E-14            1.271E+00
     0.0332             2.321E-14            1.273E+00
     0.0340             2.323E-14            1.274E+00
     0.0352             2.325E-14            1.275E+00
     0.0372             2.329E-14            1.278E+00
     0.0374             2.329E-14            1.278E+00
     0.0392             2.333E-14            1.280E+00
     0.0408             2.337E-14            1.282E+00
     0.0412             2.338E-14            1.282E+00
     0.0432             2.342E-14            1.285E+00
     0.0442             2.344E-14            1.286E+00
     0.0452             2.346E-14            1.287E+00
     0.0472             2.351E-14            1.289E+00
     0.0476             2.352E-14            1.290E+00
     0.0492             2.355E-14            1.292E+00
     0.0510             2.359E-14            1.294E+00
     0.0512             2.360E-14            1.295E+00
     0.0532             2.365E-14            1.297E+00
     0.0543             2.367E-14            1.299E+00
     0.0552             2.369E-14            1.300E+00
     0.0572             2.374E-14            1.302E+00
     0.0577             2.375E-14            1.303E+00
     0.0592             2.379E-14            1.305E+00
     0.0610             2.384E-14            1.308E+00
     0.0612             2.384E-14            1.308E+00
     0.0632             2.390E-14            1.311E+00
     0.0643             2.392E-14            1.312E+00
     0.0652             2.395E-14            1.314E+00
     0.0672             2.400E-14            1.317E+00
     0.0676             2.401E-14            1.317E+00
     0.0692             2.406E-14            1.320E+00
     0.0709             2.410E-14            1.322E+00
     0.0712             2.411E-14            1.323E+00
     0.0732             2.417E-14            1.326E+00
     0.0741             2.419E-14            1.327E+00
     0.0752             2.423E-14            1.329E+00
     0.0772             2.428E-14            1.332E+00
     0.0774             2.429E-14            1.332E+00
     0.0792             2.434E-14            1.335E+00
     0.0806             2.438E-14            1.338E+00
     0.0812             2.440E-14            1.339E+00
     0.0832             2.447E-14            1.342E+00
     0.0838             2.448E-14            1.343E+00
     0.0852             2.453E-14            1.345E+00
     0.0870             2.458E-14            1.349E+00
     0.0872             2.459E-14            1.349E+00
     0.0892             2.466E-14            1.353E+00
     0.0902             2.469E-14            1.354E+00
     0.0912             2.472E-14            1.356E+00
     0.0932             2.479E-14            1.360E+00
     0.0934             2.479E-14            1.360E+00
     0.0952             2.486E-14            1.364E+00
     0.0965             2.490E-14            1.366E+00
     0.0972             2.493E-14            1.367E+00
     0.0992             2.500E-14            1.371E+00
     0.0997             2.501E-14            1.372E+00
     0.1012             2.507E-14            1.375E+00
     0.1028             2.513E-14            1.378E+00
     0.1032             2.514E-14            1.379E+00
     0.1052             2.522E-14            1.383E+00
     0.1059             2.524E-14            1.385E+00
     0.1072             2.529E-14            1.387E+00
     0.1090             2.536E-14            1.391E+00
     0.1092             2.537E-14            1.392E+00
     0.1112             2.545E-14            1.396E+00
     0.1120             2.548E-14            1.398E+00
     0.1132             2.553E-14            1.400E+00
     0.1151             2.560E-14            1.404E+00
     0.1152             2.561E-14            1.405E+00
     0.1172             2.569E-14            1.409E+00
     0.1181             2.573E-14            1.411E+00
     0.1192             2.578E-14            1.414E+00
     0.1211             2.586E-14            1.418E+00
     0.1212             2.586E-14            1.419E+00
     0.1232             2.595E-14            1.424E+00
     0.1241             2.599E-14            1.426E+00
     0.1252             2.604E-14            1.428E+00
     0.1271             2.612E-14            1.433E+00
     0.1272             2.613E-14            1.433E+00
     0.1292             2.622E-14            1.438E+00
     0.1300             2.626E-14            1.440E+00
     0.1312             2.632E-14            1.444E+00
     0.1330             2.640E-14            1.448E+00
     0.1332             2.641E-14            1.449E+00
     0.1352             2.651E-14            1.454E+00
     0.1359             2.654E-14            1.456E+00
     0.1372             2.661E-14            1.460E+00
     0.1388             2.669E-14            1.464E+00
     0.1392             2.671E-14            1.465E+00
     0.1412             2.681E-14            1.471E+00
     0.1417             2.683E-14            1.472E+00
     0.1432             2.692E-14            1.477E+00
     0.1445             2.699E-14            1.480E+00
     0.1452             2.702E-14            1.482E+00
     0.1472             2.713E-14            1.488E+00
     0.1474             2.714E-14            1.489E+00
     0.1492             2.724E-14            1.494E+00
     0.1502             2.730E-14            1.497E+00
     0.1512             2.736E-14            1.501E+00
     0.1530             2.746E-14            1.506E+00
     0.1532             2.747E-14            1.507E+00
     0.1552             2.759E-14            1.513E+00
     0.1558             2.762E-14            1.515E+00
