                 System #       79
     Galactic longitude l   -43.60
      Galactic latitude b     0.00
           distance (kpc)     9.28
    orbital period (days)    4.393
    arg. periastron (deg)  438.878
        inclination (deg)   79.391
             eccentricity    0.322
 neutron star mass (Msol)     1.40
         star mass (Msol)    30.00
       star radius (Rsol)    10.00
     star temperature (K) 33000.00
--------------------------------
orbital phase   flux > 1 TeV (ph cm-2 s-1)   (mCrab)
     0.0017             7.464E-17            4.094E-03
     0.0020             7.425E-17            4.073E-03
     0.0037             7.216E-17            3.959E-03
     0.0046             7.101E-17            3.895E-03
     0.0057             6.972E-17            3.825E-03
     0.0073             6.781E-17            3.720E-03
     0.0077             6.733E-17            3.693E-03
     0.0097             6.495E-17            3.563E-03
     0.0099             6.468E-17            3.548E-03
     0.0117             6.263E-17            3.436E-03
     0.0125             6.163E-17            3.381E-03
     0.0137             6.034E-17            3.310E-03
     0.0152             5.865E-17            3.217E-03
     0.0157             5.811E-17            3.187E-03
     0.0177             5.590E-17            3.067E-03
     0.0178             5.573E-17            3.057E-03
     0.0197             5.376E-17            2.949E-03
     0.0205             5.291E-17            2.902E-03
     0.0217             5.167E-17            2.834E-03
     0.0231             5.018E-17            2.753E-03
     0.0237             4.962E-17            2.722E-03
     0.0257             4.762E-17            2.612E-03
     0.0258             4.754E-17            2.608E-03
     0.0277             4.568E-17            2.506E-03
     0.0284             4.498E-17            2.467E-03
     0.0297             4.379E-17            2.402E-03
     0.0311             4.252E-17            2.333E-03
     0.0317             4.196E-17            2.302E-03
     0.0337             4.018E-17            2.204E-03
     0.0337             4.016E-17            2.203E-03
     0.0357             3.847E-17            2.110E-03
     0.0363             3.791E-17            2.080E-03
     0.0377             3.681E-17            2.019E-03
     0.0390             3.576E-17            1.962E-03
     0.0397             3.522E-17            1.932E-03
     0.0416             3.371E-17            1.849E-03
     0.0417             3.368E-17            1.847E-03
     0.0437             3.221E-17            1.767E-03
     0.0443             3.178E-17            1.743E-03
     0.0457             3.080E-17            1.689E-03
     0.0469             2.995E-17            1.643E-03
     0.0477             2.945E-17            1.615E-03
     0.0496             2.823E-17            1.549E-03
     0.0497             2.816E-17            1.545E-03
     0.0517             2.694E-17            1.478E-03
     0.0522             2.662E-17            1.460E-03
     0.0537             2.578E-17            1.414E-03
     0.0548             2.513E-17            1.378E-03
     0.0557             2.468E-17            1.354E-03
     0.0575             2.374E-17            1.302E-03
     0.0577             2.365E-17            1.297E-03
     0.0597             2.268E-17            1.244E-03
     0.0601             2.247E-17            1.233E-03
     0.0617             2.178E-17            1.195E-03
     0.0628             2.131E-17            1.169E-03
     0.0637             2.093E-17            1.148E-03
     0.0654             2.025E-17            1.111E-03
     0.0657             2.015E-17            1.106E-03
     0.0677             1.944E-17            1.066E-03
     0.0680             1.931E-17            1.059E-03
     0.0697             1.878E-17            1.030E-03
     0.0707             1.848E-17            1.013E-03
     0.0717             1.819E-17            9.977E-04
     0.0733             1.775E-17            9.734E-04
     0.0737             1.765E-17            9.684E-04
     0.0757             1.718E-17            9.425E-04
     0.0759             1.712E-17            9.393E-04
     0.0777             1.677E-17            9.201E-04
     0.0786             1.661E-17            9.110E-04
     0.0797             1.642E-17            9.008E-04
     0.0812             1.619E-17            8.883E-04
     0.0817             1.613E-17            8.849E-04
     0.0837             1.590E-17            8.723E-04
     0.0838             1.589E-17            8.714E-04
     0.0857             1.573E-17            8.629E-04
     0.0865             1.568E-17            8.601E-04
     0.0877             1.562E-17            8.568E-04
     0.0891             1.558E-17            8.545E-04
     0.0897             1.557E-17            8.540E-04
     0.0917             1.558E-17            8.544E-04
     0.0917             1.558E-17            8.545E-04
     0.0937             1.564E-17            8.581E-04
     0.0943             1.568E-17            8.600E-04
     0.0957             1.577E-17            8.651E-04
     0.0969             1.588E-17            8.712E-04
     0.0977             1.596E-17            8.754E-04
     0.0996             1.619E-17            8.882E-04
     0.0997             1.621E-17            8.891E-04
     0.1017             1.652E-17            9.062E-04
     0.1022             1.661E-17            9.110E-04
     0.1037             1.690E-17            9.269E-04
     0.1048             1.713E-17            9.396E-04
     0.1057             1.733E-17            9.507E-04
     0.1074             1.776E-17            9.742E-04
     0.1077             1.784E-17            9.784E-04
     0.1097             1.841E-17            1.010E-03
     0.1100             1.850E-17            1.015E-03
     0.1117             1.904E-17            1.044E-03
     0.1126             1.935E-17            1.062E-03
     0.1137             1.974E-17            1.083E-03
     0.1152             2.032E-17            1.114E-03
     0.1157             2.051E-17            1.125E-03
     0.1177             2.134E-17            1.171E-03
     0.1178             2.139E-17            1.173E-03
     0.1197             2.225E-17            1.221E-03
     0.1204             2.259E-17            1.239E-03
     0.1217             2.323E-17            1.274E-03
     0.1230             2.390E-17            1.311E-03
     0.1237             2.428E-17            1.332E-03
     0.1255             2.533E-17            1.389E-03
     0.1257             2.540E-17            1.393E-03
     0.1277             2.659E-17            1.459E-03
     0.1281             2.687E-17            1.474E-03
     0.1297             2.786E-17            1.528E-03
     0.1307             2.854E-17            1.566E-03
     0.1317             2.920E-17            1.602E-03
     0.1333             3.033E-17            1.664E-03
     0.1337             3.061E-17            1.679E-03
     0.1357             3.210E-17            1.761E-03
     0.1359             3.223E-17            1.768E-03
     0.1377             3.365E-17            1.846E-03
     0.1384             3.425E-17            1.879E-03
     0.1397             3.529E-17            1.936E-03
     0.1410             3.640E-17            1.997E-03
     0.1417             3.699E-17            2.029E-03
     0.1435             3.866E-17            2.120E-03
     0.1437             3.877E-17            2.127E-03
     0.1457             4.062E-17            2.228E-03
     0.1461             4.103E-17            2.251E-03
     0.1477             4.255E-17            2.334E-03
     0.1486             4.351E-17            2.387E-03
     0.1497             4.454E-17            2.443E-03
     0.1512             4.611E-17            2.529E-03
     0.1517             4.661E-17            2.557E-03
