                 System #       51
     Galactic longitude l   -26.24
      Galactic latitude b     0.00
           distance (kpc)    14.79
    orbital period (days)    2.204
    arg. periastron (deg)  355.517
        inclination (deg)  107.963
             eccentricity    0.059
 neutron star mass (Msol)     1.40
         star mass (Msol)    30.00
       star radius (Rsol)    10.00
     star temperature (K) 33000.00
--------------------------------
orbital phase   flux > 1 TeV (ph cm-2 s-1)   (mCrab)
     0.0009             3.214E-17            1.763E-03
     0.0019             3.252E-17            1.784E-03
     0.0030             3.295E-17            1.808E-03
     0.0039             3.329E-17            1.826E-03
     0.0051             3.377E-17            1.852E-03
     0.0059             3.407E-17            1.869E-03
     0.0072             3.460E-17            1.898E-03
     0.0079             3.485E-17            1.912E-03
     0.0093             3.543E-17            1.943E-03
     0.0099             3.564E-17            1.955E-03
     0.0114             3.626E-17            1.989E-03
     0.0119             3.643E-17            1.998E-03
     0.0135             3.710E-17            2.035E-03
     0.0139             3.723E-17            2.042E-03
     0.0156             3.794E-17            2.081E-03
     0.0159             3.802E-17            2.086E-03
     0.0177             3.878E-17            2.127E-03
     0.0179             3.883E-17            2.130E-03
     0.0198             3.963E-17            2.174E-03
     0.0199             3.963E-17            2.174E-03
     0.0219             4.043E-17            2.218E-03
     0.0220             4.047E-17            2.220E-03
     0.0239             4.124E-17            2.262E-03
     0.0241             4.132E-17            2.267E-03
     0.0259             4.205E-17            2.307E-03
     0.0262             4.217E-17            2.313E-03
     0.0279             4.286E-17            2.351E-03
     0.0283             4.303E-17            2.360E-03
     0.0299             4.367E-17            2.395E-03
     0.0304             4.388E-17            2.407E-03
     0.0319             4.448E-17            2.440E-03
     0.0325             4.473E-17            2.453E-03
     0.0339             4.528E-17            2.484E-03
     0.0346             4.557E-17            2.500E-03
     0.0359             4.609E-17            2.528E-03
     0.0367             4.642E-17            2.547E-03
     0.0379             4.690E-17            2.573E-03
     0.0388             4.727E-17            2.593E-03
     0.0399             4.770E-17            2.617E-03
     0.0409             4.811E-17            2.639E-03
     0.0419             4.851E-17            2.661E-03
     0.0430             4.895E-17            2.685E-03
     0.0439             4.930E-17            2.705E-03
     0.0451             4.979E-17            2.731E-03
     0.0459             5.010E-17            2.748E-03
     0.0472             5.062E-17            2.777E-03
     0.0479             5.089E-17            2.791E-03
     0.0493             5.144E-17            2.822E-03
     0.0499             5.167E-17            2.834E-03
     0.0514             5.226E-17            2.867E-03
     0.0519             5.245E-17            2.877E-03
     0.0535             5.307E-17            2.911E-03
     0.0539             5.323E-17            2.920E-03
     0.0555             5.387E-17            2.955E-03
     0.0559             5.399E-17            2.962E-03
     0.0576             5.467E-17            2.999E-03
     0.0579             5.475E-17            3.003E-03
     0.0597             5.545E-17            3.042E-03
     0.0599             5.549E-17            3.044E-03
     0.0618             5.622E-17            3.084E-03
     0.0619             5.623E-17            3.085E-03
     0.0639             5.696E-17            3.124E-03
     0.0639             5.698E-17            3.125E-03
     0.0659             5.767E-17            3.164E-03
     0.0660             5.772E-17            3.166E-03
     0.0679             5.838E-17            3.202E-03
     0.0681             5.846E-17            3.207E-03
     0.0699             5.906E-17            3.240E-03
     0.0702             5.917E-17            3.246E-03
     0.0719             5.973E-17            3.277E-03
     0.0723             5.987E-17            3.284E-03
     0.0739             6.039E-17            3.313E-03
     0.0743             6.055E-17            3.321E-03
     0.0759             6.103E-17            3.348E-03
     0.0764             6.121E-17            3.358E-03
     0.0779             6.165E-17            3.382E-03
     0.0785             6.185E-17            3.393E-03
     0.0799             6.225E-17            3.415E-03
     0.0806             6.247E-17            3.427E-03
     0.0819             6.283E-17            3.446E-03
     0.0827             6.306E-17            3.459E-03
     0.0839             6.338E-17            3.477E-03
     0.0848             6.363E-17            3.490E-03
     0.0859             6.392E-17            3.506E-03
     0.0868             6.417E-17            3.520E-03
     0.0879             6.443E-17            3.534E-03
     0.0889             6.468E-17            3.548E-03
     0.0899             6.491E-17            3.560E-03
     0.0910             6.517E-17            3.575E-03
     0.0919             6.536E-17            3.585E-03
     0.0931             6.562E-17            3.600E-03
     0.0939             6.579E-17            3.609E-03
     0.0951             6.604E-17            3.623E-03
     0.0959             6.618E-17            3.630E-03
