                 System #       35
     Galactic longitude l    21.29
      Galactic latitude b     0.00
           distance (kpc)     9.99
    orbital period (days)   77.650
    arg. periastron (deg)  453.247
        inclination (deg)   86.197
             eccentricity    0.578
 neutron star mass (Msol)     1.40
         star mass (Msol)    30.00
       star radius (Rsol)    10.00
     star temperature (K) 33000.00
--------------------------------
orbital phase   flux > 1 TeV (ph cm-2 s-1)   (mCrab)
     0.0008             2.677E-16            1.469E-02
     0.0022             2.641E-16            1.449E-02
     0.0028             2.626E-16            1.440E-02
     0.0044             2.585E-16            1.418E-02
     0.0048             2.575E-16            1.412E-02
     0.0066             2.529E-16            1.387E-02
     0.0068             2.524E-16            1.385E-02
     0.0088             2.475E-16            1.358E-02
     0.0088             2.473E-16            1.357E-02
     0.0108             2.427E-16            1.331E-02
     0.0111             2.419E-16            1.327E-02
     0.0128             2.379E-16            1.305E-02
     0.0134             2.365E-16            1.297E-02
     0.0148             2.332E-16            1.279E-02
     0.0156             2.311E-16            1.268E-02
     0.0168             2.286E-16            1.254E-02
     0.0179             2.259E-16            1.239E-02
     0.0188             2.240E-16            1.229E-02
     0.0202             2.207E-16            1.211E-02
     0.0208             2.195E-16            1.204E-02
     0.0226             2.155E-16            1.182E-02
     0.0228             2.151E-16            1.180E-02
     0.0248             2.108E-16            1.156E-02
     0.0249             2.105E-16            1.155E-02
     0.0268             2.065E-16            1.133E-02
     0.0272             2.055E-16            1.127E-02
     0.0288             2.023E-16            1.110E-02
     0.0296             2.005E-16            1.100E-02
     0.0308             1.982E-16            1.087E-02
     0.0320             1.956E-16            1.073E-02
     0.0328             1.941E-16            1.065E-02
     0.0344             1.909E-16            1.047E-02
     0.0348             1.901E-16            1.043E-02
     0.0368             1.861E-16            1.021E-02
     0.0368             1.861E-16            1.021E-02
     0.0388             1.823E-16            9.998E-03
     0.0392             1.814E-16            9.952E-03
     0.0408             1.785E-16            9.789E-03
     0.0416             1.768E-16            9.698E-03
     0.0428             1.747E-16            9.582E-03
     0.0441             1.722E-16            9.448E-03
     0.0448             1.710E-16            9.379E-03
     0.0465             1.677E-16            9.200E-03
     0.0468             1.673E-16            9.179E-03
     0.0488             1.638E-16            8.982E-03
     0.0490             1.633E-16            8.958E-03
     0.0508             1.602E-16            8.789E-03
     0.0515             1.589E-16            8.718E-03
     0.0528             1.567E-16            8.598E-03
     0.0540             1.546E-16            8.481E-03
     0.0548             1.533E-16            8.410E-03
     0.0565             1.504E-16            8.249E-03
     0.0568             1.500E-16            8.226E-03
     0.0588             1.466E-16            8.044E-03
     0.0590             1.462E-16            8.019E-03
     0.0608             1.434E-16            7.865E-03
     0.0616             1.421E-16            7.792E-03
     0.0628             1.402E-16            7.689E-03
     0.0641             1.380E-16            7.570E-03
     0.0648             1.370E-16            7.515E-03
     0.0667             1.340E-16            7.349E-03
     0.0668             1.339E-16            7.344E-03
     0.0688             1.308E-16            7.176E-03
     0.0693             1.300E-16            7.134E-03
     0.0708             1.278E-16            7.011E-03
     0.0719             1.262E-16            6.921E-03
     0.0728             1.248E-16            6.848E-03
     0.0745             1.224E-16            6.712E-03
     0.0748             1.219E-16            6.688E-03
     0.0768             1.190E-16            6.529E-03
     0.0771             1.186E-16            6.505E-03
     0.0788             1.162E-16            6.374E-03
     0.0797             1.149E-16            6.302E-03
     0.0808             1.134E-16            6.221E-03
     0.0823             1.113E-16            6.103E-03
     0.0828             1.107E-16            6.071E-03
     0.0848             1.080E-16            5.923E-03
     0.0850             1.077E-16            5.906E-03
     0.0868             1.053E-16            5.777E-03
     0.0877             1.042E-16            5.713E-03
     0.0888             1.027E-16            5.634E-03
     0.0903             1.007E-16            5.523E-03
     0.0908             1.001E-16            5.492E-03
     0.0928             9.759E-17            5.353E-03
     0.0930             9.728E-17            5.336E-03
     0.0948             9.511E-17            5.217E-03
     0.0957             9.394E-17            5.153E-03
     0.0968             9.265E-17            5.082E-03
     0.0984             9.065E-17            4.973E-03
     0.0988             9.024E-17            4.950E-03
     0.1008             8.787E-17            4.820E-03
     0.1011             8.743E-17            4.796E-03
     0.1028             8.555E-17            4.693E-03
     0.1039             8.427E-17            4.622E-03
     0.1048             8.325E-17            4.566E-03
     0.1066             8.116E-17            4.452E-03
     0.1068             8.099E-17            4.443E-03
     0.1088             7.878E-17            4.321E-03
     0.1094             7.811E-17            4.285E-03
     0.1108             7.659E-17            4.202E-03
     0.1121             7.512E-17            4.120E-03
     0.1128             7.445E-17            4.084E-03
     0.1148             7.234E-17            3.968E-03
     0.1149             7.218E-17            3.960E-03
     0.1168             7.027E-17            3.855E-03
     0.1177             6.931E-17            3.802E-03
     0.1188             6.824E-17            3.743E-03
     0.1205             6.651E-17            3.648E-03
     0.1208             6.624E-17            3.634E-03
     0.1228             6.428E-17            3.526E-03
     0.1233             6.375E-17            3.497E-03
     0.1248             6.235E-17            3.420E-03
     0.1261             6.106E-17            3.349E-03
     0.1268             6.045E-17            3.316E-03
     0.1288             5.859E-17            3.214E-03
     0.1290             5.842E-17            3.205E-03
     0.1308             5.676E-17            3.114E-03
     0.1318             5.584E-17            3.063E-03
     0.1328             5.497E-17            3.015E-03
     0.1346             5.333E-17            2.925E-03
     0.1348             5.322E-17            2.919E-03
     0.1368             5.149E-17            2.824E-03
     0.1375             5.086E-17            2.790E-03
     0.1388             4.980E-17            2.732E-03
     0.1404             4.846E-17            2.658E-03
     0.1408             4.813E-17            2.640E-03
     0.1428             4.651E-17            2.551E-03
     0.1432             4.613E-17            2.530E-03
     0.1448             4.491E-17            2.464E-03
     0.1461             4.384E-17            2.405E-03
     0.1468             4.335E-17            2.378E-03
     0.1488             4.182E-17            2.294E-03
     0.1490             4.162E-17            2.283E-03
     0.1508             4.031E-17            2.211E-03
     0.1519             3.946E-17            2.164E-03
     0.1528             3.885E-17            2.131E-03
     0.1548             3.742E-17            2.052E-03
     0.1548             3.736E-17            2.049E-03
     0.1568             3.601E-17            1.975E-03
     0.1578             3.532E-17            1.937E-03
     0.1588             3.464E-17            1.900E-03
     0.1607             3.334E-17            1.829E-03
     0.1608             3.329E-17            1.826E-03
     0.1628             3.198E-17            1.754E-03
     0.1636             3.141E-17            1.723E-03
     0.1648             3.070E-17            1.684E-03
     0.1666             2.955E-17            1.621E-03
     0.1668             2.944E-17            1.615E-03
     0.1688             2.822E-17            1.548E-03
     0.1695             2.775E-17            1.522E-03
