                 System #      162
     Galactic longitude l   -11.85
      Galactic latitude b     0.00
           distance (kpc)     6.83
    orbital period (days) 1395.410
    arg. periastron (deg)  384.271
        inclination (deg)   38.291
             eccentricity    0.861
 neutron star mass (Msol)     1.40
         star mass (Msol)    30.00
       star radius (Rsol)    10.00
     star temperature (K) 33000.00
--------------------------------
orbital phase   flux > 1 TeV (ph cm-2 s-1)   (mCrab)
     0.0007             4.915E-14            2.696E+00
     0.0016             4.932E-14            2.706E+00
     0.0027             4.954E-14            2.718E+00
     0.0036             4.972E-14            2.727E+00
     0.0046             4.994E-14            2.739E+00
     0.0056             5.013E-14            2.750E+00
     0.0066             5.035E-14            2.762E+00
     0.0076             5.055E-14            2.773E+00
     0.0085             5.076E-14            2.784E+00
     0.0096             5.099E-14            2.797E+00
     0.0104             5.118E-14            2.807E+00
     0.0116             5.144E-14            2.822E+00
     0.0123             5.161E-14            2.831E+00
     0.0136             5.191E-14            2.847E+00
     0.0142             5.205E-14            2.855E+00
     0.0156             5.239E-14            2.874E+00
     0.0160             5.249E-14            2.880E+00
     0.0176             5.289E-14            2.901E+00
     0.0178             5.295E-14            2.905E+00
     0.0196             5.341E-14            2.930E+00
     0.0196             5.342E-14            2.930E+00
     0.0214             5.389E-14            2.956E+00
     0.0216             5.395E-14            2.959E+00
     0.0231             5.438E-14            2.983E+00
     0.0236             5.451E-14            2.990E+00
     0.0249             5.488E-14            3.010E+00
     0.0256             5.509E-14            3.022E+00
     0.0266             5.538E-14            3.038E+00
     0.0276             5.569E-14            3.055E+00
     0.0282             5.590E-14            3.066E+00
     0.0296             5.632E-14            3.089E+00
     0.0299             5.643E-14            3.095E+00
     0.0316             5.697E-14            3.125E+00
     0.0316             5.697E-14            3.125E+00
     0.0332             5.752E-14            3.155E+00
     0.0336             5.766E-14            3.163E+00
     0.0348             5.808E-14            3.186E+00
     0.0356             5.837E-14            3.202E+00
     0.0364             5.866E-14            3.218E+00
     0.0376             5.911E-14            3.242E+00
     0.0379             5.925E-14            3.250E+00
     0.0395             5.985E-14            3.283E+00
     0.0396             5.989E-14            3.285E+00
     0.0410             6.046E-14            3.317E+00
     0.0416             6.070E-14            3.330E+00
     0.0425             6.109E-14            3.351E+00
     0.0436             6.156E-14            3.377E+00
     0.0440             6.173E-14            3.386E+00
     0.0454             6.239E-14            3.423E+00
     0.0456             6.246E-14            3.426E+00
     0.0468             6.307E-14            3.460E+00
     0.0476             6.341E-14            3.479E+00
     0.0483             6.376E-14            3.497E+00
     0.0496             6.442E-14            3.533E+00
     0.0497             6.446E-14            3.536E+00
     0.0510             6.519E-14            3.576E+00
     0.0516             6.547E-14            3.592E+00
     0.0524             6.593E-14            3.616E+00
     0.0536             6.659E-14            3.653E+00
     0.0537             6.669E-14            3.658E+00
     0.0550             6.747E-14            3.701E+00
     0.0556             6.779E-14            3.718E+00
     0.0563             6.826E-14            3.745E+00
     0.0576             6.905E-14            3.788E+00
     0.0576             6.908E-14            3.790E+00
     0.0589             6.992E-14            3.836E+00
     0.0596             7.041E-14            3.862E+00
     0.0601             7.079E-14            3.883E+00
     0.0613             7.167E-14            3.932E+00
     0.0616             7.186E-14            3.942E+00
     0.0625             7.258E-14            3.982E+00
     0.0636             7.341E-14            4.027E+00
     0.0637             7.352E-14            4.033E+00
     0.0649             7.448E-14            4.086E+00
     0.0656             7.509E-14            4.119E+00
     0.0660             7.547E-14            4.140E+00
     0.0671             7.649E-14            4.196E+00
     0.0676             7.690E-14            4.218E+00
     0.0682             7.753E-14            4.253E+00
     0.0693             7.861E-14            4.312E+00
     0.0696             7.887E-14            4.326E+00
     0.0704             7.973E-14            4.373E+00
     0.0714             8.087E-14            4.436E+00
     0.0716             8.102E-14            4.445E+00
     0.0725             8.206E-14            4.501E+00
     0.0735             8.327E-14            4.568E+00
     0.0736             8.339E-14            4.574E+00
     0.0745             8.454E-14            4.637E+00
     0.0754             8.584E-14            4.709E+00
     0.0756             8.600E-14            4.717E+00
     0.0764             8.718E-14            4.782E+00
     0.0774             8.858E-14            4.859E+00
     0.0776             8.890E-14            4.876E+00
     0.0783             9.002E-14            4.938E+00
     0.0792             9.151E-14            5.020E+00
     0.0796             9.215E-14            5.055E+00
     0.0801             9.305E-14            5.104E+00
     0.0810             9.466E-14            5.192E+00
     0.0816             9.582E-14            5.256E+00
     0.0818             9.632E-14            5.284E+00
     0.0827             9.805E-14            5.378E+00
     0.0835             9.984E-14            5.477E+00
     0.0836             1.000E-13            5.486E+00
     0.0843             1.017E-13            5.579E+00
     0.0851             1.036E-13            5.686E+00
     0.0856             1.048E-13            5.750E+00
     0.0859             1.057E-13            5.796E+00
     0.0867             1.078E-13            5.912E+00
     0.0874             1.100E-13            6.032E+00
