                 System #      184
     Galactic longitude l   -30.96
      Galactic latitude b     0.00
           distance (kpc)     3.97
    orbital period (days)   18.102
    arg. periastron (deg)  405.078
        inclination (deg)  113.935
             eccentricity    0.315
 neutron star mass (Msol)     1.40
         star mass (Msol)    30.00
       star radius (Rsol)    10.00
     star temperature (K) 33000.00
--------------------------------
orbital phase   flux > 1 TeV (ph cm-2 s-1)   (mCrab)
     0.0017             7.673E-16            4.209E-02
     0.0023             7.653E-16            4.198E-02
     0.0037             7.611E-16            4.175E-02
     0.0049             7.571E-16            4.153E-02
     0.0057             7.548E-16            4.140E-02
     0.0075             7.488E-16            4.108E-02
     0.0077             7.485E-16            4.106E-02
     0.0097             7.421E-16            4.071E-02
     0.0101             7.405E-16            4.062E-02
     0.0117             7.358E-16            4.036E-02
     0.0128             7.322E-16            4.017E-02
     0.0137             7.294E-16            4.001E-02
     0.0154             7.239E-16            3.971E-02
     0.0157             7.230E-16            3.966E-02
     0.0177             7.166E-16            3.931E-02
     0.0180             7.155E-16            3.925E-02
     0.0197             7.101E-16            3.895E-02
     0.0206             7.072E-16            3.879E-02
     0.0217             7.037E-16            3.860E-02
     0.0232             6.987E-16            3.833E-02
     0.0237             6.972E-16            3.824E-02
     0.0257             6.907E-16            3.789E-02
     0.0258             6.903E-16            3.787E-02
     0.0277             6.842E-16            3.753E-02
     0.0284             6.819E-16            3.740E-02
     0.0297             6.777E-16            3.718E-02
     0.0310             6.735E-16            3.694E-02
     0.0317             6.712E-16            3.682E-02
     0.0336             6.650E-16            3.648E-02
     0.0337             6.646E-16            3.646E-02
     0.0357             6.581E-16            3.610E-02
     0.0361             6.565E-16            3.601E-02
     0.0377             6.516E-16            3.574E-02
     0.0387             6.481E-16            3.555E-02
     0.0397             6.451E-16            3.538E-02
     0.0413             6.396E-16            3.509E-02
     0.0417             6.385E-16            3.502E-02
     0.0437             6.319E-16            3.466E-02
     0.0439             6.311E-16            3.462E-02
     0.0457             6.254E-16            3.430E-02
     0.0465             6.228E-16            3.416E-02
     0.0477             6.188E-16            3.395E-02
     0.0490             6.143E-16            3.370E-02
     0.0497             6.122E-16            3.358E-02
     0.0516             6.059E-16            3.323E-02
     0.0517             6.057E-16            3.323E-02
     0.0537             5.991E-16            3.287E-02
     0.0542             5.975E-16            3.277E-02
     0.0557             5.926E-16            3.251E-02
     0.0567             5.891E-16            3.232E-02
     0.0577             5.861E-16            3.215E-02
     0.0593             5.808E-16            3.186E-02
     0.0597             5.796E-16            3.179E-02
     0.0617             5.732E-16            3.144E-02
     0.0618             5.726E-16            3.141E-02
     0.0637             5.667E-16            3.108E-02
     0.0644             5.643E-16            3.095E-02
     0.0657             5.602E-16            3.073E-02
     0.0669             5.561E-16            3.050E-02
     0.0677             5.538E-16            3.038E-02
     0.0695             5.480E-16            3.006E-02
     0.0697             5.474E-16            3.003E-02
     0.0717             5.411E-16            2.968E-02
     0.0720             5.399E-16            2.962E-02
     0.0737             5.347E-16            2.933E-02
     0.0745             5.319E-16            2.918E-02
     0.0757             5.285E-16            2.899E-02
     0.0771             5.240E-16            2.875E-02
     0.0777             5.223E-16            2.865E-02
     0.0796             5.162E-16            2.832E-02
     0.0797             5.160E-16            2.831E-02
     0.0817             5.099E-16            2.797E-02
     0.0821             5.084E-16            2.789E-02
     0.0837             5.038E-16            2.763E-02
     0.0846             5.008E-16            2.747E-02
     0.0857             4.977E-16            2.730E-02
     0.0872             4.933E-16            2.706E-02
     0.0877             4.918E-16            2.698E-02
     0.0897             4.859E-16            2.665E-02
     0.0897             4.858E-16            2.665E-02
     0.0917             4.800E-16            2.633E-02
     0.0922             4.785E-16            2.625E-02
     0.0937             4.743E-16            2.602E-02
     0.0947             4.714E-16            2.586E-02
     0.0957             4.686E-16            2.570E-02
     0.0972             4.643E-16            2.547E-02
     0.0977             4.629E-16            2.539E-02
     0.0996             4.575E-16            2.509E-02
     0.0997             4.574E-16            2.509E-02
     0.1017             4.520E-16            2.479E-02
     0.1021             4.507E-16            2.472E-02
     0.1037             4.467E-16            2.450E-02
     0.1046             4.442E-16            2.437E-02
     0.1057             4.414E-16            2.422E-02
     0.1071             4.378E-16            2.401E-02
     0.1077             4.363E-16            2.393E-02
     0.1095             4.316E-16            2.367E-02
     0.1097             4.313E-16            2.366E-02
     0.1117             4.264E-16            2.339E-02
     0.1120             4.256E-16            2.334E-02
     0.1137             4.216E-16            2.313E-02
     0.1145             4.197E-16            2.302E-02
     0.1157             4.170E-16            2.287E-02
     0.1169             4.141E-16            2.272E-02
     0.1177             4.124E-16            2.262E-02
     0.1194             4.087E-16            2.242E-02
     0.1197             4.081E-16            2.238E-02
     0.1217             4.038E-16            2.215E-02
     0.1218             4.035E-16            2.214E-02
     0.1237             3.998E-16            2.193E-02
     0.1242             3.987E-16            2.187E-02
     0.1257             3.959E-16            2.172E-02
     0.1267             3.940E-16            2.161E-02
     0.1277             3.921E-16            2.151E-02
     0.1291             3.896E-16            2.137E-02
     0.1297             3.885E-16            2.131E-02
     0.1315             3.854E-16            2.114E-02
     0.1317             3.852E-16            2.113E-02
     0.1337             3.819E-16            2.095E-02
     0.1339             3.815E-16            2.093E-02
     0.1357             3.789E-16            2.078E-02
     0.1363             3.779E-16            2.073E-02
     0.1377             3.761E-16            2.063E-02
     0.1387             3.747E-16            2.055E-02
     0.1397             3.735E-16            2.049E-02
     0.1411             3.717E-16            2.039E-02
     0.1417             3.711E-16            2.035E-02
     0.1435             3.690E-16            2.024E-02
     0.1437             3.689E-16            2.023E-02
     0.1457             3.669E-16            2.013E-02
     0.1459             3.667E-16            2.011E-02
     0.1477             3.651E-16            2.003E-02
     0.1482             3.647E-16            2.000E-02
     0.1497             3.636E-16            1.995E-02
     0.1506             3.630E-16            1.991E-02
     0.1517             3.623E-16            1.988E-02
     0.1530             3.616E-16            1.984E-02
     0.1537             3.613E-16            1.982E-02
     0.1553             3.607E-16            1.978E-02
     0.1557             3.606E-16            1.978E-02
     0.1577             3.601E-16            1.975E-02
     0.1577             3.601E-16            1.975E-02
     0.1597             3.599E-16            1.974E-02
     0.1600             3.598E-16            1.974E-02
     0.1617             3.599E-16            1.974E-02
     0.1624             3.600E-16            1.975E-02
     0.1637             3.603E-16            1.976E-02
     0.1647             3.605E-16            1.978E-02
     0.1657             3.609E-16            1.980E-02
     0.1670             3.615E-16            1.983E-02
     0.1677             3.618E-16            1.985E-02
     0.1693             3.628E-16            1.990E-02
     0.1697             3.630E-16            1.991E-02
     0.1716             3.646E-16            2.000E-02
     0.1717             3.646E-16            2.000E-02
     0.1737             3.664E-16            2.010E-02
     0.1739             3.667E-16            2.012E-02
     0.1757             3.686E-16            2.022E-02
     0.1762             3.693E-16            2.026E-02
     0.1777             3.711E-16            2.036E-02
     0.1785             3.723E-16            2.042E-02
     0.1797             3.740E-16            2.052E-02
     0.1808             3.757E-16            2.061E-02
     0.1817             3.772E-16            2.069E-02
     0.1831             3.796E-16            2.082E-02
     0.1837             3.807E-16            2.089E-02
     0.1853             3.840E-16            2.106E-02
     0.1857             3.846E-16            2.110E-02
     0.1876             3.887E-16            2.132E-02
     0.1877             3.889E-16            2.133E-02
     0.1897             3.935E-16            2.159E-02
