                 System #      114
     Galactic longitude l    17.29
      Galactic latitude b     0.00
           distance (kpc)     8.64
    orbital period (days) 1578.295
    arg. periastron (deg)  464.146
        inclination (deg)  115.329
             eccentricity    0.986
 neutron star mass (Msol)     1.40
         star mass (Msol)    30.00
       star radius (Rsol)    10.00
     star temperature (K) 33000.00
--------------------------------
orbital phase   flux > 1 TeV (ph cm-2 s-1)   (mCrab)
     0.0006             1.790E-18            9.822E-05
     0.0009             1.789E-18            9.815E-05
     0.0029             1.781E-18            9.772E-05
     0.0034             1.779E-18            9.760E-05
     0.0049             1.774E-18            9.729E-05
     0.0063             1.768E-18            9.701E-05
     0.0069             1.766E-18            9.688E-05
     0.0089             1.759E-18            9.648E-05
     0.0091             1.758E-18            9.642E-05
     0.0109             1.752E-18            9.608E-05
     0.0120             1.747E-18            9.586E-05
     0.0129             1.744E-18            9.569E-05
     0.0149             1.738E-18            9.531E-05
     0.0149             1.737E-18            9.530E-05
     0.0169             1.731E-18            9.494E-05
     0.0179             1.727E-18            9.476E-05
     0.0189             1.724E-18            9.458E-05
     0.0209             1.718E-18            9.423E-05
     0.0209             1.718E-18            9.423E-05
     0.0229             1.711E-18            9.388E-05
     0.0238             1.708E-18            9.371E-05
     0.0249             1.705E-18            9.354E-05
     0.0268             1.699E-18            9.321E-05
     0.0269             1.699E-18            9.321E-05
     0.0289             1.693E-18            9.288E-05
     0.0299             1.690E-18            9.272E-05
     0.0309             1.687E-18            9.256E-05
     0.0329             1.682E-18            9.225E-05
     0.0329             1.681E-18            9.224E-05
     0.0349             1.676E-18            9.194E-05
     0.0360             1.673E-18            9.177E-05
     0.0369             1.671E-18            9.164E-05
     0.0389             1.665E-18            9.134E-05
     0.0391             1.665E-18            9.131E-05
     0.0409             1.660E-18            9.105E-05
     0.0422             1.656E-18            9.087E-05
     0.0429             1.655E-18            9.077E-05
     0.0449             1.650E-18            9.049E-05
     0.0453             1.649E-18            9.043E-05
     0.0469             1.645E-18            9.022E-05
     0.0485             1.641E-18            9.001E-05
     0.0489             1.640E-18            8.996E-05
     0.0509             1.635E-18            8.970E-05
     0.0517             1.633E-18            8.959E-05
     0.0529             1.630E-18            8.944E-05
     0.0549             1.626E-18            8.919E-05
     0.0549             1.626E-18            8.919E-05
     0.0569             1.621E-18            8.894E-05
     0.0581             1.619E-18            8.880E-05
     0.0589             1.617E-18            8.870E-05
     0.0609             1.613E-18            8.847E-05
     0.0613             1.612E-18            8.842E-05
     0.0629             1.609E-18            8.824E-05
     0.0645             1.605E-18            8.804E-05
     0.0649             1.604E-18            8.801E-05
     0.0669             1.600E-18            8.779E-05
     0.0678             1.598E-18            8.768E-05
     0.0689             1.596E-18            8.757E-05
     0.0709             1.592E-18            8.735E-05
     0.0711             1.592E-18            8.733E-05
     0.0729             1.589E-18            8.714E-05
     0.0744             1.586E-18            8.699E-05
     0.0749             1.585E-18            8.694E-05
     0.0769             1.581E-18            8.674E-05
     0.0777             1.580E-18            8.665E-05
     0.0789             1.578E-18            8.654E-05
     0.0809             1.574E-18            8.635E-05
     0.0811             1.574E-18            8.633E-05
     0.0829             1.571E-18            8.616E-05
     0.0844             1.568E-18            8.601E-05
     0.0849             1.567E-18            8.597E-05
     0.0869             1.564E-18            8.579E-05
     0.0878             1.562E-18            8.570E-05
     0.0889             1.561E-18            8.561E-05
     0.0909             1.557E-18            8.544E-05
     0.0912             1.557E-18            8.541E-05
     0.0929             1.554E-18            8.526E-05
     0.0946             1.552E-18            8.512E-05
     0.0949             1.551E-18            8.510E-05
     0.0969             1.548E-18            8.493E-05
     0.0981             1.547E-18            8.484E-05
     0.0989             1.545E-18            8.477E-05
     0.1009             1.543E-18            8.461E-05
     0.1015             1.542E-18            8.456E-05
     0.1029             1.540E-18            8.446E-05
     0.1049             1.537E-18            8.431E-05
     0.1050             1.537E-18            8.430E-05
     0.1069             1.534E-18            8.416E-05
     0.1085             1.532E-18            8.404E-05
     0.1089             1.532E-18            8.402E-05
     0.1109             1.529E-18            8.387E-05
     0.1120             1.528E-18            8.380E-05
     0.1129             1.526E-18            8.374E-05
     0.1149             1.524E-18            8.360E-05
     0.1155             1.523E-18            8.356E-05
