                 System #      169
     Galactic longitude l    26.02
      Galactic latitude b     0.00
           distance (kpc)     7.00
    orbital period (days)    2.530
    arg. periastron (deg)  372.268
        inclination (deg)  115.246
             eccentricity    0.105
 neutron star mass (Msol)     1.40
         star mass (Msol)    30.00
       star radius (Rsol)    10.00
     star temperature (K) 33000.00
--------------------------------
orbital phase   flux > 1 TeV (ph cm-2 s-1)   (mCrab)
     0.0003             9.697E-17            5.319E-03
     0.0022             9.841E-17            5.398E-03
     0.0023             9.848E-17            5.402E-03
     0.0043             9.999E-17            5.485E-03
     0.0044             1.001E-16            5.489E-03
     0.0063             1.015E-16            5.567E-03
     0.0066             1.017E-16            5.580E-03
     0.0083             1.030E-16            5.649E-03
     0.0088             1.034E-16            5.671E-03
     0.0103             1.045E-16            5.731E-03
     0.0110             1.050E-16            5.761E-03
     0.0123             1.060E-16            5.812E-03
     0.0132             1.067E-16            5.851E-03
     0.0143             1.074E-16            5.893E-03
     0.0154             1.083E-16            5.940E-03
     0.0163             1.089E-16            5.974E-03
     0.0176             1.099E-16            6.029E-03
     0.0183             1.104E-16            6.054E-03
     0.0198             1.115E-16            6.117E-03
     0.0203             1.118E-16            6.135E-03
     0.0220             1.131E-16            6.204E-03
     0.0223             1.133E-16            6.213E-03
     0.0242             1.147E-16            6.291E-03
     0.0243             1.147E-16            6.292E-03
     0.0263             1.161E-16            6.370E-03
     0.0264             1.163E-16            6.377E-03
     0.0283             1.175E-16            6.447E-03
     0.0286             1.178E-16            6.462E-03
     0.0303             1.189E-16            6.524E-03
     0.0308             1.193E-16            6.547E-03
     0.0323             1.203E-16            6.600E-03
     0.0330             1.209E-16            6.630E-03
     0.0343             1.217E-16            6.676E-03
     0.0352             1.224E-16            6.713E-03
     0.0363             1.231E-16            6.750E-03
     0.0374             1.239E-16            6.794E-03
     0.0383             1.244E-16            6.824E-03
     0.0396             1.253E-16            6.875E-03
     0.0403             1.257E-16            6.897E-03
     0.0418             1.268E-16            6.954E-03
     0.0423             1.270E-16            6.969E-03
     0.0440             1.282E-16            7.032E-03
     0.0443             1.283E-16            7.040E-03
     0.0462             1.296E-16            7.109E-03
     0.0463             1.296E-16            7.109E-03
     0.0483             1.309E-16            7.178E-03
     0.0484             1.310E-16            7.185E-03
     0.0503             1.321E-16            7.246E-03
     0.0506             1.323E-16            7.259E-03
     0.0523             1.333E-16            7.313E-03
     0.0528             1.337E-16            7.331E-03
     0.0543             1.345E-16            7.378E-03
     0.0550             1.350E-16            7.403E-03
     0.0563             1.357E-16            7.442E-03
     0.0572             1.362E-16            7.473E-03
     0.0583             1.368E-16            7.505E-03
     0.0594             1.375E-16            7.541E-03
     0.0603             1.379E-16            7.566E-03
     0.0616             1.387E-16            7.606E-03
     0.0623             1.390E-16            7.626E-03
     0.0638             1.398E-16            7.671E-03
     0.0643             1.401E-16            7.685E-03
     0.0660             1.410E-16            7.733E-03
     0.0663             1.411E-16            7.742E-03
     0.0681             1.421E-16            7.794E-03
     0.0683             1.421E-16            7.797E-03
     0.0703             1.431E-16            7.850E-03
     0.0703             1.431E-16            7.852E-03
     0.0723             1.441E-16            7.902E-03
     0.0725             1.442E-16            7.909E-03
     0.0743             1.450E-16            7.952E-03
     0.0747             1.452E-16            7.963E-03
     0.0763             1.458E-16            8.000E-03
     0.0769             1.461E-16            8.014E-03
     0.0783             1.467E-16            8.046E-03
     0.0791             1.470E-16            8.064E-03
     0.0803             1.475E-16            8.090E-03
     0.0812             1.479E-16            8.110E-03
     0.0823             1.482E-16            8.131E-03
     0.0834             1.487E-16            8.155E-03
     0.0843             1.490E-16            8.171E-03
     0.0856             1.494E-16            8.196E-03
     0.0863             1.496E-16            8.208E-03
     0.0878             1.501E-16            8.235E-03
     0.0883             1.503E-16            8.243E-03
     0.0899             1.508E-16            8.271E-03
     0.0903             1.509E-16            8.276E-03
     0.0921             1.514E-16            8.304E-03
     0.0923             1.514E-16            8.306E-03
     0.0943             1.519E-16            8.334E-03
     0.0943             1.519E-16            8.335E-03
