                 System #       90
     Galactic longitude l    39.90
      Galactic latitude b     0.00
           distance (kpc)     7.50
    orbital period (days)    4.360
    arg. periastron (deg)  303.207
        inclination (deg)   98.189
             eccentricity    0.381
 neutron star mass (Msol)     1.40
         star mass (Msol)    30.00
       star radius (Rsol)    10.00
     star temperature (K) 33000.00
--------------------------------
orbital phase   flux > 1 TeV (ph cm-2 s-1)   (mCrab)
     0.0001             2.730E-21            1.497E-07
     0.0003             2.811E-21            1.542E-07
     0.0021             3.810E-21            2.090E-07
     0.0030             4.374E-21            2.399E-07
     0.0041             5.253E-21            2.882E-07
     0.0057             6.668E-21            3.658E-07
     0.0061             7.161E-21            3.928E-07
     0.0081             9.654E-21            5.296E-07
     0.0083             9.971E-21            5.470E-07
     0.0101             1.288E-20            7.065E-07
     0.0110             1.464E-20            8.030E-07
     0.0121             1.701E-20            9.331E-07
     0.0137             2.112E-20            1.159E-06
     0.0141             2.225E-20            1.221E-06
     0.0161             2.884E-20            1.582E-06
     0.0164             2.999E-20            1.645E-06
     0.0181             3.706E-20            2.033E-06
     0.0191             4.192E-20            2.299E-06
     0.0201             4.722E-20            2.590E-06
     0.0218             5.775E-20            3.168E-06
     0.0221             5.967E-20            3.273E-06
     0.0241             7.484E-20            4.105E-06
     0.0245             7.846E-20            4.304E-06
     0.0261             9.318E-20            5.111E-06
     0.0273             1.052E-19            5.772E-06
     0.0281             1.152E-19            6.319E-06
     0.0300             1.394E-19            7.647E-06
     0.0301             1.415E-19            7.759E-06
     0.0321             1.726E-19            9.467E-06
     0.0327             1.825E-19            1.001E-05
     0.0341             2.093E-19            1.148E-05
     0.0354             2.364E-19            1.297E-05
     0.0361             2.522E-19            1.384E-05
     0.0381             3.023E-19            1.658E-05
     0.0381             3.030E-19            1.662E-05
     0.0401             3.604E-19            1.977E-05
     0.0409             3.845E-19            2.109E-05
     0.0421             4.273E-19            2.344E-05
     0.0436             4.833E-19            2.651E-05
     0.0441             5.042E-19            2.766E-05
     0.0461             5.920E-19            3.247E-05
     0.0463             6.023E-19            3.304E-05
     0.0481             6.919E-19            3.795E-05
     0.0491             7.442E-19            4.082E-05
     0.0501             8.051E-19            4.416E-05
     0.0518             9.123E-19            5.004E-05
     0.0521             9.328E-19            5.117E-05
