                 System #       56
     Galactic longitude l   -86.36
      Galactic latitude b     0.00
           distance (kpc)    10.49
    orbital period (days)   30.544
    arg. periastron (deg)  298.169
        inclination (deg)   94.369
             eccentricity    0.412
 neutron star mass (Msol)     1.40
         star mass (Msol)    30.00
       star radius (Rsol)    10.00
     star temperature (K) 33000.00
--------------------------------
orbital phase   flux > 1 TeV (ph cm-2 s-1)   (mCrab)
     0.0013             2.819E-17            1.546E-03
     0.0016             2.821E-17            1.547E-03
     0.0033             2.834E-17            1.555E-03
     0.0039             2.839E-17            1.557E-03
     0.0053             2.850E-17            1.563E-03
     0.0062             2.857E-17            1.567E-03
     0.0073             2.865E-17            1.572E-03
     0.0085             2.875E-17            1.577E-03
     0.0093             2.881E-17            1.580E-03
     0.0108             2.893E-17            1.587E-03
     0.0113             2.897E-17            1.589E-03
     0.0131             2.911E-17            1.597E-03
     0.0133             2.912E-17            1.597E-03
     0.0153             2.927E-17            1.606E-03
     0.0154             2.928E-17            1.606E-03
     0.0173             2.943E-17            1.614E-03
     0.0176             2.946E-17            1.616E-03
     0.0193             2.958E-17            1.623E-03
     0.0199             2.963E-17            1.625E-03
     0.0213             2.974E-17            1.631E-03
     0.0221             2.980E-17            1.635E-03
     0.0233             2.989E-17            1.640E-03
     0.0243             2.997E-17            1.644E-03
     0.0253             3.004E-17            1.648E-03
     0.0266             3.014E-17            1.653E-03
     0.0273             3.020E-17            1.656E-03
     0.0288             3.031E-17            1.663E-03
     0.0293             3.035E-17            1.665E-03
     0.0310             3.047E-17            1.672E-03
     0.0313             3.050E-17            1.673E-03
     0.0332             3.064E-17            1.681E-03
     0.0333             3.065E-17            1.681E-03
     0.0353             3.080E-17            1.689E-03
     0.0353             3.080E-17            1.690E-03
     0.0373             3.095E-17            1.698E-03
     0.0375             3.096E-17            1.699E-03
     0.0393             3.109E-17            1.706E-03
     0.0397             3.112E-17            1.707E-03
     0.0413             3.124E-17            1.714E-03
     0.0418             3.128E-17            1.716E-03
     0.0433             3.139E-17            1.722E-03
     0.0440             3.144E-17            1.724E-03
     0.0453             3.153E-17            1.730E-03
     0.0461             3.159E-17            1.733E-03
     0.0473             3.168E-17            1.738E-03
     0.0482             3.174E-17            1.741E-03
     0.0493             3.182E-17            1.746E-03
     0.0503             3.189E-17            1.750E-03
     0.0513             3.196E-17            1.753E-03
     0.0524             3.204E-17            1.758E-03
     0.0533             3.210E-17            1.761E-03
     0.0545             3.219E-17            1.766E-03
     0.0553             3.224E-17            1.769E-03
     0.0566             3.233E-17            1.774E-03
     0.0573             3.238E-17            1.776E-03
     0.0586             3.247E-17            1.781E-03
     0.0593             3.252E-17            1.784E-03
     0.0607             3.261E-17            1.789E-03
     0.0613             3.265E-17            1.791E-03
     0.0627             3.275E-17            1.796E-03
     0.0633             3.278E-17            1.798E-03
     0.0648             3.288E-17            1.804E-03
     0.0653             3.291E-17            1.805E-03
     0.0668             3.301E-17            1.811E-03
     0.0673             3.304E-17            1.812E-03
     0.0688             3.314E-17            1.818E-03
     0.0693             3.317E-17            1.819E-03
     0.0708             3.326E-17            1.825E-03
     0.0713             3.329E-17            1.826E-03
     0.0728             3.339E-17            1.831E-03
     0.0733             3.341E-17            1.833E-03
     0.0748             3.350E-17            1.838E-03
     0.0753             3.353E-17            1.839E-03
     0.0768             3.362E-17            1.844E-03
     0.0773             3.365E-17            1.846E-03
     0.0787             3.373E-17            1.850E-03
     0.0793             3.376E-17            1.852E-03
     0.0807             3.384E-17            1.856E-03
     0.0813             3.387E-17            1.858E-03
     0.0826             3.394E-17            1.862E-03
     0.0833             3.398E-17            1.864E-03
     0.0846             3.404E-17            1.867E-03
     0.0853             3.408E-17            1.869E-03
     0.0865             3.414E-17            1.873E-03
     0.0873             3.418E-17            1.875E-03
     0.0884             3.423E-17            1.878E-03
     0.0893             3.427E-17            1.880E-03
     0.0903             3.432E-17            1.883E-03
     0.0913             3.436E-17            1.885E-03
     0.0922             3.440E-17            1.887E-03
     0.0933             3.445E-17            1.890E-03
     0.0941             3.448E-17            1.892E-03
     0.0953             3.453E-17            1.894E-03
     0.0959             3.456E-17            1.896E-03
     0.0973             3.461E-17            1.898E-03
     0.0978             3.463E-17            1.899E-03
     0.0993             3.467E-17            1.902E-03
     0.0997             3.469E-17            1.903E-03
     0.1013             3.474E-17            1.906E-03
     0.1015             3.475E-17            1.906E-03
     0.1033             3.480E-17            1.909E-03
     0.1033             3.480E-17            1.909E-03
     0.1052             3.484E-17            1.911E-03
     0.1053             3.485E-17            1.911E-03
     0.1070             3.488E-17            1.914E-03
     0.1073             3.489E-17            1.914E-03
     0.1088             3.492E-17            1.915E-03
     0.1093             3.493E-17            1.916E-03
     0.1106             3.495E-17            1.917E-03
     0.1113             3.495E-17            1.917E-03
     0.1123             3.496E-17            1.918E-03
     0.1133             3.497E-17            1.918E-03
     0.1141             3.498E-17            1.919E-03
     0.1153             3.498E-17            1.919E-03
     0.1159             3.499E-17            1.919E-03
     0.1173             3.499E-17            1.919E-03
