                 System #      158
     Galactic longitude l    64.17
      Galactic latitude b     0.00
           distance (kpc)     8.55
    orbital period (days)    2.424
    arg. periastron (deg)  331.095
        inclination (deg)   62.022
             eccentricity    0.091
 neutron star mass (Msol)     1.40
         star mass (Msol)    30.00
       star radius (Rsol)    10.00
     star temperature (K) 33000.00
--------------------------------
orbital phase   flux > 1 TeV (ph cm-2 s-1)   (mCrab)
     0.0002             7.137E-16            3.915E-02
     0.0019             7.402E-16            4.060E-02
     0.0024             7.491E-16            4.109E-02
     0.0039             7.733E-16            4.242E-02
     0.0046             7.855E-16            4.309E-02
     0.0059             8.075E-16            4.429E-02
     0.0068             8.231E-16            4.515E-02
     0.0079             8.425E-16            4.621E-02
     0.0090             8.618E-16            4.727E-02
     0.0099             8.785E-16            4.819E-02
     0.0111             9.015E-16            4.945E-02
     0.0119             9.154E-16            5.021E-02
     0.0133             9.423E-16            5.169E-02
     0.0139             9.532E-16            5.229E-02
     0.0155             9.843E-16            5.399E-02
     0.0159             9.920E-16            5.441E-02
     0.0177             1.027E-15            5.635E-02
     0.0179             1.032E-15            5.659E-02
     0.0198             1.071E-15            5.877E-02
     0.0199             1.072E-15            5.882E-02
     0.0219             1.114E-15            6.110E-02
     0.0220             1.117E-15            6.125E-02
     0.0239             1.156E-15            6.343E-02
     0.0242             1.163E-15            6.379E-02
     0.0259             1.200E-15            6.582E-02
     0.0264             1.210E-15            6.639E-02
     0.0279             1.244E-15            6.825E-02
     0.0285             1.259E-15            6.905E-02
     0.0299             1.289E-15            7.073E-02
     0.0307             1.308E-15            7.177E-02
     0.0319             1.336E-15            7.327E-02
     0.0329             1.359E-15            7.454E-02
     0.0339             1.383E-15            7.585E-02
     0.0350             1.410E-15            7.737E-02
     0.0359             1.431E-15            7.848E-02
     0.0372             1.463E-15            8.026E-02
     0.0379             1.480E-15            8.116E-02
     0.0394             1.517E-15            8.320E-02
     0.0399             1.529E-15            8.389E-02
     0.0415             1.571E-15            8.620E-02
     0.0419             1.580E-15            8.667E-02
     0.0437             1.627E-15            8.926E-02
     0.0439             1.631E-15            8.949E-02
     0.0459             1.684E-15            9.236E-02
     0.0459             1.684E-15            9.237E-02
     0.0479             1.737E-15            9.529E-02
     0.0480             1.741E-15            9.553E-02
     0.0499             1.791E-15            9.825E-02
     0.0502             1.800E-15            9.874E-02
     0.0519             1.846E-15            1.013E-01
     0.0524             1.859E-15            1.020E-01
     0.0539             1.902E-15            1.043E-01
     0.0545             1.920E-15            1.053E-01
     0.0559             1.958E-15            1.074E-01
     0.0567             1.981E-15            1.087E-01
     0.0579             2.015E-15            1.106E-01
     0.0589             2.043E-15            1.121E-01
     0.0599             2.073E-15            1.137E-01
     0.0610             2.106E-15            1.155E-01
     0.0619             2.132E-15            1.170E-01
     0.0632             2.170E-15            1.191E-01
     0.0639             2.192E-15            1.202E-01
     0.0653             2.235E-15            1.226E-01
     0.0659             2.252E-15            1.235E-01
     0.0675             2.301E-15            1.262E-01
     0.0679             2.313E-15            1.269E-01
     0.0696             2.367E-15            1.298E-01
     0.0699             2.374E-15            1.302E-01
     0.0718             2.434E-15            1.335E-01
     0.0719             2.437E-15            1.337E-01
     0.0739             2.500E-15            1.371E-01
     0.0739             2.502E-15            1.372E-01
     0.0759             2.563E-15            1.406E-01
     0.0761             2.570E-15            1.410E-01
     0.0779             2.628E-15            1.441E-01
     0.0782             2.639E-15            1.448E-01
     0.0799             2.692E-15            1.477E-01
     0.0804             2.709E-15            1.486E-01
     0.0819             2.758E-15            1.513E-01
     0.0825             2.779E-15            1.525E-01
     0.0839             2.824E-15            1.549E-01
     0.0847             2.850E-15            1.564E-01
     0.0859             2.891E-15            1.586E-01
     0.0868             2.922E-15            1.603E-01
     0.0879             2.958E-15            1.622E-01
     0.0890             2.994E-15            1.642E-01
     0.0899             3.025E-15            1.660E-01
     0.0911             3.067E-15            1.682E-01
     0.0919             3.093E-15            1.697E-01
     0.0932             3.140E-15            1.722E-01
     0.0939             3.162E-15            1.734E-01
     0.0954             3.213E-15            1.763E-01
     0.0959             3.231E-15            1.772E-01
     0.0975             3.288E-15            1.803E-01
     0.0979             3.300E-15            1.810E-01
     0.0996             3.362E-15            1.844E-01
     0.0999             3.370E-15            1.849E-01
     0.1018             3.437E-15            1.885E-01
     0.1019             3.441E-15            1.887E-01
     0.1039             3.511E-15            1.926E-01
     0.1039             3.512E-15            1.927E-01
     0.1059             3.582E-15            1.965E-01
     0.1060             3.588E-15            1.968E-01
     0.1079             3.653E-15            2.004E-01
     0.1082             3.664E-15            2.010E-01
     0.1099             3.725E-15            2.043E-01
     0.1103             3.740E-15            2.052E-01
     0.1119             3.797E-15            2.083E-01
     0.1124             3.816E-15            2.093E-01
     0.1139             3.869E-15            2.122E-01
     0.1145             3.893E-15            2.136E-01
     0.1159             3.942E-15            2.162E-01
     0.1167             3.970E-15            2.178E-01
     0.1179             4.014E-15            2.202E-01
     0.1188             4.047E-15            2.220E-01
     0.1199             4.087E-15            2.242E-01
     0.1209             4.124E-15            2.262E-01
     0.1219             4.160E-15            2.282E-01
     0.1230             4.202E-15            2.305E-01
     0.1239             4.233E-15            2.322E-01
     0.1251             4.279E-15            2.347E-01
     0.1259             4.306E-15            2.362E-01
     0.1273             4.356E-15            2.390E-01
     0.1279             4.379E-15            2.402E-01
     0.1294             4.434E-15            2.432E-01
     0.1299             4.453E-15            2.443E-01
     0.1315             4.511E-15            2.475E-01
     0.1319             4.526E-15            2.483E-01
     0.1336             4.589E-15            2.517E-01
     0.1339             4.600E-15            2.523E-01
     0.1357             4.666E-15            2.560E-01
     0.1359             4.673E-15            2.564E-01
     0.1378             4.743E-15            2.602E-01
     0.1379             4.747E-15            2.604E-01
     0.1399             4.820E-15            2.644E-01
     0.1399             4.820E-15            2.644E-01
     0.1419             4.893E-15            2.684E-01
     0.1420             4.897E-15            2.686E-01
     0.1439             4.967E-15            2.724E-01
     0.1441             4.974E-15            2.728E-01
     0.1459             5.039E-15            2.764E-01
     0.1462             5.050E-15            2.770E-01
     0.1479             5.112E-15            2.804E-01
     0.1483             5.126E-15            2.812E-01
     0.1499             5.184E-15            2.844E-01
     0.1504             5.202E-15            2.854E-01
     0.1519             5.257E-15            2.884E-01
     0.1525             5.278E-15            2.895E-01
     0.1539             5.329E-15            2.923E-01
     0.1546             5.352E-15            2.936E-01
     0.1559             5.400E-15            2.962E-01
     0.1566             5.427E-15            2.977E-01
     0.1579             5.471E-15            3.001E-01
     0.1587             5.501E-15            3.017E-01
     0.1599             5.542E-15            3.040E-01
     0.1608             5.574E-15            3.058E-01
     0.1619             5.612E-15            3.078E-01
     0.1629             5.647E-15            3.097E-01
     0.1639             5.681E-15            3.116E-01
     0.1650             5.719E-15            3.137E-01
     0.1659             5.750E-15            3.154E-01
     0.1670             5.789E-15            3.176E-01
     0.1679             5.818E-15            3.192E-01
     0.1691             5.860E-15            3.214E-01
     0.1699             5.886E-15            3.229E-01
     0.1712             5.929E-15            3.252E-01
     0.1719             5.952E-15            3.265E-01
     0.1733             5.998E-15            3.290E-01
     0.1739             6.018E-15            3.301E-01
     0.1753             6.065E-15            3.327E-01
     0.1759             6.083E-15            3.337E-01
     0.1774             6.131E-15            3.363E-01
     0.1779             6.147E-15            3.372E-01
     0.1795             6.197E-15            3.399E-01
     0.1799             6.210E-15            3.406E-01
     0.1815             6.260E-15            3.434E-01
     0.1819             6.272E-15            3.440E-01
     0.1836             6.323E-15            3.468E-01
     0.1839             6.332E-15            3.473E-01
     0.1856             6.384E-15            3.502E-01
     0.1859             6.392E-15            3.506E-01
     0.1877             6.444E-15            3.535E-01
     0.1879             6.449E-15            3.538E-01
     0.1897             6.501E-15            3.566E-01
     0.1899             6.505E-15            3.569E-01
     0.1918             6.558E-15            3.597E-01
     0.1919             6.561E-15            3.599E-01
     0.1938             6.612E-15            3.627E-01
     0.1939             6.614E-15            3.628E-01
     0.1959             6.665E-15            3.656E-01
     0.1959             6.665E-15            3.656E-01
     0.1979             6.715E-15            3.684E-01
     0.1979             6.716E-15            3.684E-01
     0.1999             6.763E-15            3.710E-01
     0.2000             6.765E-15            3.711E-01
     0.2019             6.809E-15            3.735E-01
     0.2020             6.812E-15            3.737E-01
     0.2039             6.853E-15            3.759E-01
     0.2040             6.856E-15            3.761E-01
