                 System #       83
     Galactic longitude l   -60.24
      Galactic latitude b     0.00
           distance (kpc)     7.23
    orbital period (days)   18.208
    arg. periastron (deg)  283.549
        inclination (deg)   56.564
             eccentricity    0.635
 neutron star mass (Msol)     1.40
         star mass (Msol)    30.00
       star radius (Rsol)    10.00
     star temperature (K) 33000.00
--------------------------------
orbital phase   flux > 1 TeV (ph cm-2 s-1)   (mCrab)
     0.0012             1.609E-17            8.824E-04
     0.0013             1.609E-17            8.826E-04
     0.0032             1.615E-17            8.860E-04
     0.0046             1.620E-17            8.885E-04
     0.0052             1.622E-17            8.896E-04
     0.0072             1.628E-17            8.932E-04
     0.0078             1.631E-17            8.945E-04
     0.0092             1.635E-17            8.970E-04
     0.0111             1.642E-17            9.005E-04
     0.0112             1.642E-17            9.007E-04
     0.0132             1.649E-17            9.045E-04
     0.0143             1.653E-17            9.067E-04
     0.0152             1.656E-17            9.083E-04
     0.0172             1.663E-17            9.122E-04
     0.0176             1.664E-17            9.130E-04
     0.0192             1.670E-17            9.161E-04
     0.0209             1.676E-17            9.195E-04
     0.0212             1.677E-17            9.200E-04
     0.0232             1.685E-17            9.240E-04
     0.0241             1.688E-17            9.260E-04
     0.0252             1.692E-17            9.281E-04
     0.0272             1.699E-17            9.322E-04
     0.0274             1.700E-17            9.327E-04
     0.0292             1.707E-17            9.363E-04
     0.0307             1.713E-17            9.394E-04
     0.0312             1.714E-17            9.404E-04
     0.0332             1.722E-17            9.446E-04
     0.0339             1.725E-17            9.463E-04
     0.0352             1.730E-17            9.489E-04
     0.0372             1.738E-17            9.532E-04
     0.0372             1.738E-17            9.533E-04
     0.0392             1.745E-17            9.575E-04
     0.0405             1.751E-17            9.604E-04
     0.0412             1.753E-17            9.618E-04
     0.0432             1.761E-17            9.662E-04
     0.0438             1.764E-17            9.675E-04
     0.0452             1.770E-17            9.707E-04
     0.0470             1.777E-17            9.748E-04
     0.0472             1.778E-17            9.751E-04
     0.0492             1.786E-17            9.797E-04
     0.0503             1.791E-17            9.822E-04
     0.0512             1.794E-17            9.842E-04
     0.0532             1.803E-17            9.888E-04
     0.0536             1.804E-17            9.897E-04
     0.0552             1.811E-17            9.935E-04
     0.0568             1.818E-17            9.974E-04
     0.0572             1.820E-17            9.981E-04
     0.0592             1.828E-17            1.003E-03
     0.0601             1.832E-17            1.005E-03
     0.0612             1.837E-17            1.008E-03
