                 System #       39
     Galactic longitude l   -31.37
      Galactic latitude b     0.00
           distance (kpc)     4.80
    orbital period (days) 2377.158
    arg. periastron (deg)  502.103
        inclination (deg)   70.812
             eccentricity    0.789
 neutron star mass (Msol)     1.40
         star mass (Msol)    30.00
       star radius (Rsol)    10.00
     star temperature (K) 33000.00
--------------------------------
orbital phase   flux > 1 TeV (ph cm-2 s-1)   (mCrab)
     0.0002             3.746E-18            2.055E-04
     0.0016             3.757E-18            2.061E-04
     0.0035             3.773E-18            2.070E-04
     0.0036             3.773E-18            2.070E-04
     0.0056             3.790E-18            2.079E-04
     0.0068             3.801E-18            2.085E-04
     0.0076             3.807E-18            2.088E-04
     0.0096             3.824E-18            2.097E-04
     0.0101             3.829E-18            2.100E-04
     0.0116             3.841E-18            2.107E-04
     0.0134             3.857E-18            2.116E-04
     0.0136             3.858E-18            2.116E-04
     0.0156             3.876E-18            2.126E-04
     0.0167             3.886E-18            2.132E-04
     0.0176             3.894E-18            2.136E-04
     0.0196             3.912E-18            2.146E-04
     0.0200             3.916E-18            2.148E-04
     0.0216             3.930E-18            2.156E-04
     0.0232             3.945E-18            2.164E-04
     0.0236             3.949E-18            2.166E-04
     0.0256             3.967E-18            2.176E-04
     0.0264             3.976E-18            2.181E-04
     0.0276             3.986E-18            2.187E-04
     0.0296             4.006E-18            2.197E-04
     0.0297             4.007E-18            2.198E-04
     0.0316             4.025E-18            2.208E-04
     0.0329             4.038E-18            2.215E-04
     0.0336             4.045E-18            2.219E-04
     0.0356             4.065E-18            2.230E-04
     0.0361             4.070E-18            2.232E-04
     0.0376             4.085E-18            2.241E-04
     0.0392             4.102E-18            2.250E-04
     0.0396             4.105E-18            2.252E-04
     0.0416             4.126E-18            2.263E-04
     0.0424             4.135E-18            2.268E-04
     0.0436             4.147E-18            2.275E-04
     0.0456             4.168E-18            2.287E-04
     0.0456             4.169E-18            2.287E-04
     0.0476             4.190E-18            2.298E-04
     0.0487             4.202E-18            2.305E-04
     0.0496             4.212E-18            2.310E-04
     0.0516             4.234E-18            2.322E-04
     0.0518             4.237E-18            2.324E-04
     0.0536             4.256E-18            2.335E-04
     0.0550             4.272E-18            2.343E-04
     0.0556             4.279E-18            2.347E-04
     0.0576             4.302E-18            2.360E-04
     0.0581             4.307E-18            2.363E-04
     0.0596             4.325E-18            2.372E-04
     0.0611             4.344E-18            2.383E-04
     0.0616             4.348E-18            2.385E-04
     0.0636             4.372E-18            2.398E-04
     0.0642             4.380E-18            2.403E-04
     0.0656             4.397E-18            2.412E-04
     0.0673             4.418E-18            2.423E-04
     0.0676             4.421E-18            2.425E-04
     0.0696             4.446E-18            2.439E-04
     0.0703             4.456E-18            2.444E-04
     0.0716             4.472E-18            2.453E-04
     0.0733             4.495E-18            2.466E-04
     0.0736             4.497E-18            2.467E-04
     0.0756             4.524E-18            2.481E-04
     0.0764             4.534E-18            2.487E-04
     0.0776             4.550E-18            2.496E-04
     0.0793             4.574E-18            2.509E-04
     0.0796             4.577E-18            2.511E-04
     0.0816             4.604E-18            2.525E-04
     0.0823             4.615E-18            2.531E-04
     0.0836             4.632E-18            2.541E-04
     0.0853             4.656E-18            2.554E-04
     0.0856             4.660E-18            2.556E-04
     0.0876             4.688E-18            2.572E-04
     0.0882             4.698E-18            2.577E-04
     0.0896             4.717E-18            2.587E-04
     0.0912             4.741E-18            2.601E-04
     0.0916             4.746E-18            2.603E-04
     0.0936             4.776E-18            2.620E-04
     0.0941             4.784E-18            2.624E-04
     0.0956             4.806E-18            2.636E-04
     0.0970             4.829E-18            2.649E-04
     0.0976             4.837E-18            2.653E-04
     0.0996             4.868E-18            2.670E-04
     0.0999             4.874E-18            2.673E-04
     0.1016             4.900E-18            2.688E-04
     0.1028             4.919E-18            2.699E-04
     0.1036             4.932E-18            2.706E-04
     0.1056             4.965E-18            2.724E-04
     0.1056             4.966E-18            2.724E-04
     0.1076             4.998E-18            2.742E-04
     0.1084             5.013E-18            2.750E-04
     0.1096             5.032E-18            2.760E-04
     0.1113             5.062E-18            2.777E-04
     0.1116             5.066E-18            2.779E-04
     0.1136             5.102E-18            2.798E-04
     0.1141             5.111E-18            2.803E-04
     0.1156             5.137E-18            2.818E-04
     0.1169             5.161E-18            2.831E-04
     0.1176             5.173E-18            2.838E-04
     0.1196             5.210E-18            2.858E-04
     0.1196             5.211E-18            2.859E-04
