                 System #      123
     Galactic longitude l    22.67
      Galactic latitude b     0.00
           distance (kpc)    10.34
    orbital period (days)  521.531
    arg. periastron (deg)  536.719
        inclination (deg)  102.085
             eccentricity    0.381
 neutron star mass (Msol)     1.40
         star mass (Msol)    30.00
       star radius (Rsol)    10.00
     star temperature (K) 33000.00
--------------------------------
orbital phase   flux > 1 TeV (ph cm-2 s-1)   (mCrab)
     0.0009             5.587E-14            3.065E+00
     0.0020             5.595E-14            3.069E+00
     0.0029             5.603E-14            3.073E+00
     0.0047             5.616E-14            3.081E+00
     0.0049             5.618E-14            3.082E+00
     0.0069             5.633E-14            3.090E+00
     0.0074             5.637E-14            3.092E+00
     0.0089             5.649E-14            3.099E+00
     0.0101             5.658E-14            3.104E+00
     0.0109             5.665E-14            3.107E+00
     0.0127             5.679E-14            3.115E+00
     0.0129             5.680E-14            3.116E+00
     0.0149             5.696E-14            3.124E+00
     0.0154             5.700E-14            3.127E+00
     0.0169             5.712E-14            3.133E+00
     0.0181             5.721E-14            3.138E+00
     0.0189             5.727E-14            3.142E+00
     0.0208             5.742E-14            3.150E+00
     0.0209             5.743E-14            3.150E+00
     0.0229             5.759E-14            3.159E+00
     0.0235             5.763E-14            3.161E+00
     0.0249             5.775E-14            3.168E+00
     0.0261             5.785E-14            3.173E+00
     0.0269             5.791E-14            3.177E+00
     0.0288             5.806E-14            3.185E+00
     0.0289             5.807E-14            3.185E+00
     0.0309             5.823E-14            3.194E+00
     0.0315             5.827E-14            3.196E+00
     0.0329             5.839E-14            3.203E+00
     0.0341             5.849E-14            3.208E+00
     0.0349             5.855E-14            3.212E+00
     0.0368             5.870E-14            3.220E+00
     0.0369             5.871E-14            3.221E+00
     0.0389             5.887E-14            3.229E+00
     0.0394             5.891E-14            3.232E+00
     0.0409             5.903E-14            3.238E+00
     0.0420             5.913E-14            3.243E+00
     0.0429             5.920E-14            3.247E+00
     0.0447             5.934E-14            3.255E+00
     0.0449             5.936E-14            3.256E+00
     0.0469             5.952E-14            3.265E+00
     0.0473             5.956E-14            3.267E+00
     0.0489             5.969E-14            3.274E+00
     0.0499             5.977E-14            3.279E+00
     0.0509             5.985E-14            3.283E+00
     0.0526             5.999E-14            3.291E+00
     0.0529             6.002E-14            3.292E+00
     0.0549             6.018E-14            3.301E+00
     0.0552             6.020E-14            3.302E+00
     0.0569             6.035E-14            3.310E+00
     0.0578             6.042E-14            3.314E+00
     0.0589             6.051E-14            3.319E+00
     0.0604             6.063E-14            3.326E+00
     0.0609             6.068E-14            3.328E+00
     0.0629             6.084E-14            3.338E+00
     0.0630             6.085E-14            3.338E+00
     0.0649             6.101E-14            3.347E+00
     0.0656             6.106E-14            3.349E+00
     0.0669             6.117E-14            3.356E+00
     0.0681             6.128E-14            3.361E+00
     0.0689             6.134E-14            3.365E+00
     0.0707             6.149E-14            3.373E+00
     0.0709             6.151E-14            3.374E+00
     0.0729             6.167E-14            3.383E+00
     0.0733             6.170E-14            3.385E+00
     0.0749             6.184E-14            3.392E+00
     0.0759             6.192E-14            3.396E+00
     0.0769             6.201E-14            3.401E+00
     0.0784             6.213E-14            3.408E+00
     0.0789             6.217E-14            3.410E+00
     0.0809             6.234E-14            3.420E+00
     0.0810             6.234E-14            3.420E+00
     0.0829             6.251E-14            3.429E+00
     0.0835             6.256E-14            3.432E+00
     0.0849             6.267E-14            3.438E+00
     0.0861             6.277E-14            3.443E+00
     0.0869             6.284E-14            3.447E+00
     0.0886             6.298E-14            3.455E+00
     0.0889             6.301E-14            3.456E+00
     0.0909             6.317E-14            3.465E+00
     0.0911             6.319E-14            3.466E+00
     0.0929             6.334E-14            3.474E+00
     0.0936             6.340E-14            3.478E+00
     0.0949             6.350E-14            3.483E+00
     0.0961             6.360E-14            3.489E+00
     0.0969             6.367E-14            3.492E+00
     0.0986             6.381E-14            3.500E+00
     0.0989             6.383E-14            3.501E+00
     0.1009             6.400E-14            3.510E+00
     0.1011             6.401E-14            3.511E+00
     0.1029             6.416E-14            3.519E+00
     0.1036             6.422E-14            3.523E+00
     0.1049             6.432E-14            3.528E+00
     0.1061             6.442E-14            3.534E+00
     0.1069             6.448E-14            3.537E+00
     0.1086             6.462E-14            3.545E+00
     0.1089             6.465E-14            3.546E+00
     0.1109             6.481E-14            3.555E+00
     0.1110             6.482E-14            3.555E+00
     0.1129             6.497E-14            3.564E+00
     0.1135             6.501E-14            3.566E+00
     0.1149             6.512E-14            3.572E+00
     0.1160             6.521E-14            3.577E+00
     0.1169             6.528E-14            3.581E+00
     0.1184             6.540E-14            3.587E+00
     0.1189             6.544E-14            3.590E+00
     0.1208             6.559E-14            3.598E+00
     0.1209             6.559E-14            3.598E+00
     0.1229             6.575E-14            3.606E+00
     0.1233             6.577E-14            3.608E+00
     0.1249             6.590E-14            3.615E+00
     0.1257             6.595E-14            3.618E+00
     0.1269             6.605E-14            3.623E+00
     0.1281             6.613E-14            3.628E+00
     0.1289             6.620E-14            3.631E+00
     0.1305             6.631E-14            3.637E+00
     0.1309             6.634E-14            3.639E+00
     0.1329             6.648E-14            3.647E+00
     0.1329             6.649E-14            3.647E+00
     0.1349             6.663E-14            3.655E+00
     0.1353             6.665E-14            3.656E+00
     0.1369             6.677E-14            3.662E+00
     0.1377             6.682E-14            3.665E+00
     0.1389             6.690E-14            3.670E+00
     0.1400             6.698E-14            3.674E+00
     0.1409             6.704E-14            3.677E+00
     0.1424             6.714E-14            3.683E+00
     0.1429             6.717E-14            3.685E+00
     0.1447             6.729E-14            3.691E+00
     0.1449             6.730E-14            3.692E+00
     0.1469             6.742E-14            3.698E+00
     0.1471             6.743E-14            3.699E+00
     0.1489             6.754E-14            3.705E+00
     0.1494             6.757E-14            3.707E+00
     0.1509             6.766E-14            3.711E+00
     0.1518             6.771E-14            3.714E+00
     0.1529             6.777E-14            3.718E+00
     0.1541             6.784E-14            3.721E+00
     0.1549             6.788E-14            3.724E+00
     0.1564             6.796E-14            3.728E+00
     0.1569             6.798E-14            3.729E+00
     0.1587             6.807E-14            3.734E+00
     0.1589             6.808E-14            3.735E+00
     0.1609             6.818E-14            3.740E+00
     0.1610             6.818E-14            3.740E+00
     0.1629             6.826E-14            3.745E+00
     0.1633             6.828E-14            3.745E+00
     0.1649             6.835E-14            3.749E+00
     0.1655             6.837E-14            3.750E+00
     0.1669             6.842E-14            3.753E+00
     0.1678             6.845E-14            3.755E+00
     0.1689             6.849E-14            3.757E+00
     0.1701             6.853E-14            3.759E+00
     0.1709             6.855E-14            3.760E+00
     0.1723             6.859E-14            3.763E+00
     0.1729             6.861E-14            3.763E+00
     0.1746             6.865E-14            3.766E+00
     0.1749             6.865E-14            3.766E+00
     0.1768             6.869E-14            3.768E+00
     0.1769             6.869E-14            3.768E+00
     0.1789             6.872E-14            3.770E+00
     0.1790             6.872E-14            3.770E+00
     0.1809             6.874E-14            3.771E+00
     0.1812             6.874E-14            3.771E+00
     0.1829             6.875E-14            3.771E+00
     0.1834             6.875E-14            3.771E+00
     0.1849             6.874E-14            3.771E+00
     0.1856             6.874E-14            3.771E+00
     0.1869             6.873E-14            3.770E+00
     0.1878             6.872E-14            3.770E+00
     0.1889             6.870E-14            3.769E+00
     0.1900             6.868E-14            3.768E+00
     0.1909             6.866E-14            3.767E+00
     0.1921             6.863E-14            3.765E+00
     0.1929             6.861E-14            3.764E+00
     0.1943             6.857E-14            3.761E+00
     0.1949             6.855E-14            3.760E+00
     0.1964             6.848E-14            3.757E+00
     0.1969             6.846E-14            3.755E+00
     0.1986             6.838E-14            3.751E+00
     0.1989             6.836E-14            3.750E+00
     0.2007             6.826E-14            3.744E+00
     0.2009             6.825E-14            3.744E+00
     0.2028             6.812E-14            3.737E+00
     0.2029             6.811E-14            3.736E+00
     0.2049             6.796E-14            3.728E+00
     0.2049             6.796E-14            3.728E+00
     0.2069             6.778E-14            3.718E+00
     0.2070             6.777E-14            3.718E+00
     0.2089             6.759E-14            3.708E+00
     0.2091             6.757E-14            3.706E+00
     0.2109             6.737E-14            3.695E+00
     0.2112             6.733E-14            3.694E+00
     0.2129             6.712E-14            3.682E+00
     0.2133             6.708E-14            3.679E+00
     0.2149             6.685E-14            3.667E+00
     0.2153             6.679E-14            3.664E+00
     0.2169             6.656E-14            3.651E+00
     0.2174             6.648E-14            3.647E+00
     0.2189             6.623E-14            3.633E+00
     0.2194             6.614E-14            3.628E+00
     0.2209             6.587E-14            3.613E+00
     0.2215             6.577E-14            3.608E+00
     0.2229             6.548E-14            3.592E+00
     0.2235             6.536E-14            3.586E+00
     0.2249             6.506E-14            3.569E+00
     0.2255             6.493E-14            3.562E+00
     0.2269             6.460E-14            3.544E+00
     0.2275             6.446E-14            3.536E+00
     0.2289             6.410E-14            3.516E+00
     0.2295             6.394E-14            3.508E+00
     0.2309             6.356E-14            3.487E+00
     0.2315             6.340E-14            3.478E+00
     0.2329             6.298E-14            3.455E+00
     0.2335             6.281E-14            3.445E+00
     0.2349             6.235E-14            3.420E+00
     0.2354             6.218E-14            3.411E+00
     0.2369             6.168E-14            3.384E+00
     0.2374             6.151E-14            3.374E+00
     0.2389             6.096E-14            3.344E+00
     0.2393             6.080E-14            3.335E+00
     0.2409             6.019E-14            3.301E+00
     0.2413             6.004E-14            3.293E+00
     0.2429             5.936E-14            3.256E+00
