                 System #      102
     Galactic longitude l    15.31
      Galactic latitude b     0.00
           distance (kpc)    14.71
    orbital period (days)   68.556
    arg. periastron (deg)  286.442
        inclination (deg)  156.043
             eccentricity    0.782
 neutron star mass (Msol)     1.40
         star mass (Msol)    30.00
       star radius (Rsol)    10.00
     star temperature (K) 33000.00
--------------------------------
orbital phase   flux > 1 TeV (ph cm-2 s-1)   (mCrab)
     0.0008             5.323E-16            2.920E-02
     0.0012             5.329E-16            2.923E-02
     0.0028             5.355E-16            2.937E-02
     0.0032             5.362E-16            2.941E-02
     0.0048             5.388E-16            2.955E-02
     0.0053             5.396E-16            2.960E-02
     0.0068             5.421E-16            2.974E-02
     0.0073             5.430E-16            2.978E-02
     0.0088             5.455E-16            2.992E-02
     0.0093             5.464E-16            2.997E-02
     0.0108             5.490E-16            3.012E-02
     0.0113             5.499E-16            3.017E-02
     0.0128             5.526E-16            3.031E-02
     0.0133             5.535E-16            3.036E-02
     0.0148             5.562E-16            3.051E-02
     0.0152             5.570E-16            3.056E-02
     0.0168             5.600E-16            3.072E-02
     0.0172             5.607E-16            3.076E-02
     0.0188             5.638E-16            3.093E-02
     0.0191             5.644E-16            3.096E-02
     0.0208             5.678E-16            3.115E-02
     0.0210             5.681E-16            3.116E-02
     0.0228             5.718E-16            3.137E-02
     0.0228             5.719E-16            3.137E-02
     0.0247             5.757E-16            3.158E-02
     0.0248             5.760E-16            3.159E-02
     0.0265             5.796E-16            3.180E-02
     0.0268             5.802E-16            3.183E-02
     0.0283             5.836E-16            3.201E-02
     0.0288             5.846E-16            3.207E-02
     0.0301             5.876E-16            3.223E-02
     0.0308             5.891E-16            3.231E-02
     0.0319             5.916E-16            3.245E-02
     0.0328             5.937E-16            3.257E-02
     0.0337             5.957E-16            3.268E-02
     0.0348             5.984E-16            3.283E-02
     0.0354             5.999E-16            3.291E-02
     0.0368             6.033E-16            3.309E-02
     0.0371             6.041E-16            3.314E-02
     0.0388             6.083E-16            3.337E-02
     0.0388             6.083E-16            3.337E-02
     0.0405             6.127E-16            3.361E-02
     0.0408             6.135E-16            3.365E-02
     0.0421             6.170E-16            3.385E-02
     0.0428             6.188E-16            3.394E-02
     0.0438             6.214E-16            3.409E-02
     0.0448             6.243E-16            3.424E-02
     0.0454             6.259E-16            3.434E-02
     0.0468             6.299E-16            3.455E-02
     0.0470             6.305E-16            3.458E-02
     0.0486             6.351E-16            3.484E-02
     0.0488             6.357E-16            3.487E-02
     0.0502             6.397E-16            3.509E-02
     0.0508             6.417E-16            3.520E-02
     0.0517             6.444E-16            3.535E-02
     0.0528             6.479E-16            3.554E-02
     0.0532             6.492E-16            3.561E-02
     0.0547             6.540E-16            3.588E-02
     0.0548             6.543E-16            3.589E-02
     0.0562             6.589E-16            3.615E-02
     0.0568             6.609E-16            3.625E-02
     0.0577             6.639E-16            3.642E-02
     0.0588             6.677E-16            3.663E-02
     0.0591             6.689E-16            3.669E-02
     0.0606             6.740E-16            3.697E-02
     0.0608             6.748E-16            3.702E-02
     0.0620             6.791E-16            3.725E-02
     0.0628             6.821E-16            3.742E-02
     0.0634             6.843E-16            3.754E-02
     0.0648             6.896E-16            3.783E-02
     0.0648             6.897E-16            3.783E-02
     0.0661             6.949E-16            3.812E-02
     0.0668             6.976E-16            3.827E-02
     0.0675             7.003E-16            3.841E-02
     0.0688             7.057E-16            3.871E-02
     0.0688             7.058E-16            3.872E-02
     0.0701             7.112E-16            3.901E-02
     0.0708             7.143E-16            3.918E-02
     0.0714             7.168E-16            3.932E-02
     0.0727             7.224E-16            3.963E-02
     0.0728             7.231E-16            3.966E-02
     0.0739             7.281E-16            3.994E-02
     0.0748             7.323E-16            4.017E-02
     0.0751             7.339E-16            4.026E-02
     0.0764             7.397E-16            4.058E-02
     0.0768             7.418E-16            4.069E-02
     0.0776             7.456E-16            4.090E-02
     0.0788             7.516E-16            4.123E-02
     0.0788             7.518E-16            4.124E-02
     0.0799             7.576E-16            4.156E-02
     0.0808             7.622E-16            4.181E-02
     0.0811             7.637E-16            4.189E-02
     0.0822             7.699E-16            4.223E-02
     0.0828             7.731E-16            4.241E-02
     0.0833             7.761E-16            4.257E-02
     0.0844             7.824E-16            4.292E-02
     0.0848             7.845E-16            4.303E-02
     0.0855             7.888E-16            4.327E-02
     0.0866             7.952E-16            4.362E-02
     0.0868             7.964E-16            4.369E-02
     0.0877             8.017E-16            4.398E-02
     0.0887             8.083E-16            4.434E-02
     0.0888             8.089E-16            4.437E-02
     0.0897             8.149E-16            4.470E-02
     0.0907             8.216E-16            4.507E-02
     0.0908             8.220E-16            4.509E-02
     0.0917             8.283E-16            4.544E-02
     0.0927             8.351E-16            4.581E-02
     0.0928             8.358E-16            4.585E-02
     0.0937             8.420E-16            4.619E-02
     0.0946             8.490E-16            4.657E-02
     0.0948             8.503E-16            4.664E-02
     0.0956             8.560E-16            4.696E-02
     0.0965             8.631E-16            4.734E-02
     0.0968             8.656E-16            4.748E-02
     0.0974             8.702E-16            4.774E-02
     0.0983             8.774E-16            4.813E-02
     0.0988             8.817E-16            4.837E-02
     0.0992             8.847E-16            4.853E-02
     0.1000             8.920E-16            4.893E-02
     0.1008             8.987E-16            4.930E-02
     0.1009             8.994E-16            4.934E-02
     0.1017             9.069E-16            4.975E-02
     0.1025             9.144E-16            5.016E-02
     0.1028             9.167E-16            5.028E-02
     0.1034             9.219E-16            5.057E-02
     0.1042             9.295E-16            5.099E-02
     0.1048             9.357E-16            5.133E-02
     0.1050             9.372E-16            5.141E-02
     0.1057             9.449E-16            5.183E-02
     0.1065             9.526E-16            5.226E-02
     0.1068             9.558E-16            5.243E-02
     0.1072             9.604E-16            5.268E-02
     0.1080             9.683E-16            5.311E-02
     0.1087             9.761E-16            5.354E-02
     0.1088             9.771E-16            5.360E-02
     0.1094             9.840E-16            5.398E-02
     0.1101             9.920E-16            5.442E-02
     0.1108             9.996E-16            5.483E-02
     0.1108             9.999E-16            5.485E-02
     0.1115             1.008E-15            5.529E-02
     0.1122             1.016E-15            5.573E-02
     0.1128             1.023E-15            5.614E-02
     0.1129             1.024E-15            5.617E-02
     0.1135             1.032E-15            5.661E-02
     0.1141             1.040E-15            5.705E-02
     0.1148             1.048E-15            5.749E-02
     0.1148             1.048E-15            5.750E-02
     0.1154             1.056E-15            5.793E-02
     0.1160             1.064E-15            5.837E-02
     0.1166             1.072E-15            5.881E-02
     0.1168             1.074E-15            5.893E-02
     0.1172             1.080E-15            5.924E-02
     0.1178             1.088E-15            5.967E-02
     0.1184             1.096E-15            6.010E-02
     0.1188             1.101E-15            6.041E-02
     0.1190             1.103E-15            6.053E-02
     0.1195             1.111E-15            6.095E-02
     0.1201             1.119E-15            6.137E-02
     0.1206             1.126E-15            6.179E-02
     0.1208             1.129E-15            6.191E-02
     0.1212             1.134E-15            6.219E-02
     0.1217             1.141E-15            6.260E-02
     0.1222             1.148E-15            6.299E-02
     0.1228             1.155E-15            6.337E-02
     0.1228             1.156E-15            6.340E-02
     0.1233             1.162E-15            6.375E-02
     0.1238             1.169E-15            6.412E-02
     0.1243             1.176E-15            6.448E-02
     0.1248             1.182E-15            6.483E-02
     0.1248             1.182E-15            6.484E-02
     0.1253             1.176E-15            6.453E-02
     0.1258             1.170E-15            6.419E-02
     0.1263             1.164E-15            6.386E-02
     0.1267             1.158E-15            6.354E-02
     0.1268             1.157E-15            6.349E-02
     0.1272             1.153E-15            6.323E-02
     0.1277             1.147E-15            6.294E-02
     0.1281             1.142E-15            6.266E-02
     0.1286             1.137E-15            6.239E-02
     0.1288             1.135E-15            6.228E-02
     0.1291             1.133E-15            6.214E-02
     0.1295             1.128E-15            6.189E-02
     0.1300             1.124E-15            6.166E-02
     0.1304             1.120E-15            6.144E-02
     0.1308             1.117E-15            6.127E-02
     0.1309             1.116E-15            6.124E-02
     0.1313             1.113E-15            6.104E-02
     0.1317             1.109E-15            6.086E-02
     0.1322             1.106E-15            6.069E-02
     0.1326             1.103E-15            6.053E-02
     0.1328             1.102E-15            6.047E-02
     0.1331             1.101E-15            6.038E-02
     0.1335             1.098E-15            6.024E-02
     0.1339             1.096E-15            6.012E-02
     0.1344             1.094E-15            6.000E-02
     0.1348             1.092E-15            5.990E-02
     0.1348             1.092E-15            5.990E-02
     0.1353             1.090E-15            5.980E-02
     0.1357             1.089E-15            5.972E-02
     0.1361             1.087E-15            5.964E-02
     0.1366             1.086E-15            5.958E-02
     0.1368             1.086E-15            5.955E-02
     0.1370             1.085E-15            5.953E-02
     0.1374             1.084E-15            5.948E-02
     0.1379             1.084E-15            5.945E-02
     0.1383             1.083E-15            5.942E-02
     0.1388             1.083E-15            5.940E-02
     0.1388             1.083E-15            5.940E-02
     0.1392             1.083E-15            5.940E-02
     0.1397             1.083E-15            5.941E-02
     0.1401             1.083E-15            5.942E-02
     0.1406             1.084E-15            5.945E-02
     0.1408             1.084E-15            5.947E-02
     0.1410             1.085E-15            5.949E-02
     0.1415             1.085E-15            5.954E-02
     0.1420             1.087E-15            5.960E-02
     0.1424             1.088E-15            5.968E-02
     0.1428             1.089E-15            5.975E-02
     0.1429             1.090E-15            5.977E-02
     0.1434             1.091E-15            5.986E-02
     0.1439             1.093E-15            5.998E-02
     0.1444             1.096E-15            6.010E-02
     0.1448             1.097E-15            6.020E-02
     0.1448             1.097E-15            6.016E-02
     0.1453             1.087E-15            5.965E-02
     0.1458             1.078E-15            5.913E-02
     0.1464             1.069E-15            5.862E-02
     0.1468             1.061E-15            5.818E-02
     0.1469             1.059E-15            5.811E-02
     0.1474             1.050E-15            5.759E-02
     0.1479             1.041E-15            5.708E-02
     0.1485             1.031E-15            5.657E-02
     0.1488             1.025E-15            5.624E-02
     0.1490             1.022E-15            5.606E-02
     0.1495             1.013E-15            5.555E-02
     0.1501             1.004E-15            5.505E-02
     0.1507             9.946E-16            5.456E-02
     0.1508             9.925E-16            5.444E-02
     0.1512             9.856E-16            5.406E-02
     0.1518             9.767E-16            5.357E-02
     0.1524             9.679E-16            5.309E-02
     0.1528             9.622E-16            5.278E-02
     0.1530             9.592E-16            5.262E-02
     0.1536             9.507E-16            5.215E-02
     0.1542             9.422E-16            5.169E-02
     0.1548             9.346E-16            5.127E-02
     0.1549             9.339E-16            5.123E-02
     0.1555             9.257E-16            5.078E-02
     0.1561             9.176E-16            5.034E-02
     0.1568             9.097E-16            4.990E-02
     0.1568             9.095E-16            4.989E-02
     0.1575             9.019E-16            4.947E-02
     0.1581             8.942E-16            4.905E-02
     0.1588             8.867E-16            4.864E-02
     0.1588             8.866E-16            4.863E-02
     0.1595             8.791E-16            4.823E-02
     0.1602             8.718E-16            4.782E-02
     0.1608             8.659E-16            4.750E-02
     0.1609             8.646E-16            4.743E-02
     0.1617             8.575E-16            4.704E-02
     0.1624             8.506E-16            4.666E-02
     0.1628             8.469E-16            4.646E-02
     0.1632             8.437E-16            4.628E-02
     0.1639             8.370E-16            4.591E-02
     0.1647             8.304E-16            4.555E-02
     0.1648             8.295E-16            4.550E-02
     0.1655             8.239E-16            4.519E-02
     0.1663             8.175E-16            4.484E-02
     0.1668             8.134E-16            4.462E-02
     0.1671             8.111E-16            4.449E-02
     0.1679             8.049E-16            4.415E-02
     0.1688             7.988E-16            4.382E-02
     0.1688             7.986E-16            4.381E-02
     0.1696             7.928E-16            4.349E-02
     0.1705             7.869E-16            4.316E-02
     0.1708             7.848E-16            4.305E-02
     0.1714             7.810E-16            4.284E-02
     0.1723             7.753E-16            4.253E-02
     0.1728             7.719E-16            4.234E-02
     0.1732             7.696E-16            4.222E-02
     0.1741             7.640E-16            4.191E-02
     0.1748             7.599E-16            4.168E-02
     0.1750             7.585E-16            4.161E-02
     0.1760             7.531E-16            4.131E-02
     0.1768             7.486E-16            4.106E-02
     0.1770             7.478E-16            4.102E-02
     0.1779             7.425E-16            4.073E-02
     0.1788             7.379E-16            4.048E-02
     0.1789             7.373E-16            4.044E-02
     0.1799             7.321E-16            4.016E-02
     0.1808             7.279E-16            3.993E-02
     0.1810             7.271E-16            3.988E-02
     0.1820             7.220E-16            3.961E-02
     0.1828             7.183E-16            3.940E-02
     0.1831             7.171E-16            3.934E-02
     0.1841             7.122E-16            3.907E-02
     0.1848             7.093E-16            3.891E-02
     0.1852             7.074E-16            3.880E-02
     0.1863             7.026E-16            3.854E-02
     0.1868             7.006E-16            3.843E-02
     0.1875             6.979E-16            3.828E-02
     0.1886             6.932E-16            3.803E-02
     0.1888             6.924E-16            3.798E-02
     0.1897             6.886E-16            3.777E-02
     0.1908             6.845E-16            3.755E-02
     0.1909             6.841E-16            3.752E-02
     0.1921             6.795E-16            3.728E-02
     0.1928             6.769E-16            3.713E-02
     0.1933             6.751E-16            3.703E-02
     0.1945             6.707E-16            3.679E-02
     0.1948             6.697E-16            3.674E-02
     0.1958             6.663E-16            3.655E-02
     0.1968             6.628E-16            3.636E-02
     0.1970             6.620E-16            3.631E-02
     0.1983             6.577E-16            3.608E-02
     0.1988             6.561E-16            3.599E-02
     0.1996             6.535E-16            3.585E-02
     0.2008             6.496E-16            3.563E-02
     0.2009             6.493E-16            3.562E-02
     0.2022             6.452E-16            3.539E-02
     0.2028             6.434E-16            3.529E-02
     0.2036             6.411E-16            3.517E-02
     0.2048             6.374E-16            3.496E-02
     0.2049             6.370E-16            3.494E-02
     0.2063             6.330E-16            3.472E-02
     0.2068             6.316E-16            3.465E-02
     0.2077             6.291E-16            3.451E-02
     0.2088             6.260E-16            3.434E-02
     0.2091             6.251E-16            3.429E-02
     0.2106             6.212E-16            3.408E-02
     0.2108             6.206E-16            3.404E-02
     0.2120             6.174E-16            3.387E-02
     0.2128             6.153E-16            3.375E-02
     0.2135             6.136E-16            3.366E-02
