                 System #      190
     Galactic longitude l   -16.28
      Galactic latitude b     0.00
           distance (kpc)    11.54
    orbital period (days)    2.770
    arg. periastron (deg)  472.390
        inclination (deg)   60.470
             eccentricity    0.183
 neutron star mass (Msol)     1.40
         star mass (Msol)    30.00
       star radius (Rsol)    10.00
     star temperature (K) 33000.00
--------------------------------
orbital phase   flux > 1 TeV (ph cm-2 s-1)   (mCrab)
     0.0006             2.586E-23            1.419E-09
     0.0020             2.166E-23            1.188E-09
     0.0023             2.083E-23            1.143E-09
     0.0040             1.679E-23            9.211E-10
     0.0040             1.675E-23            9.187E-10
     0.0057             1.345E-23            7.377E-10
     0.0060             1.299E-23            7.126E-10
     0.0074             1.079E-23            5.918E-10
     0.0080             1.003E-23            5.504E-10
     0.0091             8.650E-24            4.745E-10
     0.0100             7.741E-24            4.247E-10
     0.0108             6.936E-24            3.805E-10
     0.0120             5.972E-24            3.276E-10
     0.0125             5.564E-24            3.052E-10
     0.0140             4.610E-24            2.529E-10
     0.0142             4.467E-24            2.451E-10
     0.0159             3.593E-24            1.971E-10
     0.0160             3.565E-24            1.955E-10
     0.0176             2.896E-24            1.589E-10
     0.0180             2.764E-24            1.516E-10
     0.0193             2.342E-24            1.285E-10
     0.0200             2.152E-24            1.180E-10
     0.0210             1.900E-24            1.042E-10
     0.0220             1.684E-24            9.235E-11
     0.0227             1.549E-24            8.497E-11
     0.0240             1.326E-24            7.274E-11
     0.0243             1.269E-24            6.962E-11
     0.0260             1.053E-24            5.775E-11
     0.0260             1.046E-24            5.740E-11
     0.0277             8.687E-25            4.765E-11
     0.0280             8.439E-25            4.629E-11
     0.0294             7.269E-25            3.987E-11
     0.0300             6.839E-25            3.751E-11
     0.0311             6.136E-25            3.366E-11
     0.0320             5.613E-25            3.079E-11
     0.0327             5.229E-25            2.868E-11
     0.0340             4.672E-25            2.563E-11
     0.0344             4.503E-25            2.470E-11
     0.0360             3.951E-25            2.167E-11
     0.0361             3.923E-25            2.152E-11
     0.0377             3.458E-25            1.897E-11
     0.0380             3.399E-25            1.864E-11
     0.0394             3.089E-25            1.694E-11
     0.0400             2.979E-25            1.634E-11
     0.0411             2.797E-25            1.534E-11
     0.0420             2.663E-25            1.461E-11
     0.0427             2.568E-25            1.409E-11
     0.0440             2.432E-25            1.334E-11
     0.0444             2.394E-25            1.313E-11
     0.0460             2.269E-25            1.245E-11
     0.0460             2.266E-25            1.243E-11
     0.0477             2.178E-25            1.195E-11
     0.0480             2.167E-25            1.189E-11
     0.0493             2.128E-25            1.167E-11
     0.0500             2.118E-25            1.162E-11
     0.0510             2.112E-25            1.159E-11
     0.0520             2.119E-25            1.162E-11
     0.0526             2.130E-25            1.169E-11
     0.0540             2.171E-25            1.191E-11
     0.0543             2.184E-25            1.198E-11
     0.0559             2.274E-25            1.247E-11
     0.0560             2.276E-25            1.249E-11
     0.0576             2.405E-25            1.319E-11
     0.0580             2.443E-25            1.340E-11
     0.0592             2.583E-25            1.417E-11
     0.0600             2.680E-25            1.470E-11
     0.0609             2.815E-25            1.544E-11
     0.0620             3.004E-25            1.648E-11
     0.0625             3.110E-25            1.706E-11
     0.0640             3.436E-25            1.885E-11
     0.0642             3.484E-25            1.911E-11
     0.0658             3.951E-25            2.168E-11
     0.0660             4.005E-25            2.197E-11
     0.0674             4.536E-25            2.488E-11
     0.0680             4.752E-25            2.607E-11
     0.0691             5.264E-25            2.888E-11
     0.0700             5.731E-25            3.144E-11
     0.0707             6.173E-25            3.386E-11
     0.0720             7.013E-25            3.847E-11
     0.0724             7.306E-25            4.008E-11
     0.0740             8.694E-25            4.769E-11
     0.0740             8.722E-25            4.784E-11
     0.0756             1.049E-24            5.755E-11
     0.0760             1.090E-24            5.982E-11
     0.0773             1.271E-24            6.970E-11
     0.0780             1.381E-24            7.577E-11
     0.0789             1.548E-24            8.491E-11
     0.0800             1.765E-24            9.679E-11
     0.0805             1.895E-24            1.040E-10
     0.0820             2.270E-24            1.245E-10
     0.0822             2.331E-24            1.279E-10
     0.0838             2.877E-24            1.578E-10
     0.0840             2.936E-24            1.611E-10
     0.0855             3.561E-24            1.953E-10
     0.0860             3.814E-24            2.092E-10
     0.0871             4.417E-24            2.423E-10
     0.0880             4.970E-24            2.726E-10
     0.0887             5.488E-24            3.011E-10
     0.0900             6.489E-24            3.559E-10
     0.0904             6.826E-24            3.744E-10
     0.0920             8.479E-24            4.651E-10
     0.0920             8.494E-24            4.659E-10
     0.0936             1.057E-23            5.797E-10
     0.0940             1.108E-23            6.078E-10
     0.0953             1.314E-23            7.210E-10
     0.0960             1.447E-23            7.936E-10
     0.0969             1.633E-23            8.960E-10
     0.0980             1.886E-23            1.034E-09
     0.0985             2.027E-23            1.112E-09
     0.1000             2.453E-23            1.346E-09
     0.1002             2.512E-23            1.378E-09
     0.1018             3.107E-23            1.704E-09
     0.1020             3.182E-23            1.745E-09
     0.1034             3.835E-23            2.104E-09
     0.1040             4.113E-23            2.256E-09
     0.1051             4.723E-23            2.591E-09
     0.1060             5.298E-23            2.906E-09
     0.1067             5.801E-23            3.182E-09
     0.1080             6.797E-23            3.729E-09
     0.1083             7.106E-23            3.898E-09
     0.1100             8.679E-23            4.761E-09
     0.1100             8.683E-23            4.763E-09
     0.1116             1.057E-22            5.798E-09
     0.1120             1.104E-22            6.056E-09
     0.1132             1.283E-22            7.039E-09
     0.1140             1.397E-22            7.664E-09
     0.1149             1.553E-22            8.519E-09
     0.1160             1.760E-22            9.652E-09
     0.1165             1.873E-22            1.028E-08
     0.1180             2.205E-22            1.209E-08
     0.1182             2.253E-22            1.236E-08
     0.1198             2.699E-22            1.481E-08
     0.1200             2.749E-22            1.508E-08
     0.1215             3.224E-22            1.769E-08
     0.1220             3.410E-22            1.870E-08
     0.1231             3.838E-22            2.105E-08
     0.1240             4.208E-22            2.308E-08
     0.1247             4.554E-22            2.498E-08
     0.1260             5.166E-22            2.834E-08
     0.1264             5.385E-22            2.954E-08
     0.1280             6.310E-22            3.462E-08
     0.1280             6.346E-22            3.481E-08
     0.1297             7.455E-22            4.089E-08
     0.1300             7.669E-22            4.207E-08
     0.1313             8.728E-22            4.788E-08
     0.1320             9.275E-22            5.088E-08
     0.1330             1.019E-21            5.587E-08
     0.1340             1.116E-21            6.122E-08
     0.1346             1.185E-21            6.500E-08
     0.1360             1.336E-21            7.331E-08
     0.1363             1.374E-21            7.537E-08
     0.1379             1.588E-21            8.712E-08
     0.1380             1.593E-21            8.737E-08
     0.1396             1.830E-21            1.004E-07
     0.1400             1.889E-21            1.036E-07
     0.1413             2.103E-21            1.154E-07
     0.1420             2.231E-21            1.224E-07
     0.1429             2.409E-21            1.321E-07
     0.1440             2.622E-21            1.438E-07
     0.1446             2.751E-21            1.509E-07
     0.1460             3.069E-21            1.683E-07
     0.1462             3.134E-21            1.719E-07
     0.1479             3.559E-21            1.952E-07
     0.1480             3.576E-21            1.962E-07
     0.1496             4.030E-21            2.211E-07
     0.1500             4.150E-21            2.276E-07
     0.1512             4.552E-21            2.497E-07
     0.1520             4.796E-21            2.631E-07
     0.1529             5.128E-21            2.813E-07
     0.1540             5.520E-21            3.028E-07
     0.1546             5.761E-21            3.160E-07
     0.1560             6.330E-21            3.472E-07
     0.1563             6.456E-21            3.542E-07
     0.1579             7.217E-21            3.959E-07
     0.1580             7.230E-21            3.966E-07
     0.1596             8.048E-21            4.415E-07
     0.1600             8.229E-21            4.514E-07
     0.1613             8.953E-21            4.911E-07
     0.1620             9.332E-21            5.119E-07
     0.1630             9.937E-21            5.451E-07
     0.1640             1.055E-20            5.785E-07
     0.1647             1.100E-20            6.036E-07
     0.1660             1.188E-20            6.516E-07
     0.1664             1.216E-20            6.669E-07
     0.1680             1.334E-20            7.315E-07
     0.1681             1.340E-20            7.352E-07
     0.1698             1.474E-20            8.088E-07
     0.1700             1.492E-20            8.186E-07
     0.1715             1.619E-20            8.879E-07
     0.1720             1.665E-20            9.132E-07
     0.1732             1.773E-20            9.727E-07
     0.1740             1.852E-20            1.016E-06
     0.1749             1.939E-20            1.063E-06
     0.1760             2.053E-20            1.126E-06
     0.1766             2.116E-20            1.160E-06
     0.1780             2.271E-20            1.246E-06
     0.1783             2.304E-20            1.264E-06
     0.1800             2.504E-20            1.374E-06
     0.1800             2.505E-20            1.374E-06
     0.1817             2.718E-20            1.491E-06
     0.1820             2.754E-20            1.511E-06
     0.1834             2.944E-20            1.615E-06
     0.1840             3.021E-20            1.657E-06
     0.1851             3.183E-20            1.746E-06
     0.1860             3.306E-20            1.813E-06
     0.1869             3.436E-20            1.885E-06
     0.1880             3.608E-20            1.979E-06
     0.1886             3.703E-20            2.031E-06
     0.1900             3.929E-20            2.155E-06
     0.1903             3.984E-20            2.185E-06
     0.1920             4.268E-20            2.341E-06
     0.1920             4.279E-20            2.347E-06
     0.1938             4.589E-20            2.517E-06
     0.1940             4.626E-20            2.538E-06
     0.1955             4.914E-20            2.696E-06
     0.1960             5.004E-20            2.745E-06
     0.1973             5.254E-20            2.882E-06
     0.1980             5.400E-20            2.962E-06
     0.1990             5.610E-20            3.077E-06
     0.2000             5.816E-20            3.190E-06
     0.2007             5.981E-20            3.281E-06
     0.2020             6.252E-20            3.429E-06
     0.2025             6.368E-20            3.493E-06
     0.2040             6.706E-20            3.679E-06
     0.2042             6.770E-20            3.714E-06
     0.2060             7.181E-20            3.939E-06
     0.2060             7.188E-20            3.943E-06
     0.2078             7.622E-20            4.181E-06
     0.2080             7.674E-20            4.210E-06
     0.2095             8.072E-20            4.428E-06
     0.2100             8.187E-20            4.491E-06
     0.2113             8.537E-20            4.683E-06
     0.2120             8.719E-20            4.783E-06
     0.2131             9.019E-20            4.947E-06
     0.2140             9.269E-20            5.085E-06
     0.2148             9.515E-20            5.220E-06
     0.2160             9.839E-20            5.397E-06
     0.2166             1.003E-19            5.501E-06
     0.2180             1.043E-19            5.719E-06
     0.2184             1.056E-19            5.790E-06
     0.2200             1.103E-19            6.051E-06
     0.2202             1.110E-19            6.088E-06
     0.2220             1.165E-19            6.393E-06
     0.2220             1.166E-19            6.395E-06
     0.2238             1.223E-19            6.709E-06
     0.2240             1.229E-19            6.743E-06
     0.2256             1.282E-19            7.031E-06
     0.2260             1.295E-19            7.103E-06
     0.2274             1.342E-19            7.361E-06
     0.2280             1.362E-19            7.472E-06
     0.2292             1.404E-19            7.699E-06
     0.2300             1.431E-19            7.849E-06
     0.2310             1.466E-19            8.044E-06
     0.2320             1.501E-19            8.234E-06
     0.2328             1.531E-19            8.397E-06
     0.2340             1.573E-19            8.627E-06
     0.2346             1.596E-19            8.757E-06
     0.2360             1.646E-19            9.027E-06
     0.2364             1.663E-19            9.123E-06
     0.2380             1.720E-19            9.435E-06
     0.2383             1.731E-19            9.496E-06
     0.2400             1.795E-19            9.849E-06
     0.2401             1.800E-19            9.876E-06
     0.2419             1.871E-19            1.026E-05
     0.2420             1.872E-19            1.027E-05
     0.2438             1.942E-19            1.065E-05
     0.2440             1.950E-19            1.070E-05
     0.2456             2.015E-19            1.105E-05
     0.2460             2.029E-19            1.113E-05
     0.2475             2.088E-19            1.145E-05
     0.2480             2.108E-19            1.157E-05
     0.2493             2.162E-19            1.186E-05
     0.2500             2.189E-19            1.201E-05
     0.2512             2.237E-19            1.227E-05
     0.2520             2.270E-19            1.245E-05
     0.2530             2.313E-19            1.269E-05
     0.2540             2.352E-19            1.290E-05
     0.2549             2.390E-19            1.311E-05
     0.2560             2.435E-19            1.336E-05
     0.2568             2.468E-19            1.354E-05
     0.2580             2.518E-19            1.381E-05
     0.2586             2.546E-19            1.396E-05
     0.2600             2.602E-19            1.427E-05
     0.2605             2.624E-19            1.440E-05
     0.2620             2.686E-19            1.473E-05
     0.2624             2.703E-19            1.483E-05
     0.2640             2.771E-19            1.520E-05
     0.2643             2.783E-19            1.527E-05
     0.2660             2.855E-19            1.566E-05
     0.2662             2.863E-19            1.571E-05
     0.2680             2.940E-19            1.613E-05
     0.2681             2.943E-19            1.615E-05
     0.2700             3.024E-19            1.659E-05
     0.2700             3.025E-19            1.660E-05
     0.2719             3.105E-19            1.703E-05
     0.2720             3.110E-19            1.706E-05
     0.2738             3.186E-19            1.748E-05
     0.2740             3.195E-19            1.753E-05
     0.2757             3.267E-19            1.792E-05
     0.2760             3.280E-19            1.799E-05
     0.2776             3.349E-19            1.837E-05
     0.2780             3.365E-19            1.846E-05
     0.2795             3.430E-19            1.881E-05
     0.2800             3.449E-19            1.892E-05
     0.2814             3.511E-19            1.926E-05
     0.2820             3.534E-19            1.938E-05
     0.2834             3.592E-19            1.970E-05
     0.2840             3.617E-19            1.984E-05
     0.2853             3.672E-19            2.014E-05
     0.2860             3.701E-19            2.030E-05
     0.2872             3.753E-19            2.058E-05
     0.2880             3.783E-19            2.075E-05
     0.2892             3.833E-19            2.103E-05
     0.2900             3.866E-19            2.120E-05
     0.2911             3.912E-19            2.146E-05
     0.2920             3.947E-19            2.165E-05
     0.2931             3.991E-19            2.189E-05
     0.2940             4.027E-19            2.209E-05
     0.2950             4.070E-19            2.232E-05
     0.2960             4.107E-19            2.253E-05
     0.2970             4.147E-19            2.275E-05
     0.2980             4.186E-19            2.296E-05
     0.2990             4.225E-19            2.317E-05
     0.3000             4.264E-19            2.339E-05
     0.3009             4.301E-19            2.359E-05
     0.3020             4.341E-19            2.381E-05
     0.3029             4.377E-19            2.401E-05
     0.3040             4.417E-19            2.423E-05
     0.3049             4.451E-19            2.442E-05
     0.3060             4.492E-19            2.464E-05
     0.3069             4.525E-19            2.482E-05
     0.3080             4.565E-19            2.504E-05
     0.3089             4.597E-19            2.522E-05
     0.3100             4.637E-19            2.544E-05
     0.3108             4.668E-19            2.561E-05
     0.3120             4.708E-19            2.583E-05
     0.3128             4.739E-19            2.599E-05
     0.3140             4.778E-19            2.621E-05
     0.3148             4.808E-19            2.637E-05
     0.3160             4.846E-19            2.658E-05
     0.3169             4.875E-19            2.674E-05
     0.3180             4.912E-19            2.694E-05
     0.3189             4.941E-19            2.710E-05
     0.3200             4.977E-19            2.730E-05
     0.3209             5.006E-19            2.746E-05
     0.3220             5.040E-19            2.765E-05
     0.3229             5.069E-19            2.781E-05
     0.3240             5.102E-19            2.798E-05
     0.3249             5.130E-19            2.814E-05
     0.3260             5.161E-19            2.831E-05
     0.3270             5.190E-19            2.847E-05
     0.3280             5.219E-19            2.863E-05
     0.3290             5.248E-19            2.879E-05
     0.3300             5.275E-19            2.894E-05
     0.3310             5.304E-19            2.910E-05
     0.3320             5.330E-19            2.923E-05
     0.3331             5.358E-19            2.939E-05
     0.3340             5.381E-19            2.952E-05
     0.3351             5.411E-19            2.968E-05
     0.3360             5.432E-19            2.980E-05
     0.3372             5.461E-19            2.996E-05
     0.3380             5.480E-19            3.006E-05
     0.3392             5.509E-19            3.022E-05
     0.3400             5.526E-19            3.031E-05
     0.3413             5.555E-19            3.047E-05
     0.3420             5.570E-19            3.055E-05
     0.3434             5.599E-19            3.071E-05
     0.3440             5.612E-19            3.078E-05
     0.3454             5.641E-19            3.094E-05
     0.3460             5.651E-19            3.100E-05
     0.3475             5.680E-19            3.116E-05
     0.3480             5.689E-19            3.121E-05
     0.3496             5.717E-19            3.136E-05
     0.3500             5.724E-19            3.140E-05
     0.3517             5.752E-19            3.155E-05
     0.3520             5.757E-19            3.158E-05
     0.3538             5.785E-19            3.173E-05
     0.3540             5.788E-19            3.175E-05
     0.3559             5.815E-19            3.190E-05
     0.3560             5.816E-19            3.190E-05
     0.3580             5.842E-19            3.205E-05
     0.3580             5.843E-19            3.205E-05
     0.3600             5.866E-19            3.218E-05
     0.3601             5.867E-19            3.219E-05
     0.3620             5.888E-19            3.230E-05
     0.3622             5.890E-19            3.231E-05
     0.3640             5.908E-19            3.241E-05
     0.3643             5.910E-19            3.242E-05
     0.3660             5.925E-19            3.250E-05
     0.3664             5.928E-19            3.252E-05
