                 System #      144
     Galactic longitude l    19.35
      Galactic latitude b     0.00
           distance (kpc)    13.59
    orbital period (days)   17.242
    arg. periastron (deg)  222.691
        inclination (deg)   83.714
             eccentricity    0.321
 neutron star mass (Msol)     1.40
         star mass (Msol)    30.00
       star radius (Rsol)    10.00
     star temperature (K) 33000.00
--------------------------------
orbital phase   flux > 1 TeV (ph cm-2 s-1)   (mCrab)
     0.0005             2.757E-13            1.512E+01
     0.0018             2.738E-13            1.502E+01
     0.0025             2.727E-13            1.496E+01
     0.0044             2.698E-13            1.480E+01
     0.0045             2.697E-13            1.480E+01
     0.0065             2.667E-13            1.463E+01
     0.0070             2.659E-13            1.458E+01
     0.0085             2.637E-13            1.446E+01
     0.0096             2.619E-13            1.437E+01
     0.0105             2.606E-13            1.430E+01
     0.0123             2.579E-13            1.415E+01
     0.0125             2.576E-13            1.413E+01
     0.0145             2.545E-13            1.396E+01
     0.0149             2.538E-13            1.392E+01
     0.0165             2.514E-13            1.379E+01
     0.0175             2.498E-13            1.370E+01
     0.0185             2.483E-13            1.362E+01
     0.0202             2.457E-13            1.348E+01
     0.0205             2.452E-13            1.345E+01
     0.0225             2.421E-13            1.328E+01
     0.0228             2.416E-13            1.325E+01
     0.0245             2.390E-13            1.311E+01
     0.0254             2.374E-13            1.302E+01
     0.0265             2.358E-13            1.294E+01
     0.0281             2.333E-13            1.280E+01
     0.0285             2.327E-13            1.276E+01
     0.0305             2.295E-13            1.259E+01
     0.0307             2.291E-13            1.257E+01
     0.0325             2.263E-13            1.242E+01
     0.0333             2.249E-13            1.234E+01
     0.0345             2.231E-13            1.224E+01
     0.0360             2.207E-13            1.211E+01
     0.0365             2.199E-13            1.206E+01
     0.0385             2.167E-13            1.189E+01
     0.0386             2.164E-13            1.187E+01
     0.0405             2.135E-13            1.171E+01
     0.0413             2.122E-13            1.164E+01
     0.0425             2.103E-13            1.153E+01
     0.0439             2.079E-13            1.140E+01
     0.0445             2.070E-13            1.136E+01
     0.0465             2.038E-13            1.118E+01
     0.0466             2.036E-13            1.117E+01
     0.0485             2.005E-13            1.100E+01
     0.0492             1.993E-13            1.093E+01
     0.0505             1.973E-13            1.082E+01
     0.0518             1.950E-13            1.070E+01
     0.0525             1.940E-13            1.064E+01
     0.0545             1.907E-13            1.046E+01
     0.0545             1.907E-13            1.046E+01
