                 System #       64
     Galactic longitude l   -14.77
      Galactic latitude b     0.00
           distance (kpc)     5.54
    orbital period (days)   42.831
    arg. periastron (deg)  281.145
        inclination (deg)   41.470
             eccentricity    0.299
 neutron star mass (Msol)     1.40
         star mass (Msol)    30.00
       star radius (Rsol)    10.00
     star temperature (K) 33000.00
--------------------------------
orbital phase   flux > 1 TeV (ph cm-2 s-1)   (mCrab)
     0.0000             7.811E-18            4.285E-04
     0.0015             7.831E-18            4.295E-04
     0.0025             7.844E-18            4.303E-04
     0.0035             7.857E-18            4.310E-04
     0.0050             7.877E-18            4.321E-04
     0.0055             7.884E-18            4.325E-04
     0.0075             7.911E-18            4.339E-04
     0.0075             7.911E-18            4.340E-04
     0.0095             7.939E-18            4.355E-04
     0.0099             7.944E-18            4.358E-04
     0.0115             7.966E-18            4.370E-04
     0.0124             7.978E-18            4.377E-04
     0.0135             7.994E-18            4.385E-04
     0.0148             8.013E-18            4.395E-04
     0.0155             8.022E-18            4.401E-04
     0.0173             8.047E-18            4.414E-04
     0.0175             8.050E-18            4.416E-04
     0.0195             8.079E-18            4.432E-04
     0.0197             8.082E-18            4.433E-04
     0.0215             8.107E-18            4.447E-04
     0.0222             8.117E-18            4.452E-04
     0.0235             8.136E-18            4.463E-04
     0.0246             8.152E-18            4.472E-04
     0.0255             8.165E-18            4.479E-04
     0.0270             8.187E-18            4.491E-04
     0.0275             8.194E-18            4.495E-04
     0.0295             8.222E-18            4.510E-04
     0.0295             8.223E-18            4.511E-04
     0.0315             8.253E-18            4.527E-04
     0.0319             8.258E-18            4.530E-04
     0.0335             8.283E-18            4.543E-04
     0.0343             8.294E-18            4.550E-04
     0.0355             8.312E-18            4.560E-04
     0.0367             8.330E-18            4.569E-04
     0.0375             8.342E-18            4.576E-04
     0.0391             8.366E-18            4.589E-04
     0.0395             8.373E-18            4.593E-04
     0.0415             8.402E-18            4.609E-04
     0.0415             8.403E-18            4.609E-04
     0.0435             8.433E-18            4.626E-04
     0.0439             8.439E-18            4.629E-04
     0.0455             8.464E-18            4.643E-04
     0.0463             8.475E-18            4.649E-04
     0.0475             8.495E-18            4.660E-04
     0.0487             8.512E-18            4.669E-04
     0.0495             8.526E-18            4.677E-04
     0.0510             8.549E-18            4.690E-04
     0.0515             8.557E-18            4.694E-04
     0.0534             8.586E-18            4.710E-04
     0.0535             8.588E-18            4.711E-04
     0.0555             8.620E-18            4.728E-04
     0.0558             8.624E-18            4.730E-04
     0.0575             8.652E-18            4.746E-04
     0.0581             8.661E-18            4.751E-04
     0.0595             8.683E-18            4.763E-04
     0.0605             8.698E-18            4.771E-04
     0.0615             8.715E-18            4.781E-04
     0.0628             8.736E-18            4.792E-04
     0.0635             8.747E-18            4.798E-04
     0.0651             8.773E-18            4.813E-04
     0.0655             8.780E-18            4.816E-04
     0.0675             8.811E-18            4.833E-04
     0.0675             8.812E-18            4.834E-04
     0.0695             8.845E-18            4.852E-04
     0.0698             8.849E-18            4.854E-04
     0.0715             8.878E-18            4.870E-04
     0.0721             8.887E-18            4.875E-04
     0.0735             8.910E-18            4.888E-04
     0.0744             8.925E-18            4.896E-04
     0.0755             8.943E-18            4.906E-04
     0.0767             8.963E-18            4.917E-04
     0.0775             8.977E-18            4.924E-04
     0.0790             9.001E-18            4.938E-04
     0.0795             9.010E-18            4.942E-04
     0.0813             9.040E-18            4.959E-04
     0.0815             9.043E-18            4.961E-04
     0.0835             9.077E-18            4.979E-04
     0.0836             9.078E-18            4.980E-04
     0.0855             9.111E-18            4.998E-04
     0.0859             9.116E-18            5.001E-04
     0.0875             9.144E-18            5.016E-04
     0.0881             9.155E-18            5.022E-04
     0.0895             9.178E-18            5.035E-04
     0.0904             9.193E-18            5.043E-04
     0.0915             9.212E-18            5.053E-04
     0.0927             9.232E-18            5.064E-04
     0.0935             9.246E-18            5.072E-04
     0.0949             9.270E-18            5.085E-04
     0.0955             9.281E-18            5.091E-04
     0.0972             9.309E-18            5.106E-04
     0.0975             9.315E-18            5.110E-04
     0.0994             9.347E-18            5.127E-04
     0.0995             9.349E-18            5.129E-04
     0.1015             9.384E-18            5.148E-04
     0.1016             9.386E-18            5.149E-04
     0.1035             9.419E-18            5.167E-04
     0.1039             9.424E-18            5.170E-04
     0.1055             9.453E-18            5.186E-04
     0.1061             9.463E-18            5.191E-04
     0.1075             9.488E-18            5.205E-04
     0.1083             9.501E-18            5.212E-04
     0.1095             9.523E-18            5.224E-04
     0.1105             9.540E-18            5.233E-04
     0.1115             9.558E-18            5.243E-04
     0.1127             9.578E-18            5.254E-04
     0.1135             9.593E-18            5.262E-04
     0.1149             9.617E-18            5.275E-04
     0.1155             9.628E-18            5.281E-04
     0.1171             9.655E-18            5.296E-04
     0.1175             9.663E-18            5.301E-04
     0.1192             9.693E-18            5.317E-04
     0.1195             9.698E-18            5.320E-04
     0.1214             9.731E-18            5.338E-04
     0.1215             9.734E-18            5.339E-04
     0.1235             9.769E-18            5.359E-04
     0.1236             9.770E-18            5.359E-04
     0.1255             9.804E-18            5.378E-04
     0.1257             9.808E-18            5.380E-04
     0.1275             9.839E-18            5.397E-04
     0.1279             9.845E-18            5.401E-04
     0.1295             9.875E-18            5.417E-04
     0.1300             9.883E-18            5.421E-04
     0.1315             9.910E-18            5.436E-04
     0.1321             9.921E-18            5.442E-04
     0.1335             9.946E-18            5.456E-04
     0.1342             9.958E-18            5.463E-04
     0.1355             9.981E-18            5.475E-04
