                 System #      147
     Galactic longitude l   -12.63
      Galactic latitude b     0.00
           distance (kpc)    11.72
    orbital period (days)    3.014
    arg. periastron (deg)  424.292
        inclination (deg)  113.020
             eccentricity    0.178
 neutron star mass (Msol)     1.40
         star mass (Msol)    30.00
       star radius (Rsol)    10.00
     star temperature (K) 33000.00
--------------------------------
orbital phase   flux > 1 TeV (ph cm-2 s-1)   (mCrab)
     0.0002             8.171E-17            4.482E-03
     0.0018             8.412E-17            4.614E-03
     0.0023             8.471E-17            4.647E-03
     0.0038             8.703E-17            4.774E-03
     0.0043             8.774E-17            4.813E-03
     0.0058             8.996E-17            4.935E-03
     0.0064             9.081E-17            4.981E-03
     0.0078             9.292E-17            5.097E-03
     0.0085             9.392E-17            5.152E-03
     0.0098             9.591E-17            5.261E-03
     0.0106             9.705E-17            5.324E-03
     0.0118             9.891E-17            5.426E-03
     0.0127             1.002E-16            5.497E-03
     0.0138             1.019E-16            5.592E-03
     0.0148             1.034E-16            5.672E-03
     0.0158             1.050E-16            5.759E-03
     0.0169             1.066E-16            5.849E-03
     0.0178             1.080E-16            5.927E-03
     0.0190             1.099E-16            6.027E-03
     0.0198             1.111E-16            6.095E-03
     0.0211             1.131E-16            6.205E-03
     0.0218             1.142E-16            6.265E-03
     0.0233             1.164E-16            6.385E-03
     0.0238             1.173E-16            6.434E-03
     0.0254             1.197E-16            6.566E-03
     0.0258             1.204E-16            6.605E-03
     0.0275             1.230E-16            6.748E-03
     0.0278             1.235E-16            6.776E-03
     0.0297             1.263E-16            6.930E-03
     0.0298             1.266E-16            6.946E-03
     0.0318             1.297E-16            7.113E-03
     0.0318             1.298E-16            7.117E-03
     0.0338             1.329E-16            7.289E-03
     0.0339             1.330E-16            7.296E-03
     0.0358             1.360E-16            7.460E-03
     0.0361             1.364E-16            7.480E-03
     0.0378             1.391E-16            7.630E-03
     0.0382             1.397E-16            7.663E-03
     0.0398             1.422E-16            7.801E-03
     0.0404             1.430E-16            7.847E-03
     0.0418             1.453E-16            7.971E-03
     0.0425             1.464E-16            8.030E-03
     0.0438             1.484E-16            8.142E-03
     0.0447             1.497E-16            8.214E-03
     0.0458             1.515E-16            8.311E-03
     0.0469             1.531E-16            8.397E-03
     0.0478             1.546E-16            8.480E-03
     0.0490             1.564E-16            8.580E-03
     0.0498             1.577E-16            8.648E-03
     0.0512             1.597E-16            8.762E-03
     0.0518             1.607E-16            8.816E-03
     0.0534             1.630E-16            8.944E-03
     0.0538             1.637E-16            8.982E-03
     0.0556             1.663E-16            9.125E-03
     0.0558             1.668E-16            9.148E-03
     0.0578             1.696E-16            9.305E-03
     0.0578             1.698E-16            9.313E-03
     0.0598             1.727E-16            9.476E-03
     0.0599             1.729E-16            9.484E-03
     0.0618             1.757E-16            9.639E-03
     0.0621             1.761E-16            9.662E-03
     0.0638             1.787E-16            9.800E-03
     0.0643             1.794E-16            9.839E-03
     0.0658             1.816E-16            9.960E-03
     0.0665             1.826E-16            1.002E-02
     0.0678             1.845E-16            1.012E-02
     0.0687             1.858E-16            1.019E-02
     0.0698             1.873E-16            1.028E-02
     0.0709             1.889E-16            1.036E-02
     0.0718             1.902E-16            1.043E-02
     0.0732             1.920E-16            1.053E-02
     0.0738             1.930E-16            1.059E-02
     0.0754             1.951E-16            1.070E-02
     0.0758             1.958E-16            1.074E-02
     0.0776             1.982E-16            1.087E-02
     0.0778             1.985E-16            1.089E-02
     0.0798             2.012E-16            1.104E-02
     0.0798             2.013E-16            1.104E-02
     0.0818             2.040E-16            1.119E-02
     0.0820             2.042E-16            1.120E-02
     0.0838             2.066E-16            1.133E-02
     0.0843             2.072E-16            1.136E-02
     0.0858             2.092E-16            1.148E-02
     0.0865             2.101E-16            1.152E-02
     0.0878             2.118E-16            1.162E-02
     0.0887             2.130E-16            1.168E-02
     0.0898             2.144E-16            1.176E-02
     0.0910             2.158E-16            1.184E-02
     0.0918             2.169E-16            1.190E-02
     0.0932             2.186E-16            1.199E-02
     0.0938             2.194E-16            1.203E-02
     0.0955             2.213E-16            1.214E-02
     0.0958             2.218E-16            1.217E-02
     0.0977             2.240E-16            1.229E-02
     0.0978             2.242E-16            1.230E-02
     0.0998             2.265E-16            1.243E-02
     0.1000             2.267E-16            1.243E-02
     0.1018             2.288E-16            1.255E-02
     0.1022             2.293E-16            1.258E-02
     0.1038             2.311E-16            1.268E-02
     0.1045             2.318E-16            1.272E-02
     0.1058             2.333E-16            1.280E-02
     0.1067             2.343E-16            1.285E-02
     0.1078             2.355E-16            1.292E-02
     0.1090             2.367E-16            1.298E-02
     0.1098             2.376E-16            1.303E-02
     0.1113             2.391E-16            1.311E-02
     0.1118             2.397E-16            1.315E-02
     0.1135             2.414E-16            1.324E-02
     0.1138             2.417E-16            1.326E-02
