                 System #      143
     Galactic longitude l   -11.32
      Galactic latitude b     0.00
           distance (kpc)    13.34
    orbital period (days)  290.550
    arg. periastron (deg)  395.545
        inclination (deg)   94.841
             eccentricity    0.828
 neutron star mass (Msol)     1.40
         star mass (Msol)    30.00
       star radius (Rsol)    10.00
     star temperature (K) 33000.00
--------------------------------
orbital phase   flux > 1 TeV (ph cm-2 s-1)   (mCrab)
     0.0007             1.196E-19            6.562E-06
     0.0009             1.242E-19            6.811E-06
     0.0020             1.598E-19            8.768E-06
     0.0027             1.888E-19            1.035E-05
     0.0031             2.077E-19            1.139E-05
     0.0042             2.700E-19            1.481E-05
     0.0047             3.058E-19            1.677E-05
     0.0053             3.491E-19            1.915E-05
     0.0063             4.477E-19            2.456E-05
     0.0067             4.907E-19            2.692E-05
     0.0074             5.679E-19            3.115E-05
     0.0084             7.122E-19            3.907E-05
     0.0087             7.673E-19            4.209E-05
     0.0094             8.827E-19            4.842E-05
     0.0104             1.082E-18            5.934E-05
     0.0107             1.163E-18            6.378E-05
     0.0113             1.311E-18            7.193E-05
     0.0123             1.573E-18            8.631E-05
     0.0127             1.707E-18            9.363E-05
     0.0132             1.870E-18            1.026E-04
     0.0141             2.203E-18            1.208E-04
     0.0147             2.436E-18            1.336E-04
     0.0150             2.574E-18            1.412E-04
     0.0159             2.985E-18            1.637E-04
     0.0167             3.390E-18            1.860E-04
     0.0168             3.437E-18            1.885E-04
     0.0177             3.932E-18            2.157E-04
     0.0185             4.472E-18            2.453E-04
     0.0187             4.616E-18            2.532E-04
     0.0193             5.057E-18            2.774E-04
     0.0202             5.689E-18            3.121E-04
     0.0207             6.168E-18            3.384E-04
     0.0210             6.370E-18            3.494E-04
     0.0217             7.099E-18            3.894E-04
     0.0225             7.879E-18            4.322E-04
     0.0227             8.106E-18            4.446E-04
     0.0233             8.707E-18            4.776E-04
     0.0240             9.588E-18            5.259E-04
     0.0247             1.050E-17            5.757E-04
     0.0247             1.052E-17            5.770E-04
     0.0255             1.150E-17            6.309E-04
     0.0262             1.253E-17            6.875E-04
     0.0267             1.341E-17            7.354E-04
     0.0269             1.362E-17            7.469E-04
     0.0275             1.475E-17            8.090E-04
     0.0282             1.593E-17            8.738E-04
     0.0287             1.691E-17            9.277E-04
     0.0289             1.716E-17            9.412E-04
     0.0295             1.843E-17            1.011E-03
     0.0301             1.975E-17            1.084E-03
     0.0307             2.107E-17            1.156E-03
     0.0307             2.112E-17            1.158E-03
     0.0313             2.251E-17            1.235E-03
     0.0319             2.395E-17            1.314E-03
     0.0325             2.543E-17            1.395E-03
     0.0327             2.592E-17            1.422E-03
     0.0331             2.693E-17            1.477E-03
     0.0337             2.846E-17            1.561E-03
     0.0342             3.001E-17            1.646E-03
     0.0347             3.145E-17            1.725E-03
     0.0348             3.157E-17            1.732E-03
     0.0353             3.315E-17            1.819E-03
     0.0358             3.474E-17            1.905E-03
     0.0363             3.632E-17            1.992E-03
     0.0367             3.752E-17            2.058E-03
     0.0368             3.790E-17            2.079E-03
     0.0373             3.946E-17            2.165E-03
     0.0378             4.100E-17            2.249E-03
     0.0383             4.251E-17            2.332E-03
     0.0387             4.380E-17            2.403E-03
     0.0388             4.399E-17            2.413E-03
     0.0392             4.541E-17            2.491E-03
     0.0397             4.679E-17            2.566E-03
     0.0402             4.809E-17            2.638E-03
     0.0406             4.933E-17            2.706E-03
     0.0407             4.968E-17            2.725E-03
     0.0410             5.048E-17            2.769E-03
     0.0415             5.154E-17            2.827E-03
     0.0419             5.249E-17            2.879E-03
     0.0423             5.333E-17            2.926E-03
     0.0427             5.405E-17            2.965E-03
     0.0427             5.408E-17            2.967E-03
     0.0431             5.464E-17            2.997E-03
     0.0435             5.508E-17            3.021E-03
     0.0439             5.536E-17            3.037E-03
     0.0443             5.549E-17            3.044E-03
     0.0447             5.544E-17            3.041E-03
     0.0447             5.542E-17            3.040E-03
     0.0451             5.522E-17            3.029E-03
     0.0454             5.481E-17            3.007E-03
     0.0458             5.422E-17            2.974E-03
     0.0462             5.344E-17            2.932E-03
     0.0465             5.248E-17            2.879E-03
     0.0467             5.189E-17            2.846E-03
     0.0469             5.132E-17            2.815E-03
     0.0473             4.998E-17            2.742E-03
     0.0476             4.846E-17            2.658E-03
     0.0480             4.677E-17            2.566E-03
     0.0483             4.492E-17            2.464E-03
     0.0487             4.292E-17            2.354E-03
     0.0487             4.255E-17            2.334E-03
     0.0490             4.078E-17            2.237E-03
     0.0494             3.852E-17            2.113E-03
     0.0497             3.615E-17            1.983E-03
