                 System #       28
     Galactic longitude l   -14.10
      Galactic latitude b     0.00
           distance (kpc)    13.00
    orbital period (days)   86.951
    arg. periastron (deg)  511.371
        inclination (deg)  151.434
             eccentricity    0.478
 neutron star mass (Msol)     1.40
         star mass (Msol)    30.00
       star radius (Rsol)    10.00
     star temperature (K) 33000.00
--------------------------------
orbital phase   flux > 1 TeV (ph cm-2 s-1)   (mCrab)
     0.0008             6.839E-16            3.751E-02
     0.0010             6.839E-16            3.752E-02
     0.0028             6.846E-16            3.755E-02
     0.0040             6.850E-16            3.757E-02
     0.0048             6.853E-16            3.759E-02
     0.0068             6.860E-16            3.763E-02
     0.0069             6.861E-16            3.763E-02
     0.0088             6.868E-16            3.767E-02
     0.0099             6.872E-16            3.770E-02
     0.0108             6.875E-16            3.771E-02
     0.0128             6.883E-16            3.776E-02
     0.0128             6.883E-16            3.776E-02
     0.0148             6.891E-16            3.780E-02
     0.0158             6.895E-16            3.782E-02
     0.0168             6.899E-16            3.784E-02
     0.0187             6.906E-16            3.788E-02
     0.0188             6.907E-16            3.789E-02
     0.0208             6.915E-16            3.793E-02
     0.0217             6.918E-16            3.795E-02
     0.0228             6.923E-16            3.798E-02
     0.0246             6.931E-16            3.802E-02
     0.0248             6.931E-16            3.802E-02
     0.0268             6.940E-16            3.807E-02
     0.0276             6.944E-16            3.809E-02
     0.0288             6.949E-16            3.812E-02
     0.0306             6.957E-16            3.816E-02
     0.0308             6.958E-16            3.817E-02
     0.0328             6.967E-16            3.821E-02
     0.0335             6.970E-16            3.823E-02
     0.0348             6.976E-16            3.826E-02
     0.0365             6.983E-16            3.831E-02
     0.0368             6.985E-16            3.832E-02
     0.0388             6.994E-16            3.837E-02
     0.0394             6.997E-16            3.838E-02
     0.0408             7.004E-16            3.842E-02
     0.0424             7.011E-16            3.846E-02
     0.0428             7.013E-16            3.847E-02
     0.0448             7.023E-16            3.853E-02
     0.0453             7.026E-16            3.854E-02
     0.0468             7.033E-16            3.858E-02
     0.0483             7.040E-16            3.862E-02
     0.0488             7.043E-16            3.863E-02
     0.0508             7.053E-16            3.869E-02
     0.0512             7.055E-16            3.870E-02
     0.0528             7.064E-16            3.875E-02
     0.0541             7.071E-16            3.879E-02
     0.0548             7.074E-16            3.880E-02
     0.0568             7.085E-16            3.886E-02
     0.0571             7.086E-16            3.887E-02
     0.0588             7.095E-16            3.892E-02
     0.0600             7.102E-16            3.896E-02
     0.0608             7.106E-16            3.898E-02
     0.0628             7.118E-16            3.904E-02
     0.0630             7.118E-16            3.905E-02
     0.0648             7.129E-16            3.910E-02
     0.0659             7.135E-16            3.914E-02
     0.0668             7.140E-16            3.917E-02
     0.0688             7.151E-16            3.923E-02
     0.0688             7.152E-16            3.923E-02
     0.0708             7.163E-16            3.929E-02
     0.0717             7.169E-16            3.932E-02
     0.0728             7.175E-16            3.936E-02
     0.0747             7.186E-16            3.942E-02
     0.0748             7.187E-16            3.942E-02
