                 System #      109
     Galactic longitude l    47.90
      Galactic latitude b     0.00
           distance (kpc)    10.16
    orbital period (days) 5883.868
    arg. periastron (deg)  187.441
        inclination (deg)   32.566
             eccentricity    0.867
 neutron star mass (Msol)     1.40
         star mass (Msol)    30.00
       star radius (Rsol)    10.00
     star temperature (K) 33000.00
--------------------------------
orbital phase   flux > 1 TeV (ph cm-2 s-1)   (mCrab)
     0.0000             1.973E-17            1.082E-03
     0.0020             1.983E-17            1.088E-03
     0.0027             1.986E-17            1.089E-03
     0.0040             1.992E-17            1.093E-03
     0.0056             2.000E-17            1.097E-03
     0.0060             2.002E-17            1.098E-03
     0.0080             2.012E-17            1.103E-03
     0.0085             2.014E-17            1.105E-03
     0.0100             2.022E-17            1.109E-03
     0.0114             2.028E-17            1.113E-03
     0.0120             2.032E-17            1.115E-03
     0.0140             2.042E-17            1.120E-03
     0.0142             2.043E-17            1.121E-03
     0.0160             2.053E-17            1.126E-03
     0.0171             2.058E-17            1.129E-03
     0.0180             2.064E-17            1.132E-03
     0.0199             2.074E-17            1.138E-03
     0.0200             2.075E-17            1.138E-03
     0.0220             2.086E-17            1.144E-03
     0.0227             2.090E-17            1.146E-03
     0.0240             2.097E-17            1.150E-03
     0.0255             2.106E-17            1.155E-03
     0.0260             2.109E-17            1.157E-03
     0.0280             2.121E-17            1.163E-03
     0.0283             2.122E-17            1.164E-03
     0.0300             2.133E-17            1.170E-03
     0.0310             2.139E-17            1.173E-03
     0.0320             2.145E-17            1.177E-03
     0.0337             2.156E-17            1.183E-03
     0.0340             2.158E-17            1.184E-03
     0.0360             2.171E-17            1.191E-03
     0.0364             2.173E-17            1.192E-03
     0.0380             2.184E-17            1.198E-03
     0.0391             2.191E-17            1.202E-03
     0.0400             2.197E-17            1.205E-03
     0.0418             2.209E-17            1.212E-03
     0.0420             2.211E-17            1.213E-03
     0.0440             2.225E-17            1.220E-03
     0.0444             2.228E-17            1.222E-03
     0.0460             2.239E-17            1.228E-03
     0.0471             2.246E-17            1.232E-03
     0.0480             2.253E-17            1.236E-03
     0.0497             2.266E-17            1.243E-03
     0.0500             2.268E-17            1.244E-03
     0.0520             2.283E-17            1.253E-03
     0.0523             2.285E-17            1.254E-03
     0.0540             2.299E-17            1.261E-03
     0.0548             2.305E-17            1.265E-03
     0.0560             2.315E-17            1.270E-03
     0.0574             2.326E-17            1.276E-03
     0.0580             2.331E-17            1.279E-03
     0.0599             2.346E-17            1.287E-03
     0.0600             2.348E-17            1.288E-03
     0.0620             2.364E-17            1.297E-03
     0.0624             2.368E-17            1.299E-03
     0.0640             2.382E-17            1.307E-03
     0.0649             2.389E-17            1.311E-03
     0.0660             2.399E-17            1.316E-03
     0.0673             2.411E-17            1.323E-03
     0.0680             2.418E-17            1.326E-03
     0.0698             2.434E-17            1.335E-03
     0.0700             2.436E-17            1.336E-03
     0.0720             2.455E-17            1.347E-03
     0.0722             2.457E-17            1.348E-03
     0.0740             2.475E-17            1.357E-03
     0.0746             2.480E-17            1.361E-03
     0.0760             2.495E-17            1.368E-03
     0.0770             2.504E-17            1.374E-03
     0.0780             2.515E-17            1.380E-03
     0.0793             2.529E-17            1.387E-03
     0.0800             2.536E-17            1.391E-03
     0.0817             2.554E-17            1.401E-03
     0.0820             2.558E-17            1.403E-03
     0.0840             2.579E-17            1.415E-03
     0.0840             2.580E-17            1.415E-03
     0.0860             2.602E-17            1.428E-03
     0.0863             2.605E-17            1.429E-03
     0.0880             2.626E-17            1.440E-03
     0.0885             2.632E-17            1.444E-03
     0.0900             2.649E-17            1.453E-03
     0.0908             2.659E-17            1.458E-03
     0.0920             2.674E-17            1.467E-03
     0.0930             2.686E-17            1.474E-03
     0.0940             2.699E-17            1.481E-03
     0.0952             2.715E-17            1.489E-03
     0.0960             2.725E-17            1.495E-03
     0.0974             2.743E-17            1.505E-03
     0.0980             2.752E-17            1.509E-03
     0.0996             2.773E-17            1.521E-03
     0.1000             2.779E-17            1.525E-03
     0.1017             2.803E-17            1.538E-03
     0.1020             2.807E-17            1.540E-03
     0.1038             2.834E-17            1.554E-03
     0.1040             2.836E-17            1.556E-03
     0.1059             2.865E-17            1.572E-03
     0.1060             2.866E-17            1.572E-03
     0.1080             2.897E-17            1.589E-03
     0.1080             2.897E-17            1.589E-03
     0.1100             2.929E-17            1.607E-03
     0.1101             2.930E-17            1.607E-03
     0.1120             2.962E-17            1.625E-03
     0.1121             2.963E-17            1.625E-03
     0.1140             2.996E-17            1.643E-03
     0.1141             2.997E-17            1.644E-03
     0.1160             3.031E-17            1.663E-03
     0.1161             3.032E-17            1.663E-03
     0.1180             3.067E-17            1.682E-03
     0.1180             3.068E-17            1.683E-03
     0.1200             3.104E-17            1.703E-03
     0.1200             3.105E-17            1.703E-03
     0.1219             3.141E-17            1.723E-03
     0.1220             3.143E-17            1.724E-03
     0.1238             3.179E-17            1.744E-03
     0.1240             3.183E-17            1.746E-03
     0.1257             3.218E-17            1.765E-03
     0.1260             3.225E-17            1.769E-03
     0.1276             3.257E-17            1.787E-03
     0.1280             3.268E-17            1.792E-03
     0.1294             3.298E-17            1.809E-03
     0.1300             3.312E-17            1.817E-03
     0.1312             3.339E-17            1.832E-03
     0.1320             3.359E-17            1.842E-03
     0.1330             3.382E-17            1.855E-03
     0.1340             3.407E-17            1.869E-03
     0.1348             3.425E-17            1.879E-03
     0.1360             3.457E-17            1.896E-03
     0.1365             3.469E-17            1.903E-03
     0.1380             3.509E-17            1.925E-03
     0.1382             3.515E-17            1.928E-03
     0.1400             3.561E-17            1.953E-03
     0.1400             3.563E-17            1.954E-03
     0.1416             3.608E-17            1.979E-03
     0.1420             3.619E-17            1.985E-03
     0.1433             3.657E-17            2.006E-03
     0.1440             3.678E-17            2.018E-03
     0.1449             3.706E-17            2.033E-03
     0.1460             3.740E-17            2.051E-03
     0.1466             3.757E-17            2.061E-03
     0.1480             3.804E-17            2.087E-03
