                 System #      198
     Galactic longitude l    79.24
      Galactic latitude b     0.00
           distance (kpc)     3.72
    orbital period (days) 1029.884
    arg. periastron (deg)  184.403
        inclination (deg)   43.505
             eccentricity    0.889
 neutron star mass (Msol)     1.40
         star mass (Msol)    30.00
       star radius (Rsol)    10.00
     star temperature (K) 33000.00
--------------------------------
orbital phase   flux > 1 TeV (ph cm-2 s-1)   (mCrab)
     0.0000             8.867E-17            4.864E-03
     0.0016             8.863E-17            4.862E-03
     0.0036             8.857E-17            4.858E-03
     0.0037             8.857E-17            4.858E-03
     0.0056             8.852E-17            4.855E-03
     0.0073             8.847E-17            4.853E-03
     0.0076             8.846E-17            4.853E-03
     0.0096             8.841E-17            4.850E-03
     0.0110             8.838E-17            4.848E-03
     0.0116             8.836E-17            4.847E-03
     0.0136             8.832E-17            4.845E-03
     0.0147             8.829E-17            4.843E-03
     0.0156             8.827E-17            4.842E-03
     0.0176             8.823E-17            4.840E-03
     0.0184             8.821E-17            4.839E-03
     0.0196             8.819E-17            4.837E-03
     0.0216             8.815E-17            4.835E-03
     0.0220             8.814E-17            4.835E-03
     0.0236             8.811E-17            4.833E-03
     0.0256             8.808E-17            4.831E-03
     0.0257             8.807E-17            4.831E-03
     0.0276             8.804E-17            4.830E-03
     0.0294             8.801E-17            4.828E-03
     0.0296             8.801E-17            4.828E-03
     0.0316             8.798E-17            4.826E-03
     0.0332             8.796E-17            4.825E-03
     0.0336             8.795E-17            4.825E-03
     0.0356             8.792E-17            4.823E-03
     0.0369             8.791E-17            4.822E-03
     0.0376             8.790E-17            4.822E-03
     0.0396             8.787E-17            4.820E-03
     0.0406             8.786E-17            4.820E-03
     0.0416             8.785E-17            4.819E-03
     0.0436             8.783E-17            4.818E-03
     0.0443             8.783E-17            4.818E-03
     0.0456             8.782E-17            4.817E-03
     0.0476             8.780E-17            4.816E-03
     0.0480             8.780E-17            4.816E-03
     0.0496             8.778E-17            4.815E-03
     0.0516             8.777E-17            4.815E-03
     0.0518             8.777E-17            4.815E-03
     0.0536             8.776E-17            4.814E-03
     0.0555             8.775E-17            4.814E-03
     0.0556             8.775E-17            4.813E-03
     0.0576             8.774E-17            4.813E-03
     0.0593             8.774E-17            4.813E-03
     0.0596             8.774E-17            4.813E-03
     0.0616             8.773E-17            4.813E-03
     0.0630             8.773E-17            4.812E-03
     0.0636             8.773E-17            4.812E-03
     0.0656             8.773E-17            4.812E-03
     0.0668             8.773E-17            4.812E-03
     0.0676             8.773E-17            4.812E-03
     0.0696             8.773E-17            4.813E-03
     0.0705             8.773E-17            4.813E-03
     0.0716             8.774E-17            4.813E-03
     0.0736             8.774E-17            4.813E-03
     0.0743             8.775E-17            4.813E-03
     0.0756             8.775E-17            4.814E-03
     0.0776             8.776E-17            4.814E-03
     0.0780             8.776E-17            4.814E-03
     0.0796             8.777E-17            4.815E-03
     0.0816             8.779E-17            4.815E-03
     0.0818             8.779E-17            4.816E-03
     0.0836             8.780E-17            4.816E-03
     0.0856             8.782E-17            4.817E-03
     0.0856             8.782E-17            4.817E-03
     0.0876             8.784E-17            4.818E-03
     0.0893             8.785E-17            4.819E-03
     0.0896             8.786E-17            4.819E-03
     0.0916             8.788E-17            4.820E-03
     0.0931             8.790E-17            4.821E-03
     0.0936             8.790E-17            4.822E-03
     0.0956             8.793E-17            4.823E-03
     0.0969             8.794E-17            4.824E-03
     0.0976             8.795E-17            4.825E-03
     0.0996             8.798E-17            4.826E-03
     0.1007             8.800E-17            4.827E-03
     0.1016             8.801E-17            4.828E-03
     0.1036             8.804E-17            4.830E-03
     0.1044             8.806E-17            4.830E-03
     0.1056             8.808E-17            4.831E-03
     0.1076             8.811E-17            4.833E-03
     0.1082             8.812E-17            4.834E-03
     0.1096             8.815E-17            4.835E-03
     0.1116             8.819E-17            4.837E-03
     0.1120             8.819E-17            4.838E-03
     0.1136             8.823E-17            4.840E-03
     0.1156             8.827E-17            4.842E-03
     0.1158             8.827E-17            4.842E-03
     0.1176             8.831E-17            4.844E-03
     0.1196             8.836E-17            4.847E-03
     0.1196             8.836E-17            4.847E-03
     0.1216             8.841E-17            4.849E-03
     0.1233             8.845E-17            4.852E-03
     0.1236             8.845E-17            4.852E-03
     0.1256             8.850E-17            4.855E-03
     0.1271             8.855E-17            4.857E-03
     0.1276             8.856E-17            4.858E-03
     0.1296             8.861E-17            4.861E-03
     0.1309             8.865E-17            4.863E-03
     0.1316             8.867E-17            4.864E-03
     0.1336             8.873E-17            4.867E-03
     0.1347             8.876E-17            4.869E-03
     0.1356             8.879E-17            4.870E-03
     0.1376             8.885E-17            4.874E-03
     0.1384             8.887E-17            4.875E-03
     0.1396             8.891E-17            4.877E-03
     0.1416             8.898E-17            4.881E-03
     0.1422             8.900E-17            4.882E-03
     0.1436             8.904E-17            4.884E-03
     0.1456             8.911E-17            4.888E-03
     0.1460             8.912E-17            4.889E-03
     0.1476             8.918E-17            4.892E-03
     0.1496             8.925E-17            4.896E-03
     0.1498             8.926E-17            4.896E-03
     0.1516             8.933E-17            4.900E-03
     0.1535             8.940E-17            4.904E-03
     0.1536             8.940E-17            4.904E-03
     0.1556             8.948E-17            4.908E-03
     0.1573             8.955E-17            4.912E-03
     0.1576             8.956E-17            4.913E-03
     0.1596             8.964E-17            4.917E-03
     0.1610             8.970E-17            4.921E-03
     0.1616             8.973E-17            4.922E-03
     0.1636             8.981E-17            4.927E-03
     0.1648             8.987E-17            4.930E-03
     0.1656             8.990E-17            4.931E-03
     0.1676             8.999E-17            4.936E-03
     0.1685             9.003E-17            4.939E-03
     0.1696             9.008E-17            4.941E-03
     0.1716             9.018E-17            4.947E-03
     0.1723             9.021E-17            4.948E-03
     0.1736             9.027E-17            4.952E-03
     0.1756             9.037E-17            4.957E-03
     0.1760             9.039E-17            4.958E-03
     0.1776             9.047E-17            4.963E-03
     0.1796             9.057E-17            4.968E-03
     0.1798             9.058E-17            4.969E-03
     0.1816             9.067E-17            4.974E-03
     0.1835             9.077E-17            4.979E-03
     0.1836             9.078E-17            4.979E-03
     0.1856             9.088E-17            4.985E-03
     0.1872             9.098E-17            4.990E-03
     0.1876             9.099E-17            4.991E-03
     0.1896             9.110E-17            4.998E-03
     0.1910             9.118E-17            5.002E-03
     0.1916             9.122E-17            5.004E-03
     0.1936             9.133E-17            5.010E-03
     0.1947             9.140E-17            5.014E-03
     0.1956             9.145E-17            5.017E-03
     0.1976             9.157E-17            5.023E-03
     0.1984             9.162E-17            5.026E-03
     0.1996             9.169E-17            5.030E-03
     0.2016             9.182E-17            5.037E-03
     0.2021             9.185E-17            5.038E-03
     0.2036             9.194E-17            5.044E-03
     0.2056             9.207E-17            5.051E-03
     0.2058             9.209E-17            5.051E-03
     0.2076             9.220E-17            5.058E-03
     0.2095             9.233E-17            5.065E-03
     0.2096             9.234E-17            5.065E-03
     0.2116             9.247E-17            5.073E-03
     0.2132             9.258E-17            5.079E-03
     0.2136             9.261E-17            5.080E-03
     0.2156             9.275E-17            5.088E-03
     0.2169             9.284E-17            5.093E-03
     0.2176             9.289E-17            5.096E-03
     0.2196             9.304E-17            5.103E-03
     0.2205             9.311E-17            5.107E-03
     0.2216             9.318E-17            5.112E-03
     0.2236             9.333E-17            5.120E-03
     0.2242             9.338E-17            5.122E-03
     0.2256             9.349E-17            5.128E-03
     0.2276             9.364E-17            5.137E-03
     0.2279             9.366E-17            5.138E-03
     0.2296             9.380E-17            5.145E-03
     0.2315             9.395E-17            5.154E-03
     0.2316             9.396E-17            5.154E-03
     0.2336             9.412E-17            5.163E-03
     0.2352             9.425E-17            5.170E-03
     0.2356             9.428E-17            5.172E-03
     0.2376             9.445E-17            5.181E-03
     0.2388             9.455E-17            5.187E-03
     0.2396             9.462E-17            5.190E-03
     0.2416             9.479E-17            5.200E-03
     0.2424             9.487E-17            5.204E-03
     0.2436             9.497E-17            5.209E-03
     0.2456             9.515E-17            5.219E-03
     0.2460             9.519E-17            5.221E-03
     0.2476             9.533E-17            5.229E-03
     0.2496             9.551E-17            5.239E-03
     0.2496             9.552E-17            5.239E-03
     0.2516             9.570E-17            5.249E-03
     0.2532             9.585E-17            5.258E-03
     0.2536             9.588E-17            5.260E-03
     0.2556             9.608E-17            5.270E-03
     0.2568             9.620E-17            5.277E-03
     0.2576             9.627E-17            5.281E-03
     0.2596             9.647E-17            5.292E-03
     0.2604             9.655E-17            5.296E-03
     0.2616             9.667E-17            5.303E-03
     0.2636             9.687E-17            5.314E-03
     0.2639             9.691E-17            5.316E-03
     0.2656             9.708E-17            5.325E-03
     0.2675             9.728E-17            5.336E-03
     0.2676             9.729E-17            5.337E-03
     0.2696             9.750E-17            5.348E-03
     0.2710             9.766E-17            5.357E-03
     0.2716             9.772E-17            5.360E-03
     0.2736             9.794E-17            5.372E-03
     0.2746             9.805E-17            5.378E-03
     0.2756             9.816E-17            5.385E-03
     0.2776             9.839E-17            5.397E-03
     0.2781             9.844E-17            5.400E-03
     0.2796             9.861E-17            5.409E-03
     0.2816             9.885E-17            5.422E-03
     0.2816             9.885E-17            5.422E-03
     0.2836             9.908E-17            5.435E-03
     0.2851             9.926E-17            5.445E-03
     0.2856             9.932E-17            5.448E-03
     0.2876             9.957E-17            5.462E-03
     0.2886             9.969E-17            5.468E-03
     0.2896             9.981E-17            5.475E-03
     0.2916             1.001E-16            5.489E-03
     0.2920             1.001E-16            5.492E-03
     0.2936             1.003E-16            5.503E-03
     0.2955             1.006E-16            5.516E-03
     0.2956             1.006E-16            5.517E-03
     0.2976             1.008E-16            5.531E-03
     0.2989             1.010E-16            5.541E-03
     0.2996             1.011E-16            5.546E-03
     0.3016             1.014E-16            5.561E-03
     0.3024             1.015E-16            5.567E-03
     0.3036             1.016E-16            5.576E-03
     0.3056             1.019E-16            5.591E-03
     0.3058             1.020E-16            5.593E-03
     0.3076             1.022E-16            5.606E-03
     0.3092             1.024E-16            5.619E-03
     0.3096             1.025E-16            5.622E-03
     0.3116             1.028E-16            5.638E-03
     0.3126             1.029E-16            5.646E-03
     0.3136             1.031E-16            5.654E-03
     0.3156             1.034E-16            5.670E-03
     0.3160             1.034E-16            5.674E-03
     0.3176             1.037E-16            5.687E-03
     0.3193             1.039E-16            5.702E-03
     0.3196             1.040E-16            5.704E-03
     0.3216             1.043E-16            5.721E-03
     0.3227             1.045E-16            5.731E-03
     0.3236             1.046E-16            5.738E-03
     0.3256             1.049E-16            5.756E-03
     0.3260             1.050E-16            5.760E-03
     0.3276             1.053E-16            5.774E-03
     0.3293             1.056E-16            5.790E-03
     0.3296             1.056E-16            5.792E-03
     0.3316             1.059E-16            5.811E-03
     0.3326             1.061E-16            5.821E-03
     0.3336             1.063E-16            5.829E-03
     0.3356             1.066E-16            5.848E-03
     0.3359             1.067E-16            5.852E-03
     0.3376             1.070E-16            5.868E-03
     0.3392             1.073E-16            5.883E-03
     0.3396             1.073E-16            5.887E-03
     0.3416             1.077E-16            5.907E-03
     0.3424             1.078E-16            5.916E-03
