                 System #       60
     Galactic longitude l   -16.26
      Galactic latitude b     0.00
           distance (kpc)    13.20
    orbital period (days)   18.502
    arg. periastron (deg)  499.573
        inclination (deg)  109.174
             eccentricity    0.519
 neutron star mass (Msol)     1.40
         star mass (Msol)    30.00
       star radius (Rsol)    10.00
     star temperature (K) 33000.00
--------------------------------
orbital phase   flux > 1 TeV (ph cm-2 s-1)   (mCrab)
     0.0013             7.338E-16            4.025E-02
     0.0029             7.359E-16            4.037E-02
     0.0033             7.364E-16            4.039E-02
     0.0053             7.390E-16            4.054E-02
     0.0059             7.398E-16            4.058E-02
     0.0073             7.416E-16            4.068E-02
     0.0089             7.436E-16            4.079E-02
     0.0093             7.441E-16            4.082E-02
     0.0113             7.467E-16            4.096E-02
     0.0118             7.474E-16            4.100E-02
     0.0133             7.493E-16            4.110E-02
     0.0148             7.513E-16            4.121E-02
     0.0153             7.518E-16            4.124E-02
     0.0173             7.544E-16            4.138E-02
     0.0178             7.551E-16            4.142E-02
     0.0193             7.570E-16            4.152E-02
     0.0208             7.589E-16            4.163E-02
     0.0213             7.595E-16            4.166E-02
     0.0233             7.621E-16            4.180E-02
     0.0237             7.627E-16            4.184E-02
     0.0253             7.647E-16            4.194E-02
     0.0267             7.665E-16            4.204E-02
     0.0273             7.672E-16            4.208E-02
     0.0293             7.698E-16            4.223E-02
     0.0297             7.702E-16            4.225E-02
     0.0313             7.723E-16            4.236E-02
     0.0326             7.740E-16            4.246E-02
     0.0333             7.748E-16            4.250E-02
     0.0353             7.773E-16            4.264E-02
     0.0356             7.777E-16            4.266E-02
     0.0373             7.799E-16            4.278E-02
     0.0385             7.814E-16            4.286E-02
     0.0393             7.824E-16            4.292E-02
     0.0413             7.849E-16            4.306E-02
     0.0414             7.851E-16            4.307E-02
     0.0433             7.874E-16            4.319E-02
     0.0444             7.888E-16            4.327E-02
     0.0453             7.900E-16            4.333E-02
     0.0473             7.925E-16            4.347E-02
     0.0473             7.925E-16            4.347E-02
     0.0493             7.950E-16            4.361E-02
     0.0502             7.961E-16            4.367E-02
     0.0513             7.974E-16            4.374E-02
     0.0531             7.998E-16            4.387E-02
     0.0533             7.999E-16            4.388E-02
     0.0553             8.024E-16            4.402E-02
     0.0560             8.034E-16            4.407E-02
