                 System #      133
     Galactic longitude l   -19.68
      Galactic latitude b     0.00
           distance (kpc)     7.22
    orbital period (days)    1.117
    arg. periastron (deg)  472.645
        inclination (deg)   71.783
             eccentricity    0.000
 neutron star mass (Msol)     1.40
         star mass (Msol)    30.00
       star radius (Rsol)    10.00
     star temperature (K) 33000.00
--------------------------------
orbital phase   flux > 1 TeV (ph cm-2 s-1)   (mCrab)
     0.0011             1.281E-16            7.025E-03
     0.0011             1.280E-16            7.024E-03
     0.0031             1.240E-16            6.800E-03
     0.0031             1.239E-16            6.799E-03
     0.0051             1.199E-16            6.578E-03
     0.0051             1.199E-16            6.576E-03
     0.0071             1.159E-16            6.359E-03
     0.0071             1.159E-16            6.357E-03
     0.0091             1.120E-16            6.143E-03
     0.0091             1.120E-16            6.142E-03
     0.0111             1.081E-16            5.932E-03
     0.0111             1.081E-16            5.930E-03
     0.0131             1.044E-16            5.724E-03
     0.0131             1.043E-16            5.723E-03
     0.0151             1.006E-16            5.521E-03
     0.0151             1.006E-16            5.519E-03
     0.0171             9.700E-17            5.321E-03
     0.0171             9.698E-17            5.320E-03
     0.0191             9.344E-17            5.126E-03
     0.0191             9.342E-17            5.125E-03
     0.0211             8.996E-17            4.934E-03
     0.0211             8.993E-17            4.933E-03
     0.0231             8.655E-17            4.748E-03
     0.0231             8.653E-17            4.747E-03
     0.0251             8.322E-17            4.565E-03
     0.0251             8.320E-17            4.564E-03
     0.0271             7.998E-17            4.387E-03
     0.0271             7.996E-17            4.386E-03
     0.0291             7.681E-17            4.213E-03
     0.0291             7.679E-17            4.212E-03
     0.0311             7.373E-17            4.044E-03
     0.0311             7.371E-17            4.043E-03
     0.0331             7.072E-17            3.879E-03
     0.0331             7.070E-17            3.878E-03
     0.0351             6.779E-17            3.719E-03
     0.0351             6.777E-17            3.718E-03
     0.0371             6.494E-17            3.562E-03
     0.0371             6.493E-17            3.561E-03
     0.0391             6.218E-17            3.411E-03
     0.0391             6.216E-17            3.410E-03
     0.0411             5.949E-17            3.263E-03
     0.0411             5.947E-17            3.262E-03
     0.0431             5.688E-17            3.120E-03
     0.0431             5.686E-17            3.119E-03
     0.0451             5.435E-17            2.981E-03
     0.0451             5.433E-17            2.980E-03
     0.0471             5.189E-17            2.846E-03
     0.0471             5.188E-17            2.846E-03
     0.0491             4.951E-17            2.716E-03
     0.0491             4.950E-17            2.715E-03
     0.0511             4.721E-17            2.590E-03
     0.0511             4.719E-17            2.589E-03
     0.0531             4.497E-17            2.467E-03
     0.0531             4.496E-17            2.466E-03
     0.0551             4.282E-17            2.349E-03
     0.0551             4.281E-17            2.348E-03
     0.0571             4.074E-17            2.235E-03
     0.0571             4.072E-17            2.234E-03
     0.0591             3.872E-17            2.124E-03
     0.0591             3.871E-17            2.123E-03
     0.0611             3.678E-17            2.017E-03
     0.0611             3.677E-17            2.017E-03
     0.0631             3.490E-17            1.915E-03
     0.0631             3.489E-17            1.914E-03
     0.0651             3.310E-17            1.816E-03
     0.0651             3.309E-17            1.815E-03
     0.0671             3.136E-17            1.720E-03
     0.0671             3.135E-17            1.720E-03
     0.0691             2.968E-17            1.628E-03
     0.0691             2.967E-17            1.628E-03
