                 System #       10
     Galactic longitude l    45.74
      Galactic latitude b     0.00
           distance (kpc)    14.07
    orbital period (days)    4.078
    arg. periastron (deg)  492.139
        inclination (deg)   90.414
             eccentricity    0.200
 neutron star mass (Msol)     1.40
         star mass (Msol)    30.00
       star radius (Rsol)    10.00
     star temperature (K) 33000.00
--------------------------------
orbital phase   flux > 1 TeV (ph cm-2 s-1)   (mCrab)
     0.0011             2.805E-20            1.539E-06
     0.0015             2.929E-20            1.607E-06
     0.0027             3.356E-20            1.841E-06
     0.0035             3.652E-20            2.004E-06
     0.0043             3.988E-20            2.187E-06
     0.0055             4.509E-20            2.473E-06
     0.0059             4.709E-20            2.583E-06
     0.0075             5.513E-20            3.024E-06
     0.0075             5.529E-20            3.033E-06
     0.0091             6.455E-20            3.541E-06
     0.0095             6.682E-20            3.666E-06
     0.0107             7.495E-20            4.112E-06
     0.0115             8.032E-20            4.406E-06
     0.0123             8.660E-20            4.750E-06
     0.0135             9.580E-20            5.255E-06
     0.0139             9.957E-20            5.462E-06
     0.0155             1.134E-19            6.221E-06
     0.0155             1.139E-19            6.251E-06
     0.0171             1.298E-19            7.122E-06
     0.0175             1.333E-19            7.314E-06
     0.0187             1.473E-19            8.081E-06
     0.0195             1.557E-19            8.543E-06
     0.0203             1.665E-19            9.132E-06
     0.0215             1.808E-19            9.917E-06
     0.0219             1.874E-19            1.028E-05
     0.0235             2.086E-19            1.144E-05
     0.0236             2.102E-19            1.153E-05
     0.0252             2.349E-19            1.289E-05
     0.0255             2.394E-19            1.313E-05
     0.0268             2.617E-19            1.435E-05
     0.0275             2.732E-19            1.499E-05
     0.0284             2.905E-19            1.593E-05
     0.0295             3.103E-19            1.702E-05
     0.0300             3.215E-19            1.764E-05
     0.0315             3.507E-19            1.924E-05
     0.0316             3.547E-19            1.946E-05
     0.0333             3.903E-19            2.141E-05
     0.0335             3.946E-19            2.164E-05
     0.0349             4.282E-19            2.349E-05
     0.0355             4.420E-19            2.425E-05
     0.0365             4.686E-19            2.570E-05
     0.0375             4.931E-19            2.705E-05
     0.0381             5.115E-19            2.806E-05
     0.0395             5.479E-19            3.006E-05
     0.0398             5.568E-19            3.054E-05
     0.0414             6.048E-19            3.317E-05
     0.0415             6.065E-19            3.327E-05
     0.0430             6.553E-19            3.595E-05
     0.0435             6.690E-19            3.670E-05
     0.0447             7.085E-19            3.887E-05
     0.0455             7.353E-19            4.033E-05
     0.0463             7.644E-19            4.193E-05
     0.0475             8.055E-19            4.419E-05
     0.0479             8.229E-19            4.514E-05
     0.0495             8.796E-19            4.825E-05
     0.0496             8.842E-19            4.850E-05
     0.0512             9.481E-19            5.201E-05
     0.0515             9.576E-19            5.253E-05
     0.0529             1.015E-18            5.566E-05
     0.0535             1.039E-18            5.702E-05
     0.0545             1.084E-18            5.947E-05
     0.0555             1.125E-18            6.172E-05
     0.0562             1.156E-18            6.342E-05
     0.0575             1.215E-18            6.662E-05
     0.0578             1.231E-18            6.751E-05
     0.0595             1.308E-18            7.173E-05
     0.0595             1.308E-18            7.175E-05
     0.0611             1.388E-18            7.613E-05
     0.0615             1.404E-18            7.704E-05
     0.0628             1.470E-18            8.065E-05
     0.0635             1.505E-18            8.254E-05
     0.0644             1.555E-18            8.531E-05
     0.0655             1.608E-18            8.823E-05
     0.0661             1.643E-18            9.010E-05
     0.0675             1.715E-18            9.409E-05
     0.0678             1.732E-18            9.503E-05
     0.0694             1.824E-18            1.001E-04
     0.0695             1.825E-18            1.001E-04
     0.0711             1.919E-18            1.053E-04
     0.0715             1.938E-18            1.063E-04
     0.0728             2.015E-18            1.105E-04
     0.0735             2.054E-18            1.127E-04
     0.0745             2.114E-18            1.160E-04
     0.0755             2.173E-18            1.192E-04
     0.0761             2.215E-18            1.215E-04
     0.0775             2.294E-18            1.258E-04
     0.0778             2.317E-18            1.271E-04
     0.0795             2.418E-18            1.326E-04
     0.0795             2.422E-18            1.328E-04
     0.0812             2.528E-18            1.387E-04
     0.0815             2.543E-18            1.395E-04
     0.0829             2.635E-18            1.446E-04
     0.0835             2.671E-18            1.465E-04
     0.0846             2.745E-18            1.506E-04
     0.0855             2.800E-18            1.536E-04
     0.0863             2.855E-18            1.566E-04
     0.0875             2.931E-18            1.608E-04
     0.0880             2.968E-18            1.628E-04
     0.0895             3.064E-18            1.681E-04
     0.0897             3.081E-18            1.690E-04
     0.0914             3.195E-18            1.753E-04
     0.0915             3.197E-18            1.754E-04
     0.0931             3.310E-18            1.816E-04
     0.0935             3.332E-18            1.828E-04
     0.0949             3.427E-18            1.880E-04
     0.0955             3.467E-18            1.902E-04
     0.0966             3.543E-18            1.944E-04
     0.0975             3.603E-18            1.977E-04
     0.0983             3.661E-18            2.008E-04
     0.0995             3.740E-18            2.051E-04
     0.1000             3.779E-18            2.073E-04
     0.1015             3.876E-18            2.126E-04
     0.1018             3.897E-18            2.138E-04
     0.1035             4.013E-18            2.201E-04
     0.1035             4.016E-18            2.203E-04
     0.1052             4.134E-18            2.268E-04
     0.1055             4.149E-18            2.276E-04
     0.1070             4.253E-18            2.333E-04
     0.1075             4.285E-18            2.351E-04
     0.1087             4.372E-18            2.398E-04
     0.1095             4.421E-18            2.425E-04
     0.1105             4.490E-18            2.463E-04
     0.1115             4.556E-18            2.499E-04
     0.1122             4.608E-18            2.528E-04
     0.1135             4.689E-18            2.572E-04
     0.1140             4.725E-18            2.592E-04
     0.1155             4.822E-18            2.645E-04
     0.1158             4.842E-18            2.656E-04
     0.1175             4.953E-18            2.717E-04
     0.1175             4.958E-18            2.720E-04
     0.1193             5.073E-18            2.783E-04
     0.1195             5.083E-18            2.788E-04
     0.1211             5.187E-18            2.845E-04
     0.1215             5.212E-18            2.859E-04
     0.1228             5.300E-18            2.907E-04
     0.1235             5.338E-18            2.928E-04
     0.1246             5.411E-18            2.968E-04
     0.1255             5.462E-18            2.996E-04
     0.1264             5.522E-18            3.029E-04
     0.1275             5.585E-18            3.064E-04
     0.1282             5.630E-18            3.089E-04
     0.1295             5.705E-18            3.129E-04
     0.1300             5.737E-18            3.147E-04
     0.1315             5.822E-18            3.193E-04
     0.1318             5.842E-18            3.205E-04
     0.1335             5.936E-18            3.256E-04
     0.1336             5.945E-18            3.261E-04
     0.1354             6.046E-18            3.317E-04
     0.1355             6.048E-18            3.317E-04
     0.1372             6.145E-18            3.371E-04
     0.1375             6.157E-18            3.377E-04
     0.1391             6.241E-18            3.424E-04
     0.1395             6.262E-18            3.435E-04
     0.1409             6.335E-18            3.475E-04
     0.1415             6.364E-18            3.491E-04
     0.1427             6.425E-18            3.525E-04
     0.1435             6.462E-18            3.544E-04
     0.1445             6.513E-18            3.573E-04
     0.1455             6.556E-18            3.596E-04
     0.1464             6.598E-18            3.619E-04
     0.1475             6.646E-18            3.646E-04
     0.1482             6.680E-18            3.664E-04
     0.1495             6.732E-18            3.693E-04
     0.1501             6.758E-18            3.707E-04
