                 System #       36
     Galactic longitude l    26.34
      Galactic latitude b     0.00
           distance (kpc)    15.18
    orbital period (days)   14.962
    arg. periastron (deg)  337.683
        inclination (deg)   63.090
             eccentricity    0.551
 neutron star mass (Msol)     1.40
         star mass (Msol)    30.00
       star radius (Rsol)    10.00
     star temperature (K) 33000.00
--------------------------------
orbital phase   flux > 1 TeV (ph cm-2 s-1)   (mCrab)
     0.0000             1.919E-17            1.052E-03
     0.0007             1.936E-17            1.062E-03
     0.0017             1.965E-17            1.078E-03
     0.0027             1.994E-17            1.094E-03
     0.0035             2.020E-17            1.108E-03
     0.0047             2.064E-17            1.132E-03
     0.0052             2.084E-17            1.143E-03
     0.0067             2.146E-17            1.177E-03
     0.0070             2.159E-17            1.184E-03
     0.0087             2.241E-17            1.229E-03
     0.0087             2.244E-17            1.231E-03
     0.0105             2.340E-17            1.283E-03
     0.0107             2.349E-17            1.288E-03
     0.0123             2.447E-17            1.342E-03
     0.0127             2.470E-17            1.355E-03
     0.0142             2.567E-17            1.408E-03
     0.0147             2.605E-17            1.429E-03
     0.0160             2.700E-17            1.481E-03
     0.0167             2.755E-17            1.511E-03
     0.0178             2.846E-17            1.561E-03
     0.0187             2.920E-17            1.602E-03
     0.0197             3.007E-17            1.649E-03
     0.0207             3.101E-17            1.701E-03
     0.0215             3.183E-17            1.746E-03
     0.0227             3.298E-17            1.809E-03
     0.0234             3.375E-17            1.851E-03
     0.0247             3.513E-17            1.927E-03
     0.0253             3.584E-17            1.966E-03
     0.0267             3.745E-17            2.054E-03
     0.0272             3.811E-17            2.090E-03
     0.0287             3.996E-17            2.192E-03
     0.0292             4.057E-17            2.225E-03
     0.0307             4.266E-17            2.340E-03
     0.0311             4.322E-17            2.371E-03
     0.0327             4.555E-17            2.499E-03
     0.0330             4.608E-17            2.528E-03
     0.0347             4.864E-17            2.668E-03
     0.0350             4.915E-17            2.696E-03
     0.0367             5.194E-17            2.849E-03
     0.0370             5.245E-17            2.877E-03
     0.0387             5.545E-17            3.042E-03
     0.0390             5.598E-17            3.071E-03
     0.0407             5.917E-17            3.246E-03
     0.0410             5.975E-17            3.277E-03
     0.0427             6.311E-17            3.462E-03
     0.0430             6.376E-17            3.498E-03
     0.0447             6.727E-17            3.690E-03
     0.0450             6.803E-17            3.732E-03
     0.0467             7.165E-17            3.931E-03
     0.0471             7.256E-17            3.980E-03
     0.0487             7.626E-17            4.183E-03
     0.0492             7.736E-17            4.243E-03
     0.0507             8.108E-17            4.448E-03
     0.0512             8.242E-17            4.521E-03
     0.0527             8.613E-17            4.725E-03
     0.0533             8.777E-17            4.815E-03
     0.0547             9.140E-17            5.014E-03
     0.0554             9.340E-17            5.123E-03
     0.0567             9.690E-17            5.315E-03
     0.0575             9.931E-17            5.447E-03
     0.0587             1.026E-16            5.629E-03
     0.0597             1.055E-16            5.787E-03
     0.0607             1.085E-16            5.954E-03
     0.0618             1.120E-16            6.143E-03
     0.0627             1.147E-16            6.291E-03
     0.0640             1.188E-16            6.515E-03
     0.0647             1.210E-16            6.640E-03
     0.0662             1.258E-16            6.902E-03
     0.0667             1.276E-16            7.000E-03
     0.0683             1.332E-16            7.305E-03
     0.0687             1.344E-16            7.371E-03
     0.0705             1.408E-16            7.724E-03
     0.0707             1.413E-16            7.753E-03
     0.0727             1.485E-16            8.146E-03
     0.0728             1.487E-16            8.158E-03
     0.0747             1.558E-16            8.549E-03
     0.0750             1.569E-16            8.607E-03
     0.0767             1.634E-16            8.961E-03
     0.0772             1.654E-16            9.072E-03
     0.0787             1.711E-16            9.384E-03
     0.0795             1.741E-16            9.551E-03
     0.0807             1.789E-16            9.815E-03
     0.0817             1.831E-16            1.005E-02
     0.0827             1.870E-16            1.026E-02
     0.0840             1.924E-16            1.055E-02
     0.0847             1.951E-16            1.070E-02
     0.0863             2.019E-16            1.107E-02
     0.0867             2.035E-16            1.116E-02
     0.0886             2.116E-16            1.161E-02
     0.0887             2.119E-16            1.163E-02
     0.0907             2.205E-16            1.210E-02
     0.0909             2.216E-16            1.216E-02
     0.0927             2.293E-16            1.258E-02
     0.0933             2.319E-16            1.272E-02
     0.0947             2.381E-16            1.306E-02
     0.0956             2.423E-16            1.329E-02
     0.0967             2.471E-16            1.355E-02
     0.0980             2.529E-16            1.387E-02
     0.0987             2.561E-16            1.405E-02
     0.1004             2.638E-16            1.447E-02
     0.1007             2.653E-16            1.455E-02
     0.1027             2.745E-16            1.506E-02
     0.1028             2.748E-16            1.507E-02
     0.1047             2.839E-16            1.557E-02
     0.1052             2.860E-16            1.569E-02
     0.1067             2.933E-16            1.609E-02
     0.1076             2.974E-16            1.631E-02
     0.1087             3.027E-16            1.661E-02
     0.1100             3.089E-16            1.694E-02
     0.1107             3.123E-16            1.713E-02
     0.1124             3.206E-16            1.759E-02
     0.1127             3.219E-16            1.766E-02
     0.1147             3.315E-16            1.818E-02
     0.1149             3.324E-16            1.823E-02
     0.1167             3.412E-16            1.872E-02
     0.1173             3.443E-16            1.889E-02
     0.1187             3.509E-16            1.925E-02
     0.1198             3.564E-16            1.955E-02
     0.1207             3.607E-16            1.978E-02
     0.1223             3.686E-16            2.022E-02
     0.1227             3.705E-16            2.032E-02
     0.1247             3.803E-16            2.086E-02
     0.1248             3.808E-16            2.089E-02
     0.1267             3.901E-16            2.140E-02
     0.1273             3.931E-16            2.157E-02
     0.1287             3.999E-16            2.194E-02
     0.1298             4.056E-16            2.225E-02
     0.1307             4.097E-16            2.248E-02
     0.1324             4.180E-16            2.293E-02
     0.1327             4.196E-16            2.302E-02
     0.1347             4.294E-16            2.356E-02
     0.1349             4.306E-16            2.362E-02
     0.1367             4.392E-16            2.409E-02
     0.1375             4.432E-16            2.431E-02
     0.1387             4.490E-16            2.463E-02
     0.1401             4.558E-16            2.500E-02
     0.1407             4.588E-16            2.517E-02
     0.1427             4.684E-16            2.569E-02
     0.1427             4.686E-16            2.571E-02
     0.1447             4.784E-16            2.624E-02
     0.1452             4.811E-16            2.639E-02
     0.1467             4.881E-16            2.677E-02
     0.1479             4.937E-16            2.708E-02
     0.1487             4.978E-16            2.731E-02
     0.1505             5.064E-16            2.778E-02
     0.1507             5.075E-16            2.784E-02
     0.1527             5.171E-16            2.836E-02
     0.1531             5.191E-16            2.847E-02
     0.1547             5.267E-16            2.889E-02
     0.1558             5.317E-16            2.917E-02
     0.1567             5.362E-16            2.941E-02
     0.1584             5.443E-16            2.986E-02
     0.1587             5.457E-16            2.993E-02
     0.1607             5.552E-16            3.045E-02
     0.1611             5.569E-16            3.055E-02
     0.1627             5.646E-16            3.097E-02
     0.1637             5.695E-16            3.124E-02
     0.1647             5.739E-16            3.148E-02
     0.1664             5.820E-16            3.193E-02
     0.1667             5.832E-16            3.199E-02
     0.1687             5.925E-16            3.250E-02
     0.1691             5.945E-16            3.261E-02
     0.1707             6.017E-16            3.301E-02
     0.1718             6.069E-16            3.329E-02
     0.1727             6.108E-16            3.351E-02
     0.1746             6.193E-16            3.397E-02
     0.1747             6.199E-16            3.400E-02
     0.1767             6.289E-16            3.450E-02
     0.1773             6.316E-16            3.464E-02
     0.1787             6.379E-16            3.499E-02
     0.1800             6.438E-16            3.532E-02
     0.1807             6.468E-16            3.548E-02
     0.1827             6.556E-16            3.596E-02
     0.1828             6.560E-16            3.598E-02
     0.1847             6.644E-16            3.644E-02
     0.1855             6.680E-16            3.665E-02
     0.1867             6.731E-16            3.692E-02
     0.1883             6.800E-16            3.730E-02
     0.1887             6.817E-16            3.740E-02
     0.1907             6.903E-16            3.787E-02
     0.1911             6.920E-16            3.796E-02
     0.1927             6.988E-16            3.833E-02
     0.1939             7.038E-16            3.861E-02
     0.1947             7.072E-16            3.880E-02
     0.1967             7.155E-16            3.925E-02
     0.1967             7.156E-16            3.926E-02
     0.1987             7.239E-16            3.971E-02
     0.1995             7.272E-16            3.989E-02
     0.2007             7.322E-16            4.016E-02
     0.2023             7.387E-16            4.052E-02
     0.2027             7.403E-16            4.061E-02
     0.2047             7.484E-16            4.106E-02
     0.2051             7.502E-16            4.115E-02
     0.2067             7.565E-16            4.150E-02
     0.2080             7.615E-16            4.177E-02
     0.2087             7.644E-16            4.193E-02
     0.2107             7.723E-16            4.236E-02
     0.2108             7.728E-16            4.239E-02
     0.2127             7.801E-16            4.279E-02
     0.2137             7.839E-16            4.300E-02
     0.2147             7.879E-16            4.322E-02
     0.2165             7.949E-16            4.361E-02
     0.2167             7.956E-16            4.364E-02
     0.2187             8.032E-16            4.406E-02
     0.2194             8.059E-16            4.421E-02
     0.2207             8.108E-16            4.447E-02
     0.2223             8.167E-16            4.480E-02
     0.2227             8.182E-16            4.488E-02
     0.2247             8.257E-16            4.529E-02
     0.2252             8.274E-16            4.539E-02
     0.2267             8.330E-16            4.569E-02
     0.2281             8.380E-16            4.597E-02
     0.2287             8.403E-16            4.609E-02
     0.2307             8.475E-16            4.649E-02
     0.2310             8.485E-16            4.654E-02
     0.2327             8.546E-16            4.688E-02
     0.2339             8.588E-16            4.711E-02
     0.2347             8.617E-16            4.727E-02
     0.2367             8.687E-16            4.765E-02
     0.2368             8.691E-16            4.767E-02
     0.2387             8.757E-16            4.804E-02
     0.2397             8.793E-16            4.823E-02
     0.2407             8.826E-16            4.841E-02
     0.2427             8.893E-16            4.878E-02
     0.2427             8.894E-16            4.879E-02
     0.2447             8.962E-16            4.916E-02
     0.2456             8.992E-16            4.933E-02
     0.2467             9.029E-16            4.953E-02
     0.2485             9.090E-16            4.986E-02
     0.2487             9.095E-16            4.989E-02
     0.2507             9.161E-16            5.025E-02
     0.2515             9.187E-16            5.040E-02
     0.2527             9.226E-16            5.061E-02
     0.2545             9.283E-16            5.092E-02
     0.2547             9.290E-16            5.096E-02
     0.2567             9.354E-16            5.131E-02
     0.2574             9.378E-16            5.144E-02
     0.2587             9.418E-16            5.166E-02
     0.2604             9.472E-16            5.196E-02
     0.2607             9.480E-16            5.200E-02
     0.2627             9.543E-16            5.235E-02
     0.2634             9.564E-16            5.246E-02
     0.2647             9.604E-16            5.268E-02
     0.2664             9.656E-16            5.297E-02
     0.2667             9.665E-16            5.302E-02
     0.2687             9.726E-16            5.335E-02
     0.2694             9.746E-16            5.346E-02
     0.2707             9.786E-16            5.368E-02
     0.2724             9.836E-16            5.396E-02
     0.2727             9.845E-16            5.401E-02
     0.2747             9.904E-16            5.433E-02
     0.2754             9.924E-16            5.444E-02
     0.2767             9.962E-16            5.465E-02
     0.2784             1.001E-15            5.492E-02
     0.2787             1.002E-15            5.496E-02
     0.2807             1.008E-15            5.528E-02
     0.2814             1.010E-15            5.539E-02
     0.2827             1.013E-15            5.559E-02
     0.2844             1.018E-15            5.586E-02
     0.2847             1.019E-15            5.590E-02
     0.2867             1.025E-15            5.620E-02
     0.2875             1.027E-15            5.632E-02
     0.2887             1.030E-15            5.651E-02
     0.2905             1.035E-15            5.678E-02
     0.2907             1.036E-15            5.681E-02
     0.2927             1.041E-15            5.710E-02
     0.2935             1.043E-15            5.723E-02
     0.2947             1.046E-15            5.740E-02
     0.2966             1.051E-15            5.767E-02
     0.2967             1.052E-15            5.769E-02
     0.2987             1.057E-15            5.798E-02
     0.2996             1.059E-15            5.811E-02
     0.3007             1.062E-15            5.827E-02
     0.3027             1.067E-15            5.855E-02
