                 System #      183
     Galactic longitude l   -70.02
      Galactic latitude b     0.00
           distance (kpc)     6.87
    orbital period (days) 8914.999
    arg. periastron (deg)  428.996
        inclination (deg)  115.997
             eccentricity    0.992
 neutron star mass (Msol)     1.40
         star mass (Msol)    30.00
       star radius (Rsol)    10.00
     star temperature (K) 33000.00
--------------------------------
orbital phase   flux > 1 TeV (ph cm-2 s-1)   (mCrab)
     0.0019             4.399E-18            2.413E-04
     0.0030             4.390E-18            2.408E-04
     0.0039             4.382E-18            2.404E-04
     0.0059             4.366E-18            2.395E-04
     0.0065             4.361E-18            2.392E-04
     0.0079             4.349E-18            2.386E-04
     0.0099             4.334E-18            2.377E-04
     0.0099             4.334E-18            2.377E-04
     0.0119             4.318E-18            2.369E-04
     0.0134             4.306E-18            2.362E-04
     0.0139             4.302E-18            2.360E-04
     0.0159             4.287E-18            2.352E-04
     0.0169             4.280E-18            2.348E-04
     0.0179             4.272E-18            2.343E-04
     0.0199             4.257E-18            2.335E-04
     0.0204             4.254E-18            2.333E-04
     0.0219             4.242E-18            2.327E-04
     0.0239             4.228E-18            2.319E-04
     0.0239             4.228E-18            2.319E-04
     0.0259             4.214E-18            2.311E-04
     0.0275             4.203E-18            2.306E-04
     0.0279             4.200E-18            2.304E-04
     0.0299             4.186E-18            2.296E-04
     0.0310             4.179E-18            2.292E-04
     0.0319             4.173E-18            2.289E-04
     0.0339             4.159E-18            2.281E-04
     0.0346             4.155E-18            2.279E-04
     0.0359             4.146E-18            2.274E-04
     0.0379             4.133E-18            2.267E-04
     0.0382             4.131E-18            2.266E-04
     0.0399             4.120E-18            2.260E-04
     0.0418             4.109E-18            2.254E-04
     0.0419             4.108E-18            2.253E-04
     0.0439             4.095E-18            2.246E-04
     0.0454             4.086E-18            2.241E-04
     0.0459             4.083E-18            2.240E-04
     0.0479             4.071E-18            2.233E-04
     0.0490             4.064E-18            2.229E-04
     0.0499             4.059E-18            2.227E-04
     0.0519             4.047E-18            2.220E-04
     0.0527             4.043E-18            2.218E-04
     0.0539             4.036E-18            2.214E-04
     0.0559             4.024E-18            2.208E-04
     0.0563             4.022E-18            2.206E-04
     0.0579             4.013E-18            2.201E-04
     0.0599             4.002E-18            2.195E-04
     0.0600             4.002E-18            2.195E-04
     0.0619             3.991E-18            2.189E-04
     0.0637             3.982E-18            2.184E-04
     0.0639             3.981E-18            2.184E-04
     0.0659             3.970E-18            2.178E-04
     0.0674             3.962E-18            2.174E-04
     0.0679             3.960E-18            2.172E-04
     0.0699             3.949E-18            2.166E-04
     0.0711             3.943E-18            2.163E-04
     0.0719             3.939E-18            2.161E-04
     0.0739             3.929E-18            2.155E-04
     0.0748             3.925E-18            2.153E-04
     0.0759             3.920E-18            2.150E-04
     0.0779             3.910E-18            2.145E-04
     0.0785             3.907E-18            2.143E-04
     0.0799             3.900E-18            2.140E-04
     0.0819             3.891E-18            2.134E-04
     0.0823             3.889E-18            2.133E-04
     0.0839             3.882E-18            2.129E-04
     0.0859             3.873E-18            2.124E-04
     0.0860             3.872E-18            2.124E-04
     0.0879             3.864E-18            2.119E-04
     0.0898             3.855E-18            2.115E-04
     0.0899             3.855E-18            2.114E-04
     0.0919             3.846E-18            2.110E-04
     0.0936             3.839E-18            2.106E-04
     0.0939             3.837E-18            2.105E-04
     0.0959             3.829E-18            2.100E-04
     0.0974             3.822E-18            2.097E-04
     0.0979             3.820E-18            2.096E-04
     0.0999             3.812E-18            2.091E-04
     0.1012             3.807E-18            2.088E-04
     0.1019             3.804E-18            2.087E-04
     0.1039             3.796E-18            2.082E-04
     0.1050             3.791E-18            2.080E-04
     0.1059             3.788E-18            2.078E-04
     0.1079             3.780E-18            2.074E-04
     0.1088             3.777E-18            2.072E-04
     0.1099             3.772E-18            2.069E-04
     0.1119             3.765E-18            2.065E-04
     0.1127             3.762E-18            2.064E-04
     0.1139             3.757E-18            2.061E-04
     0.1159             3.750E-18            2.057E-04
     0.1165             3.748E-18            2.056E-04
     0.1179             3.743E-18            2.053E-04
     0.1199             3.736E-18            2.049E-04
     0.1204             3.734E-18            2.048E-04
     0.1219             3.729E-18            2.045E-04
     0.1239             3.722E-18            2.042E-04
     0.1242             3.721E-18            2.041E-04
     0.1259             3.715E-18            2.038E-04
     0.1279             3.708E-18            2.034E-04
     0.1281             3.708E-18            2.034E-04
     0.1299             3.702E-18            2.030E-04
     0.1319             3.695E-18            2.027E-04
     0.1320             3.695E-18            2.027E-04
     0.1339             3.689E-18            2.023E-04
     0.1359             3.682E-18            2.020E-04
     0.1359             3.682E-18            2.020E-04
     0.1379             3.676E-18            2.017E-04
     0.1397             3.670E-18            2.013E-04
     0.1399             3.670E-18            2.013E-04
     0.1419             3.664E-18            2.010E-04
     0.1436             3.659E-18            2.007E-04
     0.1439             3.658E-18            2.007E-04
     0.1459             3.652E-18            2.003E-04
     0.1476             3.648E-18            2.001E-04
     0.1479             3.647E-18            2.000E-04
     0.1499             3.641E-18            1.997E-04
     0.1515             3.637E-18            1.995E-04
     0.1519             3.635E-18            1.994E-04
     0.1539             3.630E-18            1.991E-04
     0.1554             3.626E-18            1.989E-04
     0.1559             3.625E-18            1.988E-04
     0.1579             3.619E-18            1.985E-04
     0.1593             3.616E-18            1.983E-04
     0.1599             3.614E-18            1.982E-04
     0.1619             3.609E-18            1.980E-04
