                 System #       26
     Galactic longitude l    33.66
      Galactic latitude b     0.00
           distance (kpc)     3.22
    orbital period (days) 2254.095
    arg. periastron (deg)  339.476
        inclination (deg)   65.737
             eccentricity    0.531
 neutron star mass (Msol)     1.40
         star mass (Msol)    30.00
       star radius (Rsol)    10.00
     star temperature (K) 33000.00
--------------------------------
orbital phase   flux > 1 TeV (ph cm-2 s-1)   (mCrab)
     0.0008             1.337E-16            7.334E-03
     0.0010             1.337E-16            7.334E-03
     0.0030             1.337E-16            7.331E-03
     0.0034             1.336E-16            7.331E-03
     0.0050             1.336E-16            7.328E-03
     0.0061             1.336E-16            7.327E-03
     0.0070             1.335E-16            7.325E-03
     0.0087             1.335E-16            7.323E-03
     0.0090             1.335E-16            7.322E-03
     0.0110             1.334E-16            7.319E-03
     0.0113             1.334E-16            7.319E-03
     0.0130             1.334E-16            7.316E-03
     0.0138             1.334E-16            7.315E-03
     0.0150             1.333E-16            7.313E-03
     0.0164             1.333E-16            7.311E-03
     0.0170             1.333E-16            7.310E-03
     0.0190             1.332E-16            7.306E-03
     0.0190             1.332E-16            7.306E-03
     0.0210             1.331E-16            7.303E-03
     0.0215             1.331E-16            7.302E-03
     0.0230             1.331E-16            7.299E-03
     0.0241             1.330E-16            7.297E-03
     0.0250             1.330E-16            7.295E-03
     0.0266             1.329E-16            7.292E-03
     0.0270             1.329E-16            7.291E-03
     0.0290             1.328E-16            7.287E-03
     0.0291             1.328E-16            7.287E-03
     0.0310             1.328E-16            7.283E-03
     0.0316             1.327E-16            7.282E-03
     0.0330             1.327E-16            7.279E-03
     0.0341             1.326E-16            7.276E-03
     0.0350             1.326E-16            7.274E-03
     0.0366             1.325E-16            7.271E-03
     0.0370             1.325E-16            7.270E-03
     0.0390             1.324E-16            7.265E-03
     0.0391             1.324E-16            7.265E-03
     0.0410             1.323E-16            7.260E-03
     0.0415             1.323E-16            7.258E-03
     0.0430             1.322E-16            7.254E-03
     0.0440             1.322E-16            7.252E-03
     0.0450             1.321E-16            7.249E-03
     0.0464             1.321E-16            7.245E-03
     0.0470             1.320E-16            7.243E-03
     0.0488             1.319E-16            7.238E-03
     0.0490             1.319E-16            7.238E-03
     0.0510             1.318E-16            7.232E-03
     0.0512             1.318E-16            7.231E-03
     0.0530             1.317E-16            7.225E-03
     0.0536             1.317E-16            7.223E-03
     0.0550             1.316E-16            7.218E-03
     0.0560             1.315E-16            7.215E-03
     0.0570             1.315E-16            7.211E-03
     0.0584             1.314E-16            7.206E-03
     0.0590             1.313E-16            7.204E-03
     0.0608             1.312E-16            7.197E-03
     0.0610             1.312E-16            7.196E-03
     0.0630             1.310E-16            7.189E-03
     0.0631             1.310E-16            7.188E-03
     0.0650             1.309E-16            7.181E-03
     0.0654             1.309E-16            7.179E-03
     0.0670             1.307E-16            7.172E-03
     0.0678             1.307E-16            7.168E-03
     0.0690             1.306E-16            7.163E-03
     0.0701             1.305E-16            7.158E-03
     0.0710             1.304E-16            7.153E-03
     0.0724             1.303E-16            7.146E-03
     0.0730             1.302E-16            7.143E-03
     0.0747             1.301E-16            7.135E-03
     0.0750             1.300E-16            7.133E-03
     0.0769             1.298E-16            7.122E-03
     0.0770             1.298E-16            7.122E-03
     0.0790             1.296E-16            7.111E-03
     0.0792             1.296E-16            7.110E-03
     0.0810             1.294E-16            7.099E-03
     0.0814             1.294E-16            7.096E-03
     0.0830             1.292E-16            7.086E-03
     0.0837             1.291E-16            7.082E-03
     0.0850             1.290E-16            7.074E-03
     0.0859             1.288E-16            7.068E-03
     0.0870             1.287E-16            7.060E-03
     0.0881             1.286E-16            7.053E-03
     0.0890             1.284E-16            7.046E-03
     0.0903             1.283E-16            7.037E-03
     0.0910             1.282E-16            7.031E-03
     0.0925             1.280E-16            7.020E-03
     0.0930             1.279E-16            7.016E-03
     0.0946             1.277E-16            7.003E-03
     0.0950             1.276E-16            6.999E-03
     0.0968             1.273E-16            6.984E-03
     0.0970             1.273E-16            6.982E-03
     0.0989             1.270E-16            6.965E-03
     0.0990             1.270E-16            6.964E-03
     0.1010             1.266E-16            6.946E-03
     0.1010             1.266E-16            6.946E-03
     0.1030             1.263E-16            6.926E-03
     0.1032             1.262E-16            6.925E-03
     0.1050             1.259E-16            6.906E-03
     0.1053             1.259E-16            6.904E-03
     0.1070             1.255E-16            6.885E-03
     0.1073             1.254E-16            6.881E-03
     0.1090             1.251E-16            6.863E-03
     0.1094             1.250E-16            6.858E-03
     0.1110             1.247E-16            6.839E-03
     0.1115             1.246E-16            6.834E-03
     0.1130             1.242E-16            6.815E-03
     0.1135             1.241E-16            6.808E-03
     0.1150             1.238E-16            6.789E-03
     0.1156             1.236E-16            6.782E-03
     0.1170             1.233E-16            6.762E-03
     0.1176             1.231E-16            6.755E-03
     0.1190             1.228E-16            6.735E-03
     0.1196             1.226E-16            6.727E-03
     0.1210             1.222E-16            6.705E-03
     0.1216             1.221E-16            6.697E-03
     0.1230             1.217E-16            6.675E-03
     0.1235             1.215E-16            6.666E-03
     0.1250             1.211E-16            6.643E-03
     0.1255             1.209E-16            6.634E-03
     0.1270             1.205E-16            6.609E-03
     0.1275             1.203E-16            6.601E-03
     0.1290             1.198E-16            6.574E-03
     0.1294             1.197E-16            6.567E-03
     0.1310             1.192E-16            6.537E-03
     0.1313             1.191E-16            6.531E-03
     0.1330             1.185E-16            6.499E-03
     0.1332             1.184E-16            6.495E-03
     0.1350             1.177E-16            6.459E-03
     0.1351             1.177E-16            6.456E-03
     0.1370             1.170E-16            6.417E-03
     0.1370             1.170E-16            6.417E-03
     0.1389             1.162E-16            6.376E-03
     0.1390             1.162E-16            6.373E-03
